Ordering,Algo,Refs,Misses,Time
default_nz,Pull-Topo,34701063.0,9056187.0,0.286993154
default_nz,Pull-Topo,34455030.0,9029582.0,0.210409193
default_nz,Pull-Topo,34423718.0,9016544.0,0.199895534
default_nz,Pull-Topo,34453019.0,9029147.0,0.210637594
default_nz,Pull-Topo,34404082.0,9003801.0,0.206212424
default_nz,Pull-Topo,34621016.0,9017948.0,0.205813146
default_nz,Pull-Topo,34539429.0,9046337.0,0.209483406
default_nz,Pull-Topo,34605702.0,9010445.0,0.216219433
default_nz,Pull-Topo,34359728.0,9039619.0,0.214217931
default_nz,Pull-Topo,34504124.0,9015016.0,0.210767326
default_nz,Pull-Topo,34631956.0,9033479.0,0.21016108
default_nz,Pull-Topo,34364603.0,9025018.0,0.209155116
default_nz,Pull-Topo,34417351.0,9034119.0,0.206361842
default_nz,Pull-Topo,34725693.0,9031999.0,0.206831126
default_nz,Pull-Topo,34418669.0,9026500.0,0.21233999
default_nz,Pull-Topo,34562652.0,9089562.0,0.215501713
default_nz,Pull-Topo,34534413.0,9031047.0,0.210058713
default_nz,Pull-Topo,34551921.0,9043177.0,0.213391859
default_nz,Pull-Topo,34293293.0,9023680.0,0.208756954
default_nz,Pull-Topo,34588026.0,9037286.0,0.198890353
default_nz,Pull-Topo,34450139.0,9023081.0,0.212071014
default_nz,Pull-Topo,34522069.0,9034306.0,0.213542372
default_nz,Pull-Topo,34338306.0,9014466.0,0.206321965
default_nz,Pull-Topo,34516502.0,9056174.0,0.209100377
default_nz,Pull-Topo,34516699.0,9040289.0,0.212816464
default_nz,Pull-Residual,24313182.0,9062120.0,0.212355182
default_nz,Pull-Residual,24220542.0,9051225.0,0.206537637
default_nz,Pull-Residual,24264128.0,9036113.0,0.210442627
default_nz,Pull-Residual,24235647.0,9038563.0,0.205979813
default_nz,Pull-Residual,24230308.0,9017637.0,0.215356483
default_nz,Pull-Residual,24189557.0,9055781.0,0.217072835
default_nz,Pull-Residual,24261472.0,9050449.0,0.205334021
default_nz,Pull-Residual,24240610.0,9035328.0,0.217002913
default_nz,Pull-Residual,24179502.0,9033824.0,0.212765152
default_nz,Pull-Residual,24173785.0,9085848.0,0.214319419
default_nz,Pull-Residual,24185497.0,9035823.0,0.204946105
default_nz,Pull-Residual,24229813.0,9051754.0,0.206334593
default_nz,Pull-Residual,24160511.0,9032948.0,0.199084115
default_nz,Pull-Residual,24241964.0,9022051.0,0.215369355
default_nz,Pull-Residual,24246070.0,9024115.0,0.213221134
default_nz,Pull-Residual,24247728.0,9028739.0,0.209006786
default_nz,Pull-Residual,24302858.0,9053307.0,0.215477331
default_nz,Pull-Residual,24216879.0,9046259.0,0.20948149
default_nz,Pull-Residual,24195065.0,9018135.0,0.216948417
default_nz,Pull-Residual,24146288.0,9014189.0,0.208547432
default_nz,Pull-Residual,24236354.0,9057224.0,0.214067547
default_nz,Pull-Residual,24272464.0,9038692.0,0.213254205
default_nz,Pull-Residual,24266413.0,9022959.0,0.219186448
default_nz,Pull-Residual,24227981.0,9028489.0,0.213875681
default_nz,Pull-Residual,24244621.0,9030588.0,0.211134078
default_nz,Push-Async,31787058.0,9247796.0,0.283683532
default_nz,Push-Async,31655992.0,9245828.0,0.286145616
default_nz,Push-Async,31622189.0,9205443.0,0.27821515
default_nz,Push-Async,31720295.0,9226216.0,0.283320592
default_nz,Push-Async,31676923.0,9237599.0,0.270954962
default_nz,Push-Async,31524319.0,9264301.0,0.28768272
default_nz,Push-Async,31691017.0,9215755.0,0.2725834
default_nz,Push-Async,31666252.0,9237189.0,0.27260057
default_nz,Push-Async,31529299.0,9225964.0,0.287788706
default_nz,Push-Async,31536026.0,9216314.0,0.282003656
default_nz,Push-Async,31640113.0,9235910.0,0.284849702
default_nz,Push-Async,31684747.0,9266905.0,0.286398248
default_nz,Push-Async,31654176.0,9213429.0,0.274311539
default_nz,Push-Async,31634789.0,9216150.0,0.27898885
default_nz,Push-Async,31695127.0,9199978.0,0.28216022
default_nz,Push-Async,31576184.0,9214384.0,0.280946787
default_nz,Push-Async,31637290.0,9226341.0,0.278768669
default_nz,Push-Async,31530672.0,9229971.0,0.276959207
default_nz,Push-Async,31655184.0,9249727.0,0.282409507
default_nz,Push-Async,31650161.0,9226135.0,0.272397194
default_nz,Push-Async,31529835.0,9241991.0,0.284264085
default_nz,Push-Async,31598565.0,9239082.0,0.281559155
default_nz,Push-Async,31700071.0,9263565.0,0.283686958
default_nz,Push-Async,31470844.0,9226416.0,0.285698888
default_nz,Push-Async,31538823.0,9201313.0,0.283987724
default_nz,Push-Sync,42634814.0,9243202.0,0.372876512
default_nz,Push-Sync,42719107.0,9226725.0,0.378167615
default_nz,Push-Sync,42607587.0,9271033.0,0.38192314
default_nz,Push-Sync,42687298.0,9250607.0,0.378762984
default_nz,Push-Sync,42964313.0,9281434.0,0.362609687
default_nz,Push-Sync,42681483.0,9278291.0,0.367598175
default_nz,Push-Sync,42735617.0,9245050.0,0.359929281
default_nz,Push-Sync,42691147.0,9281958.0,0.377265974
default_nz,Push-Sync,42569662.0,9228309.0,0.380704811
default_nz,Push-Sync,42679151.0,9300892.0,0.377910556
default_nz,Push-Sync,42753617.0,9256796.0,0.368935352
default_nz,Push-Sync,42816302.0,9256624.0,0.36867076
default_nz,Push-Sync,42758951.0,9256859.0,0.373881685
default_nz,Push-Sync,42725796.0,9251257.0,0.376008787
default_nz,Push-Sync,42577033.0,9280515.0,0.363746518
default_nz,Push-Sync,42657444.0,9233886.0,0.37956751
default_nz,Push-Sync,42710659.0,9281345.0,0.372245473
default_nz,Push-Sync,42657212.0,9278279.0,0.367646119
default_nz,Push-Sync,42747463.0,9267655.0,0.377179274
default_nz,Push-Sync,42882821.0,9215264.0,0.361823443
default_nz,Push-Sync,42817639.0,9332290.0,0.37086798
default_nz,Push-Sync,42687743.0,9276911.0,0.36244198
default_nz,Push-Sync,42750325.0,9307545.0,0.375547923
default_nz,Push-Sync,42750929.0,9314797.0,0.368580643
default_nz,Push-Sync,42663353.0,9260722.0,0.3770155
degree_nz,Pull-Topo,24677025.0,9103760.0,0.273822063
degree_nz,Pull-Topo,24574450.0,9067509.0,0.211891606
degree_nz,Pull-Topo,24528740.0,9085234.0,0.206285447
degree_nz,Pull-Topo,24554567.0,9029433.0,0.214206539
degree_nz,Pull-Topo,24598609.0,9024832.0,0.200655827
degree_nz,Pull-Topo,24564986.0,9096904.0,0.214261998
degree_nz,Pull-Topo,24564701.0,9045354.0,0.208312911
degree_nz,Pull-Topo,24567624.0,9081875.0,0.208923242
degree_nz,Pull-Topo,24521577.0,9032043.0,0.193774612
degree_nz,Pull-Topo,24533260.0,9069372.0,0.202176024
degree_nz,Pull-Topo,24619017.0,9081700.0,0.203933602
degree_nz,Pull-Topo,24515069.0,9049287.0,0.201344337
degree_nz,Pull-Topo,24576268.0,9028949.0,0.194248016
degree_nz,Pull-Topo,24561205.0,9018635.0,0.194233196
degree_nz,Pull-Topo,24588027.0,9039956.0,0.205585454
degree_nz,Pull-Topo,24668149.0,9070133.0,0.199838203
degree_nz,Pull-Topo,24586192.0,9044886.0,0.206334279
degree_nz,Pull-Topo,24541530.0,9028770.0,0.204252067
degree_nz,Pull-Topo,24516308.0,9046363.0,0.214250063
degree_nz,Pull-Topo,24468109.0,9047222.0,0.204854975
degree_nz,Pull-Topo,24567059.0,9062623.0,0.193798152
degree_nz,Pull-Topo,24578208.0,9093469.0,0.210795244
degree_nz,Pull-Topo,24646088.0,9090161.0,0.201169347
degree_nz,Pull-Topo,24561742.0,9092906.0,0.193973835
degree_nz,Pull-Topo,24552377.0,9064023.0,0.201102332
degree_nz,Pull-Residual,18865106.0,9067134.0,0.20315736
degree_nz,Pull-Residual,18920535.0,9110755.0,0.217019309
degree_nz,Pull-Residual,18844887.0,9093040.0,0.211505908
degree_nz,Pull-Residual,18805171.0,9034146.0,0.212105541
degree_nz,Pull-Residual,18898879.0,9112062.0,0.208498484
degree_nz,Pull-Residual,18843503.0,9020740.0,0.210451019
degree_nz,Pull-Residual,18952556.0,9076222.0,0.211303135
degree_nz,Pull-Residual,18921953.0,9169879.0,0.209254428
degree_nz,Pull-Residual,18873701.0,9090860.0,0.20758188
degree_nz,Pull-Residual,18888282.0,9131592.0,0.205610044
degree_nz,Pull-Residual,18815074.0,9073676.0,0.207588931
degree_nz,Pull-Residual,18802330.0,9079352.0,0.197172475
degree_nz,Pull-Residual,18773360.0,8995000.0,0.203032692
degree_nz,Pull-Residual,18891115.0,9056741.0,0.205466748
degree_nz,Pull-Residual,18830726.0,9098029.0,0.20445199
degree_nz,Pull-Residual,18914679.0,8998241.0,0.214513336
degree_nz,Pull-Residual,18844252.0,9123433.0,0.197644098
degree_nz,Pull-Residual,18812472.0,9054520.0,0.20655579
degree_nz,Pull-Residual,18861915.0,9026239.0,0.20762817
degree_nz,Pull-Residual,18834982.0,9120778.0,0.203969524
degree_nz,Pull-Residual,18948541.0,9109296.0,0.207225383
degree_nz,Pull-Residual,18875606.0,9074972.0,0.208445899
degree_nz,Pull-Residual,18844000.0,9065781.0,0.197637735
degree_nz,Pull-Residual,18799534.0,9111512.0,0.204834828
degree_nz,Pull-Residual,18843518.0,9084251.0,0.210054775
degree_nz,Push-Async,23434039.0,9263117.0,0.277931342
degree_nz,Push-Async,23370991.0,9252805.0,0.273941738
degree_nz,Push-Async,23443100.0,9291094.0,0.28173928
degree_nz,Push-Async,23395235.0,9269997.0,0.267092357
degree_nz,Push-Async,23499977.0,9301990.0,0.278737735
degree_nz,Push-Async,23288503.0,9261427.0,0.282183681
degree_nz,Push-Async,23461700.0,9280265.0,0.267079514
degree_nz,Push-Async,23370489.0,9269818.0,0.276178368
degree_nz,Push-Async,23405802.0,9291511.0,0.281517406
degree_nz,Push-Async,23354415.0,9287049.0,0.287350767
degree_nz,Push-Async,23413558.0,9267449.0,0.281198366
degree_nz,Push-Async,23423572.0,9256127.0,0.280694843
degree_nz,Push-Async,23395685.0,9289766.0,0.274852881
degree_nz,Push-Async,23328836.0,9259102.0,0.271742554
degree_nz,Push-Async,23463820.0,9263253.0,0.281855794
degree_nz,Push-Async,23380326.0,9271915.0,0.265944077
degree_nz,Push-Async,23476797.0,9301839.0,0.266042885
degree_nz,Push-Async,23410578.0,9279389.0,0.277221886
degree_nz,Push-Async,23324223.0,9268460.0,0.279027827
degree_nz,Push-Async,23475296.0,9271530.0,0.276282732
degree_nz,Push-Async,23406445.0,9254033.0,0.27538908
degree_nz,Push-Async,23426715.0,9232281.0,0.276351197
degree_nz,Push-Async,23321556.0,9241992.0,0.28099917
degree_nz,Push-Async,23412103.0,9268512.0,0.276008421
degree_nz,Push-Async,23462922.0,9266801.0,0.280878084
degree_nz,Push-Sync,31661293.0,9252935.0,0.360845981
degree_nz,Push-Sync,31645742.0,9287408.0,0.37053081
degree_nz,Push-Sync,31608704.0,9287180.0,0.371002909
degree_nz,Push-Sync,31684152.0,9310336.0,0.367784878
degree_nz,Push-Sync,31673458.0,9309050.0,0.37114509
degree_nz,Push-Sync,31602538.0,9294634.0,0.356616335
degree_nz,Push-Sync,31689912.0,9290655.0,0.367880808
degree_nz,Push-Sync,31841572.0,9331812.0,0.370610445
degree_nz,Push-Sync,31662192.0,9272995.0,0.372245222
degree_nz,Push-Sync,31612024.0,9270392.0,0.364896566
degree_nz,Push-Sync,31672717.0,9272830.0,0.370445313
degree_nz,Push-Sync,31727570.0,9291703.0,0.371024983
degree_nz,Push-Sync,31729444.0,9287384.0,0.362174151
degree_nz,Push-Sync,31664045.0,9285188.0,0.364942579
degree_nz,Push-Sync,31655470.0,9285646.0,0.366969618
