Ordering,Algo,Refs,Misses,Time
degree,PR-Sync\n,4450424961.0,2013181934.0,11.371631755
degree,PR-Sync\n,4513447845.0,2033552717.0,11.29150564
degree,PR-Sync\n,4490530736.0,2022532156.0,11.260087326
degree,PR-Sync\n,4446571155.0,2020458311.0,11.390884243
degree,PR-Sync\n,4472301783.0,2020400349.0,11.376942084
degree,PR-Sync\n,4499022540.0,2038171159.0,11.466125353
degree,PR-Sync\n,4443806246.0,2010527683.0,11.252392036
degree,PR-Sync\n,4470955806.0,2020060320.0,11.27909561
degree,PR-Sync\n,4456046752.0,2013910524.0,11.283679698
degree,PR-Sync\n,4391920299.0,1992148622.0,11.484863391
revdegree,PR-Async\n,4020448879.0,1579169752.0,10.747174081
revdegree,PR-Async\n,3994469795.0,1563742764.0,10.700296675
revdegree,PR-Async\n,3973778762.0,1559863717.0,10.715059521
revdegree,PR-Async\n,4013017217.0,1575556458.0,10.674931872
revdegree,PR-Async\n,4015101425.0,1574761470.0,10.553114344
revdegree,PR-Async\n,4014966169.0,1603792770.0,10.767203779
revdegree,PR-Async\n,3993446004.0,1605182135.0,11.262177899
revdegree,PR-Async\n,3971056975.0,1556420450.0,10.686755098
revdegree,PR-Async\n,3966244518.0,1554988896.0,10.928916578
revdegree,PR-Async\n,4047315668.0,1579076582.0,10.575746469
revdegree,PR-Async\n,4022394050.0,1575451002.0,10.643491502
revdegree,PR-Async\n,4051209565.0,1598263600.0,10.618910571
revdegree,PR-Async\n,4068737730.0,1589203424.0,10.638877403
revdegree,PR-Async\n,4007919082.0,1573693811.0,10.589702977
revdegree,PR-Async\n,3951488275.0,1551524537.0,10.544301311
revdegree,PR-Async\n,3924966998.0,1546065803.0,10.691107406
revdegree,PR-Async\n,3948934048.0,1568813283.0,10.636950489
revdegree,PR-Async\n,3951823891.0,1550498411.0,10.433065209
revdegree,PR-Async\n,4027032538.0,1581929220.0,10.611339316
revdegree,PR-Async\n,3919260105.0,1545800423.0,10.328596341
revdegree,PR-Async\n,4045850245.0,1583038789.0,10.735280199
revdegree,PR-Async\n,4008164470.0,1572615718.0,10.82705786
revdegree,PR-Async\n,4023381403.0,1575512939.0,10.612813766
revdegree,PR-Async\n,3985912740.0,1564763420.0,10.615121431
revdegree,PR-Async\n,3955042267.0,1549343297.0,10.735164907
revdegree,PR-Sync\n,4463923857.0,2047441327.0,11.461203224
revdegree,PR-Sync\n,4405066838.0,2026085694.0,11.472238231
revdegree,PR-Sync\n,4396199757.0,2024815678.0,11.340474542
revdegree,PR-Sync\n,4449262258.0,2032794585.0,11.699312944
revdegree,PR-Sync\n,4362719233.0,2006955762.0,11.448531223
revdegree,PR-Sync\n,4439594644.0,2037203218.0,11.644766456
revdegree,PR-Sync\n,4469109126.0,2041583426.0,11.372974138
revdegree,PR-Sync\n,4429445913.0,2026240107.0,11.377203621
revdegree,PR-Sync\n,4438142962.0,2024248152.0,11.182793229
revdegree,PR-Sync\n,4421246305.0,2027388953.0,11.488703223
revdegree,PR-Sync\n,4377854182.0,2010758256.0,11.463077861
revdegree,PR-Sync\n,4431959565.0,2026929860.0,11.607069015
revdegree,PR-Sync\n,4413645766.0,2027824258.0,11.529260358
revdegree,PR-Sync\n,4399690772.0,2014798867.0,11.675017131
revdegree,PR-Sync\n,4407659730.0,2016419824.0,11.412281723
revdegree,PR-Sync\n,4475712445.0,2046325332.0,11.600861414
revdegree,PR-Sync\n,4333556030.0,2003194432.0,11.384469468
revdegree,PR-Sync\n,4349211963.0,2001963054.0,11.354872942
revdegree,PR-Sync\n,4439816984.0,2034446681.0,11.421276365
revdegree,PR-Sync\n,4300468820.0,2114049740.0,13.652775557
revdegree,PR-Sync\n,4402995228.0,2016236776.0,11.586864342
revdegree,PR-Sync\n,4463067879.0,2041563304.0,11.288723065
revdegree,PR-Sync\n,4466558227.0,2038746267.0,11.488759797
revdegree,PR-Sync\n,4468198714.0,2050318091.0,11.556372965
revdegree,PR-Sync\n,4442830497.0,2038381157.0,11.464174846
