Ordering,Algo,Refs,Misses,Time
default,Sync,4938476890.0,1479790431.0,12.582636936
default,Sync,4847883225.0,1459983278.0,7.666027765
default,Sync,3712951013.0,1435348778.0,5.62296297
default,Sync,3711147033.0,1439927469.0,5.635566666
default,Sync,4846582162.0,1469710158.0,7.405109543
default,Sync,4868316809.0,1463183369.0,7.608546977
default,Sync,3708248858.0,1437175007.0,5.595919928
default,Sync,4994107926.0,1456437588.0,7.941814182
default,Sync,4802691279.0,1461196173.0,7.601875498
default,Sync,3675765159.0,1442719304.0,5.571099563
default,Sync,4744769945.0,1462675214.0,7.285861179
default,Sync,3700820243.0,1432911459.0,5.56221143
default,Sync,3647886635.0,1431735703.0,5.488928619
default,Sync,3705233731.0,1432341668.0,5.624317968
default,Sync,3685398369.0,1441138413.0,5.559778285
default,Sync,3711260786.0,1438550729.0,5.615564118
default,Sync,3655510573.0,1429094207.0,5.53320552
default,Sync,3713639245.0,1432479143.0,5.572346939
default,Sync,4912226101.0,1464778078.0,7.633959866
default,Sync,4782770078.0,1465049518.0,7.327258626
default,Sync,4892195411.0,1456870652.0,7.592651192
default,Sync,4913156858.0,1461235496.0,7.614946086
default,Sync,3708772262.0,1432952147.0,5.61918905
default,Sync,4765071308.0,1457334716.0,7.206668745
default,Sync,4932750489.0,1455079142.0,7.692465334
degree,Sync,4669779179.0,1571052495.0,10.887076699
degree,Sync,5552026515.0,1587757644.0,7.558415602
degree,Sync,4723803560.0,1561448356.0,6.068373242
degree,Sync,4721245667.0,1565733109.0,6.042914988
degree,Sync,5699157216.0,1569531733.0,7.585208355
degree,Sync,4647567963.0,1562090883.0,5.887217102
degree,Sync,4729163633.0,1573768868.0,6.191524063
degree,Sync,4700790020.0,1562797193.0,5.885962131
degree,Sync,4661940938.0,1554877659.0,5.873870413
degree,Sync,4708851293.0,1569725177.0,6.070496928
degree,Sync,5851077955.0,1583454153.0,8.048036987
degree,Sync,5604472752.0,1579447304.0,7.267866308
degree,Sync,5813663938.0,1579744831.0,7.86785953
degree,Sync,4752124258.0,1564090157.0,6.080279125
degree,Sync,5618264481.0,1573900135.0,7.353782942
degree,Sync,5788337350.0,1588788074.0,7.744280341
degree,Sync,5793285976.0,1577679139.0,7.656093117
degree,Sync,4633688278.0,1555733014.0,5.820213691
degree,Sync,5653744046.0,1570603055.0,7.648748743
degree,Sync,5751091063.0,1579020982.0,7.622561289
degree,Sync,5877010326.0,1574892492.0,7.861170924
degree,Sync,5858274894.0,1579537804.0,7.806514754
degree,Sync,5889912085.0,1585447919.0,8.172633466
degree,Sync,5837513024.0,1595095430.0,7.989192806
degree,Sync,5708444955.0,1575973599.0,7.615911661
revdegree,Sync,4764169871.0,1573685080.0,10.918898212
revdegree,Sync,4744225727.0,1570160273.0,6.070250582
revdegree,Sync,4735190564.0,1564265011.0,5.966579332
revdegree,Sync,5748033027.0,1583618898.0,7.762819627
revdegree,Sync,4697674431.0,1558053064.0,5.928288562
revdegree,Sync,4727833496.0,1566180755.0,5.995550282
revdegree,Sync,5727826765.0,1579581203.0,7.727682051
revdegree,Sync,6041328756.0,1581496945.0,8.164918358
revdegree,Sync,4753836685.0,1562073330.0,6.045656598
revdegree,Sync,4733218048.0,1563133807.0,5.957960837
revdegree,Sync,4675831596.0,1568402817.0,5.97090737
revdegree,Sync,4681988389.0,1557770729.0,5.888791788
revdegree,Sync,4703347254.0,1565297645.0,6.011974478
revdegree,Sync,5666268437.0,1576730401.0,7.490159046
revdegree,Sync,4841414796.0,1563476401.0,6.105841013
revdegree,Sync,4723053148.0,1570914193.0,6.082220033
revdegree,Sync,5667076026.0,1575980588.0,7.40489089
revdegree,Sync,4685908663.0,1560804215.0,5.902970532
revdegree,Sync,5867173484.0,1578579328.0,7.581552102
revdegree,Sync,5800643463.0,1584900113.0,7.856216007
revdegree,Sync,4774688525.0,1566113891.0,6.032972719
revdegree,Sync,5796877193.0,1580173749.0,7.641852937
revdegree,Sync,5934633885.0,1585149241.0,8.047884323
revdegree,Sync,4697934340.0,1567181269.0,5.989594849
revdegree,Sync,5905713550.0,1583927504.0,7.930038899
