Real,User,Sys,Algorithm,Iteration
13.69,81.49,1.23,Sync,1
6.81,42.08,0.93,Sync,2
8.84,48.83,1.00,Sync,3
9.09,47.83,1.02,Sync,4
8.96,47.38,0.85,Sync,5
8.57,45.24,0.90,Sync,6
10.33,45.99,1.10,Sync,7
9.12,44.51,1.02,Sync,8
7.93,40.50,0.91,Sync,9
8.32,41.56,0.94,Sync,10
8.24,41.62,0.88,Sync,11
6.35,37.14,0.76,Sync,12
8.41,41.30,0.89,Sync,13
6.20,36.57,0.81,Sync,14
8.34,41.70,0.95,Sync,15
8.23,42.16,0.92,Sync,16
8.31,41.32,0.91,Sync,17
6.37,36.84,1.02,Sync,18
6.49,38.12,0.91,Sync,19
6.46,37.62,0.89,Sync,20
8.07,40.92,1.07,Sync,21
8.23,41.30,0.93,Sync,22
6.36,37.17,0.98,Sync,23
6.34,36.45,0.98,Sync,24
6.45,37.91,0.95,Sync,25
