Real,User,Sys,Algorithm,Iteration
13.51,83.18,1.44,Sync,1
6.98,43.53,0.81,Sync,2
8.88,45.75,0.92,Sync,3
9.13,48.01,1.09,Sync,4
8.97,49.17,0.91,Sync,5
6.85,42.86,0.95,Sync,6
8.52,46.25,1.05,Sync,7
6.99,43.32,0.99,Sync,8
8.51,45.32,0.98,Sync,9
8.73,47.67,0.92,Sync,10
6.98,43.26,1.02,Sync,11
8.78,47.36,0.95,Sync,12
7.08,43.58,1.08,Sync,13
6.95,42.93,0.95,Sync,14
7.06,43.61,1.00,Sync,15
6.95,42.53,0.87,Sync,16
7.06,43.46,1.03,Sync,17
8.78,47.82,0.96,Sync,18
8.96,48.34,0.94,Sync,19
8.76,47.89,0.93,Sync,20
6.89,43.19,1.04,Sync,21
8.45,46.68,0.97,Sync,22
8.97,48.48,1.04,Sync,23
8.68,47.69,0.88,Sync,24
9.07,48.83,0.98,Sync,25
