Ordering,Algo,Refs,Misses,Time
degree,PR-Async,376108489701.0,78933208295.0,1109.899448887
degree,PR-Async,389632286444.0,85122331464.0,966.853301995
degree,PR-Async,378755785613.0,78962553254.0,950.47785341
degree,PR-Async,388078187116.0,83711528411.0,1135.678483153
degree,PR-Async,382634724249.0,82496008553.0,968.315645831
degree,PR-Async,386439966322.0,84250952882.0,953.417964131
degree,PR-Async,378981917408.0,78945251601.0,1103.887756525
degree,PR-Async,374854232547.0,80360235364.0,951.635039314
degree,PR-Async,376493207878.0,78822773829.0,978.644754573
degree,PR-Async,378977839091.0,79093108709.0,1122.706182905
degree,PR-Async,388274921640.0,83650750413.0,973.522667991
degree,PR-Async,380662357306.0,82276754788.0,937.195781061
degree,PR-Async,369126165482.0,78582472996.0,1115.690952827
degree,PR-Async,377897025160.0,79505791464.0,975.877459109
degree,PR-Async,376238852387.0,79077964449.0,932.983053792
degree,PR-Async,387839684227.0,82637826235.0,1026.445367327
degree,PR-Async,378375567285.0,79247191525.0,1044.266427851
degree,PR-Async,383471937072.0,81278779176.0,942.962632939
degree,PR-Async,380160770077.0,78296037535.0,1029.367107689
degree,PR-Async,385208512112.0,81481245104.0,1065.853325707
degree,PR-Async,382267248701.0,81872600229.0,948.797289352
degree,PR-Async,375592182993.0,82024752660.0,1007.243750232
degree,PR-Async,376003618922.0,79425472894.0,1061.216749987
degree,PR-Async,386983596393.0,83192195579.0,1024.78727954
degree,PR-Sync,389452266481.0,103124910475.0,2588.63463134
degree,PR-Sync,390515103569.0,102904851029.0,2024.688557373
degree,PR-Sync,389307429303.0,103125097710.0,2284.307503586
degree,PR-Sync,387883213632.0,103061501081.0,2614.001161749
degree,PR-Sync,387777505333.0,102779037325.0,2024.805088439
degree,PR-Sync,393752359010.0,103756453019.0,2457.159771896
degree,PR-Sync,388104171583.0,103304882345.0,2534.966590303
degree,PR-Sync,391264590982.0,103102625008.0,2015.931901603
degree,PR-Sync,392521504994.0,103615487789.0,2364.176614806
degree,PR-Sync,389620414959.0,103375620923.0,2606.521407466
degree,PR-Sync,391185787520.0,103055517636.0,2028.308249951
degree,PR-Sync,390540695774.0,103398278963.0,2243.263625071
degree,PR-Sync,388760356274.0,103227921954.0,2603.764999423
degree,PR-Sync,391927057461.0,103162399802.0,2032.707747286
degree,PR-Sync,389446956695.0,103503928769.0,2213.352387048
degree,PR-Sync,389915492630.0,103113499820.0,2554.026880935
degree,PR-Sync,389366904196.0,103322050183.0,2197.785199011
degree,PR-Sync,392726956195.0,103030552312.0,2027.416662247
degree,PR-Sync,387922274964.0,102782665548.0,2525.104054687
degree,PR-Sync,389976756641.0,103005199948.0,2350.512219514
degree,PR-Sync,389103479326.0,102794466324.0,2036.306346898
degree,PR-Sync,388677650006.0,102933471356.0,2527.269663048
degree,PR-Sync,388402318378.0,103036905379.0,2475.576879277
degree,PR-Sync,389800024108.0,103098716833.0,2052.017630252
degree,PR-Sync,389679315754.0,103342645344.0,2305.597995999
revdegree,Pull-Topo,212718395820.0,90961950030.0,498.768112819
revdegree,Pull-Topo,213120907425.0,90807129589.0,465.314597428
revdegree,Pull-Topo,212206788346.0,90583662220.0,465.79519935
revdegree,Pull-Topo,215313752018.0,91278297583.0,469.609478838
revdegree,Pull-Topo,213026867608.0,90859793712.0,466.952407994
revdegree,Pull-Topo,212675750026.0,90751076780.0,466.490197678
revdegree,Pull-Topo,213547934282.0,90740003036.0,466.232859414
revdegree,Pull-Topo,212128943656.0,90767834070.0,465.55338057
revdegree,Pull-Topo,213159964242.0,91048280076.0,468.219932622
revdegree,Pull-Topo,212786550709.0,90986051725.0,467.182146348
revdegree,Pull-Topo,212822221316.0,90909646606.0,467.560906703
revdegree,Pull-Topo,212477169125.0,90860060141.0,468.060572678
revdegree,Pull-Topo,211130004839.0,90126149422.0,460.594149338
revdegree,Pull-Topo,212950998660.0,90981722471.0,468.371300453
revdegree,Pull-Topo,212744607684.0,90869191653.0,467.151013425
revdegree,Pull-Topo,213250110873.0,90961006688.0,466.62964626
revdegree,Pull-Topo,213568104126.0,90771639749.0,467.894932462
revdegree,Pull-Topo,213570941412.0,91347199116.0,470.044156761
revdegree,Pull-Topo,213936630036.0,91201542480.0,467.866144353
revdegree,Pull-Topo,214537623179.0,90906811468.0,468.864828533
revdegree,Pull-Topo,213781411757.0,91153379295.0,469.93264765
revdegree,Pull-Topo,213314723820.0,91015103966.0,468.487258956
revdegree,Pull-Topo,213701033328.0,91232638233.0,468.976521194
revdegree,Pull-Topo,213950422885.0,91112300727.0,469.63300655
revdegree,Pull-Topo,213991373365.0,91143421685.0,469.847181765
revdegree,Pull-Residual,220081698039.0,86866381976.0,533.478300752
revdegree,Pull-Residual,212997501854.0,79269877953.0,522.925833715
revdegree,Pull-Residual,210602935905.0,83723124220.0,532.707451983
revdegree,Pull-Residual,215310621363.0,88001333885.0,531.570197752
revdegree,Pull-Residual,224214445431.0,76714043029.0,505.823387594
revdegree,Pull-Residual,230074247744.0,72459915716.0,497.922601322
revdegree,Pull-Residual,226438048593.0,76309318061.0,506.566482499
revdegree,Pull-Residual,214723505993.0,80037835286.0,522.004602255
revdegree,Pull-Residual,221866840695.0,75232637715.0,509.321049382
revdegree,Pull-Residual,222800686296.0,76111780341.0,512.019481055
revdegree,Pull-Residual,213535910550.0,83591735012.0,525.245627693
revdegree,Pull-Residual,219676761177.0,75390306657.0,507.379794593
revdegree,Pull-Residual,221978002365.0,83696528183.0,524.513325369
revdegree,Pull-Residual,233928157555.0,68738940664.0,492.079519842
revdegree,Pull-Residual,221717314729.0,83807196606.0,526.178995959
revdegree,Pull-Residual,215370877642.0,89581255602.0,537.278145057
revdegree,Pull-Residual,215539206100.0,91991543832.0,548.450177892
revdegree,Pull-Residual,215096110560.0,80658280077.0,521.951832185
revdegree,Pull-Residual,226211614849.0,77799409313.0,511.350726108
revdegree,Pull-Residual,224542544534.0,83886877850.0,529.434595094
revdegree,Pull-Residual,212078578362.0,77941688696.0,514.608514178
revdegree,Pull-Residual,214113216828.0,79786905937.0,518.520448804
revdegree,Pull-Residual,223617157841.0,78734513792.0,513.028293019
revdegree,Pull-Residual,224071811547.0,80863061186.0,518.552261774
revdegree,Pull-Residual,215485636870.0,81627881868.0,525.360678066
revdegree,Push-Async,96218406564.0,36113868670.0,351.016597618
revdegree,Push-Async,95943986878.0,36179343469.0,347.663323653
revdegree,Push-Async,96377785292.0,36209873722.0,348.656015665
revdegree,Push-Async,96143967589.0,36137337045.0,350.517217935
revdegree,Push-Async,96054889056.0,36204969092.0,353.397931674
revdegree,Push-Async,96141664990.0,36112533899.0,357.293582649
revdegree,Push-Async,96315351800.0,36205150577.0,350.044968355
revdegree,Push-Async,96679232800.0,36093085296.0,348.738095352
revdegree,Push-Async,96258630320.0,36253162430.0,351.780421325
revdegree,Push-Async,96375064910.0,36199380465.0,352.611958925
revdegree,Push-Async,96299686253.0,36121784539.0,349.200628921
revdegree,Push-Async,96182571882.0,36136459170.0,350.53431298
revdegree,Push-Async,96730609012.0,36218778172.0,348.618489678
revdegree,Push-Async,96190334042.0,36165237477.0,348.444421759
revdegree,Push-Async,96726766410.0,36110099521.0,350.670821228
revdegree,Push-Async,96635898055.0,36311939563.0,349.987010276
revdegree,Push-Async,96304357927.0,36197379935.0,351.980004959
revdegree,Push-Async,95922595374.0,36148625073.0,347.742982323
revdegree,Push-Async,96492228970.0,36145883163.0,350.876239499
revdegree,Push-Async,96612730157.0,36181915487.0,351.193063479
revdegree,Push-Async,96498855079.0,36337666039.0,354.409224108
revdegree,Push-Async,96403616994.0,36212799900.0,352.837865562
revdegree,Push-Async,96189423508.0,36087901579.0,350.076423621
revdegree,Push-Async,96128712144.0,36125908322.0,351.468012967
revdegree,Push-Async,96261298597.0,36119083265.0,348.094703347
revdegree,Push-Sync,159428026260.0,59312776298.0,582.144382185
revdegree,Push-Sync,159625038776.0,59332117421.0,582.065448786
revdegree,Push-Sync,158626029024.0,59184029749.0,578.798795986
revdegree,Push-Sync,159368659958.0,59228883862.0,580.697293454
revdegree,Push-Sync,160138297762.0,59553782426.0,586.905886825
revdegree,Push-Sync,158846697389.0,59235467144.0,585.249787965
revdegree,Push-Sync,159955957579.0,59177247791.0,585.303967406
revdegree,Push-Sync,158534519506.0,59252260423.0,598.487645518
revdegree,Push-Sync,159357959804.0,59388786375.0,587.206816791
revdegree,Push-Sync,158714559715.0,59186615890.0,582.381593439
revdegree,Push-Sync,159025377759.0,59289564442.0,586.466806318
revdegree,Push-Sync,159568615954.0,59355063478.0,580.337700067
revdegree,Push-Sync,158528672336.0,59162299947.0,579.317710455
revdegree,Push-Sync,159985311655.0,59434612469.0,583.040918921
revdegree,Push-Sync,159242635872.0,59211034752.0,580.696231663
revdegree,Push-Sync,159040137526.0,59301610940.0,582.428148283
revdegree,Push-Sync,159161503240.0,59120132909.0,581.734924115
revdegree,Push-Sync,158607504293.0,59108351799.0,578.07668467
revdegree,Push-Sync,158672636272.0,59412591254.0,587.007124869
revdegree,Push-Sync,158947168815.0,59278025522.0,582.222341285
revdegree,Push-Sync,158966595782.0,59294899580.0,588.112110633
revdegree,Push-Sync,158803606258.0,59474339940.0,589.682500215
revdegree,Push-Sync,158445627867.0,59264734369.0,582.631924365
revdegree,Push-Sync,158872108364.0,59232385975.0,587.909130785
revdegree,Push-Sync,159282252342.0,59271003744.0,584.362162199
