Ordering,Algo,Refs,Misses,Time
default,Pull-Topo,401955764.0,174014081.0,1.837610703
default,Pull-Topo,397497662.0,173019356.0,1.235632849
default,Pull-Topo,397475255.0,173146374.0,1.231214876
default,Pull-Topo,457592566.0,200191520.0,1.570421682
default,Pull-Topo,397795902.0,172972153.0,1.227730312
default,Pull-Topo,403710100.0,171522814.0,1.226888566
default,Pull-Topo,395257504.0,177257089.0,1.235223073
default,Pull-Topo,400802618.0,177650829.0,1.241572271
default,Pull-Topo,400621437.0,177989923.0,1.246397691
default,Pull-Topo,399147704.0,173648840.0,1.231054812
default,Pull-Topo,402864393.0,179004543.0,1.23831027
default,Pull-Topo,400262469.0,179990481.0,1.241830492
default,Pull-Topo,404764912.0,174438281.0,1.240712533
default,Pull-Topo,403857073.0,174899897.0,1.241676346
default,Pull-Topo,400269596.0,173246404.0,1.230253538
default,Pull-Topo,400114616.0,176467978.0,1.234478537
default,Pull-Topo,403293824.0,175468554.0,1.231173977
default,Pull-Topo,398025396.0,172702599.0,1.227733098
default,Pull-Topo,395608567.0,169908267.0,1.216194867
default,Pull-Topo,401312170.0,174937090.0,1.245173225
default,Pull-Topo,399978446.0,178336371.0,1.243402732
default,Pull-Topo,399859176.0,172253099.0,1.224062246
default,Pull-Topo,398400558.0,174643577.0,1.236798737
default,Pull-Topo,447172675.0,193304572.0,1.491532459
default,Pull-Topo,397640151.0,171560510.0,1.229165312
default,Pull-Residual,463020480.0,175629450.0,1.523968676
default,Pull-Residual,497954440.0,212133609.0,1.718443601
default,Pull-Residual,460947653.0,183014171.0,1.527220378
default,Pull-Residual,463434337.0,176528187.0,1.515769118
default,Pull-Residual,470032269.0,200096924.0,1.565531802
default,Pull-Residual,463445155.0,214653344.0,1.607592783
default,Pull-Residual,470816316.0,195486186.0,1.55329817
default,Pull-Residual,449769715.0,184205439.0,1.529464044
default,Pull-Residual,475973567.0,203303190.0,1.578092
default,Pull-Residual,464960950.0,178253926.0,1.52321176
default,Pull-Residual,477734775.0,189702251.0,1.539565548
default,Pull-Residual,485694203.0,201611963.0,1.578773713
default,Pull-Residual,471314168.0,207378237.0,1.582350308
default,Pull-Residual,461466079.0,185788735.0,1.54020221
default,Pull-Residual,463407683.0,179555030.0,1.526135338
default,Pull-Residual,467245753.0,183017920.0,1.534737131
default,Pull-Residual,471639798.0,192692873.0,1.554523151
default,Pull-Residual,448455951.0,182115079.0,1.52674086
default,Pull-Residual,461126687.0,182867984.0,1.528501748
default,Pull-Residual,463961190.0,177172437.0,1.512790706
default,Pull-Residual,458587797.0,187300214.0,1.544144767
default,Pull-Residual,454301745.0,185055130.0,1.539252946
default,Pull-Residual,468035932.0,199919023.0,1.562599175
default,Pull-Residual,464377728.0,187220487.0,1.545564943
default,Pull-Residual,461744307.0,198821031.0,1.554085068
default,Push-Async,329180415.0,178042551.0,1.80698818
default,Push-Async,326756410.0,175720156.0,1.80520626
default,Push-Async,330731524.0,175836838.0,1.81012788
default,Push-Async,330510672.0,176103058.0,1.81094278
default,Push-Async,331354456.0,177877765.0,1.817749722
default,Push-Async,330282702.0,175810212.0,1.808894003
default,Push-Async,332339251.0,176912648.0,1.812919581
default,Push-Async,328448905.0,176355146.0,1.805879515
default,Push-Async,331545093.0,176383936.0,1.809610036
default,Push-Async,327506857.0,178265585.0,1.815100987
default,Push-Async,332488733.0,176891342.0,1.816787441
default,Push-Async,330022466.0,180690793.0,1.832857357
default,Push-Async,326848436.0,177467416.0,1.810424186
default,Push-Async,339182108.0,181887244.0,2.098021042
default,Push-Async,331037736.0,176367625.0,1.80679783
default,Push-Async,327271341.0,177892706.0,1.808636559
default,Push-Async,329748281.0,176424294.0,1.814643529
default,Push-Async,330170873.0,176274007.0,1.807363583
default,Push-Async,328912099.0,179116324.0,1.821468139
default,Push-Async,329987615.0,176729632.0,1.806294216
default,Push-Async,327205938.0,176257138.0,1.801407827
default,Push-Async,326880119.0,176167085.0,1.804997902
default,Push-Async,332828208.0,176655242.0,1.816630929
default,Push-Async,330443356.0,176644310.0,1.812617758
default,Push-Async,328497707.0,178970479.0,1.817011658
default,Push-Sync,342788108.0,178918903.0,2.139997258
default,Push-Sync,339591320.0,177410360.0,2.130419866
default,Push-Sync,342308952.0,177269861.0,2.14105983
default,Push-Sync,339303777.0,176333734.0,2.127228566
default,Push-Sync,340805692.0,177676629.0,2.138508522
default,Push-Sync,346414405.0,177584296.0,2.139444856
default,Push-Sync,338701265.0,176672195.0,2.13354453
default,Push-Sync,340851315.0,178392332.0,2.140776309
default,Push-Sync,342028398.0,178301299.0,2.145764996
default,Push-Sync,338679419.0,177208583.0,2.13315496
default,Push-Sync,340210800.0,179940036.0,2.1464985
default,Push-Sync,342143086.0,179440849.0,2.143955993
default,Push-Sync,340712743.0,180223476.0,2.143930313
default,Push-Sync,343369490.0,176171863.0,2.151272228
default,Push-Sync,340506449.0,176236134.0,2.12970219
default,Push-Sync,343012596.0,175638986.0,2.130086961
default,Push-Sync,345834362.0,177398598.0,2.138457214
default,Push-Sync,343922460.0,176810920.0,2.134308994
default,Push-Sync,351417901.0,176620984.0,2.267112654
default,Push-Sync,340516196.0,176151666.0,2.132478832
default,Push-Sync,341735415.0,175886528.0,2.128801166
default,Push-Sync,340648007.0,176468752.0,2.132517233
default,Push-Sync,343713334.0,175923160.0,2.132850508
default,Push-Sync,341979306.0,175152062.0,2.129655969
default,Push-Sync,339212781.0,177368944.0,2.13015479
