Ordering,Algo,Refs,Misses,Time
default_nz,PR-Sync\n,4388823001.0,2035084122.0,10.719192614
default_nz,PR-Sync\n,4214725655.0,1964446202.0,10.905403364
default_nz,PR-Sync\n,4341677802.0,2008863524.0,10.767125341
default_nz,PR-Sync\n,4382588873.0,2033654428.0,10.701053046
default_nz,PR-Sync\n,4271130166.0,1992441418.0,10.725263018
default_nz,PR-Sync\n,4339805838.0,2017936620.0,10.807150592
default_nz,PR-Sync\n,4434928659.0,2055902406.0,10.788986169
default_nz,PR-Sync\n,4355432131.0,2024059175.0,10.930477927
default_nz,PR-Sync\n,4359883038.0,2027234326.0,10.841601938
default_nz,PR-Sync\n,4275886846.0,1987706606.0,10.719881754
default_nz,PR-Sync\n,4254240715.0,1983364708.0,10.758507338
default_nz,PR-Sync\n,4514742569.0,2141759521.0,12.295970803
degree_nz,PR-Async\n,4084768789.0,1569017839.0,10.659485485
degree_nz,PR-Async\n,4076867413.0,1556314793.0,10.466379817
degree_nz,PR-Async\n,4099830541.0,1558303348.0,10.474387869
degree_nz,PR-Async\n,4051191699.0,1538043355.0,10.600202335
degree_nz,PR-Async\n,4017778675.0,1539123786.0,10.614590411
degree_nz,PR-Async\n,4137884018.0,1566676966.0,10.418499531
degree_nz,PR-Async\n,4069437362.0,1551423139.0,10.688063044
degree_nz,PR-Async\n,4021103790.0,1535800457.0,10.451072458
degree_nz,PR-Async\n,4108361682.0,1558639512.0,10.581895245
degree_nz,PR-Async\n,4041081548.0,1549871223.0,10.570041752
degree_nz,PR-Async\n,4062067578.0,1551904219.0,10.550881602
degree_nz,PR-Async\n,4014365585.0,1541907093.0,10.552069243
degree_nz,PR-Async\n,4055291590.0,1551583273.0,10.57785358
degree_nz,PR-Async\n,3977318970.0,1546401160.0,11.214315015
degree_nz,PR-Async\n,4071690117.0,1549539024.0,10.360562168
degree_nz,PR-Async\n,4118295412.0,1548318689.0,10.170896565
degree_nz,PR-Async\n,4049684906.0,1546512139.0,10.294287226
degree_nz,PR-Async\n,4037937772.0,1538702373.0,10.295713788
degree_nz,PR-Async\n,4023953404.0,1532546145.0,10.167481981
degree_nz,PR-Async\n,4072117228.0,1561899369.0,10.22029069
degree_nz,PR-Async\n,4051074868.0,1551552826.0,10.160610707
degree_nz,PR-Async\n,4063251329.0,1546953874.0,10.350823918
degree_nz,PR-Async\n,4035279844.0,1537676768.0,10.271184697
degree_nz,PR-Async\n,4062264974.0,1543351566.0,10.164333094
degree_nz,PR-Async\n,4051939645.0,1540034241.0,10.445775481
degree_nz,PR-Sync\n,4541759923.0,2060040070.0,11.645027842
degree_nz,PR-Sync\n,4525967943.0,2061729680.0,11.593127899
degree_nz,PR-Sync\n,4511799318.0,2056366684.0,11.578270658
degree_nz,PR-Sync\n,4515808156.0,2049123118.0,11.571104865
degree_nz,PR-Sync\n,4505168247.0,2053974947.0,11.480430718
degree_nz,PR-Sync\n,4582799160.0,2067151171.0,11.600550821
degree_nz,PR-Sync\n,4551855738.0,2061208180.0,11.523218277
degree_nz,PR-Sync\n,4565213677.0,2072592264.0,11.666695915
degree_nz,PR-Sync\n,4523628810.0,2047919415.0,11.676695131
degree_nz,PR-Sync\n,4570475715.0,2067550618.0,11.496740447
degree_nz,PR-Sync\n,4517318352.0,2062427068.0,11.577139073
degree_nz,PR-Sync\n,4561657968.0,2065734305.0,11.702029348
degree_nz,PR-Sync\n,4534542519.0,2053492656.0,11.606024661
degree_nz,PR-Sync\n,4492616495.0,2134729906.0,14.264775585
degree_nz,PR-Sync\n,4516794930.0,2045144894.0,11.276105507
degree_nz,PR-Sync\n,4570370127.0,2055320030.0,11.340489831
degree_nz,PR-Sync\n,4528517051.0,2049074174.0,11.04035506
degree_nz,PR-Sync\n,4523618567.0,2045051614.0,11.204833945
degree_nz,PR-Sync\n,4457345066.0,2021373273.0,11.299221311
degree_nz,PR-Sync\n,4563612686.0,2057506504.0,11.30185699
degree_nz,PR-Sync\n,4513323111.0,2044518231.0,11.188386471
degree_nz,PR-Sync\n,4520367480.0,2042794502.0,11.227957485
degree_nz,PR-Sync\n,4508271294.0,2031990628.0,11.304507426
degree_nz,PR-Sync\n,4547485409.0,2056904457.0,11.388108686
degree_nz,PR-Sync\n,4541876475.0,2045268061.0,11.354135799
revdegree_nz,PR-Async\n,4110535922.0,1617946271.0,10.749882125
revdegree_nz,PR-Async\n,4067697114.0,1601951145.0,10.58594578
revdegree_nz,PR-Async\n,4079763842.0,1609801928.0,10.569728443
revdegree_nz,PR-Async\n,4059332918.0,1599261502.0,10.658153284
revdegree_nz,PR-Async\n,4088688030.0,1610978813.0,10.524847898
revdegree_nz,PR-Async\n,4062380972.0,1591665820.0,10.677252085
revdegree_nz,PR-Async\n,4027324858.0,1599241942.0,10.86906938
revdegree_nz,PR-Async\n,4039445107.0,1592669699.0,10.295106938
revdegree_nz,PR-Async\n,4028822602.0,1587980965.0,10.361443855
revdegree_nz,PR-Async\n,3979276100.0,1570899134.0,10.618025849
revdegree_nz,PR-Async\n,4046765958.0,1588583160.0,10.487010978
revdegree_nz,PR-Async\n,4044396494.0,1592885252.0,10.585906735
revdegree_nz,PR-Async\n,4061141234.0,1595919634.0,10.44498975
revdegree_nz,PR-Async\n,4083531379.0,1606165700.0,10.611695331
revdegree_nz,PR-Async\n,4035002917.0,1584028621.0,10.545077984
revdegree_nz,PR-Async\n,4017572143.0,1574262620.0,10.834197664
revdegree_nz,PR-Async\n,4061422821.0,1604384925.0,10.432699284
revdegree_nz,PR-Async\n,4042735413.0,1585571394.0,10.50336484
revdegree_nz,PR-Async\n,4070490631.0,1607029528.0,10.488534337
revdegree_nz,PR-Async\n,4067007649.0,1598874782.0,10.157002379
revdegree_nz,PR-Async\n,4087861783.0,1613664799.0,10.336727768
revdegree_nz,PR-Async\n,4039883830.0,1597257582.0,10.566311752
revdegree_nz,PR-Async\n,4019394715.0,1580627281.0,10.642452284
revdegree_nz,PR-Async\n,4083212604.0,1604512902.0,10.484177455
revdegree_nz,PR-Async\n,4090662925.0,1610198165.0,10.533072617
revdegree_nz,PR-Sync\n,4545188983.0,2074847761.0,11.4156682
revdegree_nz,PR-Sync\n,4537842378.0,2078617574.0,11.26276473
revdegree_nz,PR-Sync\n,4482692146.0,2051983922.0,11.379026815
revdegree_nz,PR-Sync\n,4515588677.0,2076310186.0,11.543608659
revdegree_nz,PR-Sync\n,4505137046.0,2063329310.0,11.329292047
revdegree_nz,PR-Sync\n,4506818790.0,2058919054.0,11.32687426
revdegree_nz,PR-Sync\n,4428995470.0,2031896329.0,11.284885818
revdegree_nz,PR-Sync\n,4490542055.0,2063450697.0,11.524081636
revdegree_nz,PR-Sync\n,4541066336.0,2083269456.0,11.320844641
revdegree_nz,PR-Sync\n,4489476489.0,2061849212.0,11.340313477
revdegree_nz,PR-Sync\n,4489722996.0,2046683759.0,11.207664271
revdegree_nz,PR-Sync\n,4524603075.0,2066704545.0,11.532743807
revdegree_nz,PR-Sync\n,4472348874.0,2057671725.0,11.746666683
revdegree_nz,PR-Sync\n,4492448464.0,2061845749.0,11.547332069
revdegree_nz,PR-Sync\n,4501017113.0,2060444859.0,11.348793081
revdegree_nz,PR-Sync\n,4486749150.0,2058488332.0,11.079425575
revdegree_nz,PR-Sync\n,4480764766.0,2051561895.0,11.473120914
revdegree_nz,PR-Sync\n,4525250567.0,2072185154.0,11.431988077
revdegree_nz,PR-Sync\n,4516905425.0,2062503659.0,11.261845956
revdegree_nz,PR-Sync\n,4567560186.0,2085720179.0,11.499231435
revdegree_nz,PR-Sync\n,4471993910.0,2054331774.0,11.367002793
revdegree_nz,PR-Sync\n,4478033767.0,2048978490.0,11.228689224
revdegree_nz,PR-Sync\n,4528084952.0,2069380047.0,11.576944614
revdegree_nz,PR-Sync\n,4515422966.0,2071922415.0,11.486015564
revdegree_nz,PR-Sync\n,4513741963.0,2062439027.0,11.592345259
