Ordering,Algo,Refs,Misses,Time
revdegree,PR-Sync,4362719233.0,2006955762.0,11.448531223
revdegree,PR-Sync,4439594644.0,2037203218.0,11.644766456
revdegree,PR-Sync,4469109126.0,2041583426.0,11.372974138
revdegree,PR-Sync,4429445913.0,2026240107.0,11.377203621
revdegree,PR-Sync,4438142962.0,2024248152.0,11.182793229
revdegree,PR-Sync,4421246305.0,2027388953.0,11.488703223
revdegree,PR-Sync,4377854182.0,2010758256.0,11.463077861
revdegree,PR-Sync,4431959565.0,2026929860.0,11.607069015
revdegree,PR-Sync,4413645766.0,2027824258.0,11.529260358
revdegree,PR-Sync,4399690772.0,2014798867.0,11.675017131
revdegree,PR-Sync,4407659730.0,2016419824.0,11.412281723
revdegree,PR-Sync,4475712445.0,2046325332.0,11.600861414
revdegree,PR-Sync,4333556030.0,2003194432.0,11.384469468
revdegree,PR-Sync,4349211963.0,2001963054.0,11.354872942
revdegree,PR-Sync,4439816984.0,2034446681.0,11.421276365
revdegree,PR-Sync,4300468820.0,2114049740.0,13.652775557
revdegree,PR-Sync,4402995228.0,2016236776.0,11.586864342
revdegree,PR-Sync,4463067879.0,2041563304.0,11.288723065
revdegree,PR-Sync,4466558227.0,2038746267.0,11.488759797
revdegree,PR-Sync,4468198714.0,2050318091.0,11.556372965
revdegree,PR-Sync,4442830497.0,2038381157.0,11.464174846
bfs,PR-Async,4231417658.0,1784727822.0,11.090609714
bfs,PR-Async,4236912355.0,1780387893.0,11.10620943
bfs,PR-Async,4119674124.0,1740597233.0,11.131381498
bfs,PR-Async,4178887010.0,1757542270.0,11.15362147
bfs,PR-Async,4113852670.0,1745332463.0,11.042275198
bfs,PR-Async,4134117501.0,1744582508.0,11.117716913
bfs,PR-Async,4092196327.0,1737648814.0,11.099888441
bfs,PR-Async,4130694393.0,1794495498.0,12.034684606
bfs,PR-Async,4142962321.0,1757194859.0,11.16448578
bfs,PR-Async,4107631298.0,1732288705.0,11.057243719
bfs,PR-Async,4131235343.0,1752168253.0,11.181911427
bfs,PR-Async,4047865696.0,1714356253.0,11.106449705
bfs,PR-Async,4051326058.0,1718410188.0,11.060609909
bfs,PR-Async,4087793700.0,1735126944.0,11.163265813
bfs,PR-Async,4140506646.0,1749195347.0,11.082596078
bfs,PR-Async,4118380197.0,1742636892.0,11.156481369
bfs,PR-Async,4133034117.0,1741434842.0,11.271881206
bfs,PR-Async,4167666944.0,1763350885.0,11.052840927
bfs,PR-Async,4056450887.0,1713687175.0,11.060603881
bfs,PR-Async,4191796329.0,1768959653.0,11.106536423
bfs,PR-Async,4084501947.0,1757880781.0,11.81727274
bfs,PR-Async,4102956846.0,1736884325.0,11.123874064
bfs,PR-Async,4096122736.0,1740786427.0,11.677609173
bfs,PR-Async,4123663443.0,1738895990.0,11.130214786
bfs,PR-Async,4086533561.0,1732327383.0,11.055859769
bfs,PR-Sync,4638884929.0,2393904454.0,16.049273275
bfs,PR-Sync,4734255778.0,2307517429.0,12.72061943
bfs,PR-Sync,4737947407.0,2301314503.0,12.698429242
bfs,PR-Sync,4798508280.0,2328610182.0,12.551383364
bfs,PR-Sync,4686773363.0,2286958010.0,12.569419848
bfs,PR-Sync,4740691590.0,2309755197.0,12.725116624
bfs,PR-Sync,4840792755.0,2396953176.0,13.449166268
bfs,PR-Sync,4728136167.0,2309549568.0,12.696826801
bfs,PR-Sync,4717471039.0,2336566064.0,13.120636898
bfs,PR-Sync,4751444756.0,2318795105.0,12.79528212
bfs,PR-Sync,4721887673.0,2298131513.0,12.401703334
bfs,PR-Sync,4693850554.0,2279399370.0,12.661079098
bfs,PR-Sync,4539857326.0,2223971906.0,12.610991549
bfs,PR-Sync,4705485020.0,2292204376.0,12.638183439
bfs,PR-Sync,4698897722.0,2292424525.0,12.58728931
bfs,PR-Sync,4717379386.0,2298015199.0,12.739300245
bfs,PR-Sync,4657010626.0,2274739537.0,12.561174225
bfs,PR-Sync,4657518698.0,2277197893.0,12.539365832
bfs,PR-Sync,4681726798.0,2281473745.0,12.74962183
bfs,PR-Sync,4668260557.0,2277348281.0,12.588769932
bfs,PR-Sync,4638732706.0,2265913319.0,12.617331731
bfs,PR-Sync,4756354584.0,2308291184.0,12.63848887
bfs,PR-Sync,4704395988.0,2287498272.0,12.628903058
bfs,PR-Sync,4670494360.0,2308545120.0,12.93566045
bfs,PR-Sync,4672021770.0,2284108074.0,12.738926465
