Ordering,Algo,Refs,Misses,Time
default,PR,1761659142.0,813925642.0,21.047606055
default,PR,1767408038.0,774741518.0,21.027353545
default,PR,1763487531.0,858955773.0,21.130805471
default,PR,1777374436.0,774263113.0,21.014668487
default,PR,1774763074.0,774697632.0,21.115417341
default,PR,1769627335.0,774640956.0,21.046424556
default,PR,1763683239.0,774649660.0,20.936765643
default,PR,1768366611.0,774846317.0,21.046104745
default,PR,1756868340.0,862816461.0,21.057391894
default,PR,1781216182.0,774817211.0,21.108619682
default,PR,1773121656.0,818912150.0,21.066883718
default,PR,1772720633.0,871322130.0,21.293017913
default,PR,1771265177.0,774914748.0,21.065673841
default,PR,1767901912.0,774552395.0,20.986876797
default,PR,1754823955.0,774966912.0,20.845623906
default,PR,1768747599.0,774717548.0,20.992157386
default,PR,1766539559.0,774513532.0,20.906729097
default,PR,1772135474.0,774883670.0,21.032220463
default,PR,1770634577.0,774652951.0,21.036670398
default,PR,1762482173.0,774670448.0,20.967286023
default,PR,1761822708.0,774953944.0,20.911799997
default,PR,1765565065.0,774601911.0,20.975261316
default,PR,1765884720.0,774437878.0,20.914643753
default,PR,1755479714.0,774481862.0,20.881850854
default,PR,1755826152.0,861753740.0,20.972109897
degree,PR,1616484965.0,755109091.0,19.380242181
degree,PR,1617659178.0,755584636.0,19.372033488
degree,PR,1611549691.0,826710404.0,19.450826565
degree,PR,1621446466.0,755106827.0,19.458229748
degree,PR,1618049599.0,756516132.0,19.344533141
degree,PR,1619504810.0,756507526.0,19.349096008
degree,PR,1617307028.0,758289336.0,19.333570078
degree,PR,1615344280.0,756348025.0,19.345699004
degree,PR,1612860908.0,756571462.0,19.287901506
degree,PR,1630433998.0,756706607.0,19.550360039
degree,PR,1617320911.0,756708961.0,19.410236719
degree,PR,1617506028.0,755870452.0,19.363910103
degree,PR,1614482962.0,755280611.0,19.323514669
degree,PR,1615545988.0,755838251.0,19.370612702
degree,PR,1628238830.0,755574564.0,19.536033399
degree,PR,1607352910.0,824743644.0,19.451947515
degree,PR,1616141432.0,756103823.0,19.402292769
degree,PR,1620877168.0,757197798.0,19.484577381
degree,PR,1614021946.0,755328773.0,19.394997074
degree,PR,1615947690.0,756423796.0,19.335625667
degree,PR,1629185232.0,755261925.0,19.458591985
degree,PR,1612932390.0,756208868.0,19.358556582
degree,PR,1618069752.0,757162674.0,19.355428469
degree,PR,1612194677.0,810574766.0,19.496924317
degree,PR,1618773623.0,756614987.0,19.434767066
revdegree,PR,1621870368.0,757857349.0,19.705638389
revdegree,PR,1614208689.0,758381416.0,19.64678256
revdegree,PR,1613154444.0,757579923.0,19.576942102
revdegree,PR,1615055007.0,757625653.0,19.664837012
revdegree,PR,1613828837.0,757005553.0,19.658009837
revdegree,PR,1616558970.0,759626962.0,19.595769426
revdegree,PR,1614253386.0,758062851.0,19.683744734
revdegree,PR,1613197498.0,758256449.0,19.654495922
revdegree,PR,1633789534.0,758400166.0,19.892799581
revdegree,PR,1612931053.0,820498688.0,19.72135884
revdegree,PR,1607305974.0,818848442.0,19.673683133
revdegree,PR,1611164450.0,826607984.0,19.658173523
revdegree,PR,1618636099.0,758147990.0,19.706796523
revdegree,PR,1626164499.0,757934899.0,19.77169127
revdegree,PR,1614382775.0,759741952.0,19.575023497
revdegree,PR,1624363079.0,758893973.0,19.761760448
revdegree,PR,1629183890.0,758840753.0,19.834913946
revdegree,PR,1619041376.0,829416225.0,19.823073958
revdegree,PR,1619385597.0,825813281.0,19.755731219
revdegree,PR,1619503570.0,759422564.0,19.653366418
revdegree,PR,1628541343.0,757972062.0,19.764081935
revdegree,PR,1627931606.0,758524384.0,19.839037918
revdegree,PR,1605627360.0,824781994.0,19.693454268
revdegree,PR,1616953426.0,758433340.0,19.647833121
revdegree,PR,1622152213.0,758271571.0,19.668051337
