Ordering,Algo,Refs,Misses,Time
default_nz,Pull-Topo,294051992540.0,167610404576.0,657.018290968
default_nz,Pull-Topo,291794587244.0,166183680023.0,613.273422153
default_nz,Pull-Topo,292187548652.0,165771982396.0,611.712138443
default_nz,Pull-Topo,291236769308.0,165876649308.0,611.650995669
default_nz,Pull-Topo,291818840400.0,166031214150.0,613.195611376
default_nz,Pull-Topo,291661207638.0,165887450096.0,611.050037922
default_nz,Pull-Topo,292544888441.0,166501994324.0,614.397779214
default_nz,Pull-Topo,291093452616.0,164867876740.0,607.801441093
default_nz,Pull-Topo,291847061440.0,166120029347.0,612.910560376
default_nz,Pull-Topo,293920064037.0,166544644532.0,614.912335999
default_nz,Pull-Topo,292422878353.0,166027478482.0,612.047574603
default_nz,Pull-Topo,292139051274.0,165791648726.0,611.644821367
default_nz,Pull-Topo,291389787763.0,165863310070.0,611.354491017
default_nz,Pull-Topo,294109244119.0,166535795389.0,614.404713656
default_nz,Pull-Topo,293422648580.0,166971596453.0,616.197934983
default_nz,Pull-Topo,292089018871.0,166013058233.0,611.760194033
default_nz,Pull-Topo,292915299894.0,166293626145.0,612.829066608
default_nz,Pull-Topo,292099720943.0,166417379712.0,614.323390057
default_nz,Pull-Topo,290766017542.0,165343906011.0,609.682732541
default_nz,Pull-Topo,291320733029.0,165440262284.0,610.329490848
default_nz,Pull-Topo,291535976662.0,165913882357.0,611.675261355
default_nz,Pull-Topo,291737091518.0,165988891937.0,613.129384599
default_nz,Pull-Topo,292671251679.0,165993715101.0,612.095945653
default_nz,Pull-Topo,291959713204.0,166414002789.0,613.885508529
default_nz,Pull-Topo,292245475464.0,166249798806.0,620.780386592
default_nz,Pull-Residual,320872967461.0,170554205129.0,717.620220597
default_nz,Pull-Residual,299084103685.0,180204094739.0,731.577147452
default_nz,Pull-Residual,321472932522.0,169362620235.0,713.892576321
default_nz,Pull-Residual,330061782413.0,172781067949.0,719.500259487
default_nz,Pull-Residual,326115688801.0,172515342296.0,717.170224816
