Ordering,Algo,Refs,Misses,Time
default,Pull-Topo,51618018.0,9126763.0,0.310081863
default,Pull-Topo,51244939.0,9074632.0,0.217511281
default,Pull-Topo,51273271.0,9079583.0,0.2166828
default,Pull-Topo,51398963.0,9085586.0,0.222089624
default,Pull-Topo,51132335.0,9107928.0,0.216136623
default,Pull-Topo,51212292.0,9019117.0,0.220411121
default,Pull-Topo,51347453.0,9049075.0,0.214140962
default,Pull-Topo,51319055.0,9048283.0,0.214256048
default,Pull-Topo,51216279.0,9010105.0,0.214008536
default,Pull-Topo,51758233.0,9034533.0,0.215417982
default,Pull-Topo,51157417.0,9063377.0,0.208317064
default,Pull-Topo,51316389.0,9037514.0,0.218024615
default,Pull-Topo,51212366.0,9021984.0,0.207117485
default,Pull-Topo,51235903.0,9041475.0,0.217962568
default,Pull-Topo,51270897.0,9046776.0,0.218526024
default,Pull-Topo,51163528.0,9044484.0,0.221073469
default,Pull-Topo,51114847.0,9052486.0,0.218246104
default,Pull-Topo,51237101.0,9052182.0,0.222671069
default,Pull-Topo,51324195.0,9070003.0,0.213152605
default,Pull-Topo,51309270.0,9035424.0,0.227158111
default,Pull-Topo,51314395.0,9068174.0,0.213431551
default,Pull-Topo,51248758.0,9054883.0,0.221414116
default,Pull-Topo,51360767.0,9025284.0,0.221174974
default,Pull-Topo,51179962.0,9098844.0,0.21794667
default,Pull-Topo,51152453.0,9086481.0,0.22076344
default,Pull-Residual,36494832.0,9104182.0,0.218187218
default,Pull-Residual,36591831.0,9165684.0,0.218000589
default,Pull-Residual,36443690.0,9107925.0,0.218181334
default,Pull-Residual,36464718.0,9091822.0,0.214637951
default,Pull-Residual,36570426.0,9080884.0,0.213178954
default,Pull-Residual,36420335.0,9072981.0,0.218164915
default,Pull-Residual,36378815.0,9092268.0,0.215425778
default,Pull-Residual,36564459.0,9048010.0,0.204567185
default,Pull-Residual,36492851.0,9054624.0,0.218790896
default,Pull-Residual,36449905.0,9035423.0,0.218940871
default,Pull-Residual,36468708.0,9069738.0,0.223966982
default,Pull-Residual,36479518.0,9076322.0,0.210611055
default,Pull-Residual,36573500.0,9039273.0,0.213717584
default,Pull-Residual,36438764.0,9074186.0,0.213655618
default,Pull-Residual,36559162.0,9058443.0,0.204168188
default,Pull-Residual,36520364.0,9080489.0,0.226049536
default,Pull-Residual,36438903.0,9081524.0,0.219149981
default,Pull-Residual,36396529.0,9093781.0,0.213374305
default,Pull-Residual,36489155.0,9057814.0,0.218368076
default,Pull-Residual,36537255.0,9044823.0,0.213354613
default,Pull-Residual,36695120.0,9087529.0,0.213458109
default,Pull-Residual,36448499.0,9052011.0,0.216026229
default,Pull-Residual,36420400.0,9046247.0,0.21815676
default,Pull-Residual,36431668.0,9058873.0,0.215501389
default,Pull-Residual,36419324.0,9057615.0,0.213625472
default,Push-Async,40513809.0,9328253.0,0.28604621
default,Push-Async,40462332.0,9364943.0,0.286992082
default,Push-Async,40734786.0,9345368.0,0.286131098
default,Push-Async,40478044.0,9352703.0,0.292199249
default,Push-Async,40224951.0,9310655.0,0.286037209
default,Push-Async,40563035.0,9352932.0,0.285617686
default,Push-Async,40211277.0,9326848.0,0.29162212
default,Push-Async,40611476.0,9334101.0,0.292945652
default,Push-Async,40592384.0,9340448.0,0.283654018
default,Push-Async,40511252.0,9343031.0,0.289506111
default,Push-Async,40617159.0,9344955.0,0.288142306
default,Push-Async,40341524.0,9349488.0,0.295771955
default,Push-Async,41341306.0,9347438.0,0.293154295
default,Push-Async,40541257.0,9326303.0,0.293822348
default,Push-Async,40979304.0,9319074.0,0.278862161
default,Push-Async,40592443.0,9346980.0,0.288256126
default,Push-Async,40604349.0,9322045.0,0.284573228
default,Push-Async,40510032.0,9342507.0,0.294462446
default,Push-Async,40672913.0,9355518.0,0.290957689
default,Push-Async,40657542.0,9356843.0,0.298678312
default,Push-Async,40749308.0,9319231.0,0.28916349
default,Push-Async,40812630.0,9327939.0,0.288676929
default,Push-Async,40493110.0,9327633.0,0.296588907
default,Push-Async,40549594.0,9315299.0,0.292116035
default,Push-Async,40615462.0,9337591.0,0.281832149
default,Push-Sync,57778146.0,9382497.0,0.385013605
default,Push-Sync,57776956.0,9360450.0,0.384983167
default,Push-Sync,57715700.0,9457343.0,0.376789781
default,Push-Sync,57626913.0,9378162.0,0.379002243
default,Push-Sync,57909409.0,9338708.0,0.370262149
default,Push-Sync,57606686.0,9385008.0,0.377181965
default,Push-Sync,57814752.0,9351485.0,0.371012742
default,Push-Sync,57820110.0,9350028.0,0.386007099
default,Push-Sync,57702570.0,9367047.0,0.384726847
default,Push-Sync,57715111.0,9390786.0,0.380366401
default,Push-Sync,57845620.0,9359574.0,0.380571396
default,Push-Sync,57717900.0,9349891.0,0.387910241
default,Push-Sync,57865978.0,9363570.0,0.384744953
default,Push-Sync,57589631.0,9399160.0,0.386161952
default,Push-Sync,57793773.0,9343603.0,0.380147933
default,Push-Sync,57621741.0,9354401.0,0.381356823
default,Push-Sync,57876881.0,9364588.0,0.377729937
default,Push-Sync,57787852.0,9362460.0,0.371640802
default,Push-Sync,57625444.0,9345785.0,0.376412635
default,Push-Sync,58504355.0,9360301.0,0.38608259
default,Push-Sync,57724844.0,9370478.0,0.383192692
default,Push-Sync,57808546.0,9373373.0,0.399436772
default,Push-Sync,57661703.0,9358775.0,0.390838023
default,Push-Sync,57740020.0,9362187.0,0.386069038
default,Push-Sync,57543257.0,9362033.0,0.382993883
degree,Pull-Topo,26384496.0,9095152.0,0.276723736
degree,Pull-Topo,26161129.0,9133737.0,0.193043843
degree,Pull-Topo,26184583.0,9168022.0,0.207850801
degree,Pull-Topo,26166266.0,9086231.0,0.207302341
degree,Pull-Topo,26253977.0,9128653.0,0.206716714
degree,Pull-Topo,26222034.0,9105342.0,0.205389155
degree,Pull-Topo,26137476.0,9135001.0,0.204661069
degree,Pull-Topo,26318372.0,9106468.0,0.204480095
degree,Pull-Topo,26315625.0,9031985.0,0.204865259
degree,Pull-Topo,26164615.0,9044007.0,0.207671158
degree,Pull-Topo,26167135.0,9093306.0,0.198884259
degree,Pull-Topo,26126714.0,9017690.0,0.202377174
degree,Pull-Topo,26177087.0,9075745.0,0.19946267
degree,Pull-Topo,26152039.0,9115964.0,0.206695617
degree,Pull-Topo,26193946.0,9110584.0,0.192902036
degree,Pull-Topo,26175021.0,9111272.0,0.206147424
degree,Pull-Topo,26200976.0,9098453.0,0.206982712
degree,Pull-Topo,26220759.0,9096412.0,0.210924526
degree,Pull-Topo,26147852.0,9062107.0,0.202220867
degree,Pull-Topo,26247418.0,9065900.0,0.207358054
degree,Pull-Topo,26238452.0,9030764.0,0.200001803
degree,Pull-Topo,26272948.0,9035061.0,0.206289634
degree,Pull-Topo,26167945.0,9026427.0,0.193441754
degree,Pull-Topo,26163593.0,9036545.0,0.207538627
degree,Pull-Topo,26212439.0,9029886.0,0.202462915
degree,Pull-Residual,20077483.0,9202561.0,0.210702167
degree,Pull-Residual,20139308.0,9111080.0,0.210169468
degree,Pull-Residual,20077628.0,9083844.0,0.195448781
degree,Pull-Residual,20088680.0,9170668.0,0.200994396
degree,Pull-Residual,20126334.0,9105368.0,0.210754853
degree,Pull-Residual,20107417.0,9187864.0,0.201947936
degree,Pull-Residual,20044137.0,9107383.0,0.213696912
degree,Pull-Residual,20083075.0,9238742.0,0.213643116
degree,Pull-Residual,20116784.0,9020900.0,0.205528135
degree,Pull-Residual,20095215.0,9071773.0,0.196282441
degree,Pull-Residual,20084497.0,9078302.0,0.210032626
degree,Pull-Residual,20062556.0,9063716.0,0.196516647
degree,Pull-Residual,20141803.0,9080999.0,0.201851804
degree,Pull-Residual,20106842.0,9093843.0,0.196239652
degree,Pull-Residual,20093950.0,9096279.0,0.203603529
degree,Pull-Residual,20143319.0,9115438.0,0.205153643
degree,Pull-Residual,20056362.0,9097176.0,0.213253713
degree,Pull-Residual,20096350.0,9097222.0,0.195613439
degree,Pull-Residual,20111008.0,9045491.0,0.195114169
degree,Pull-Residual,20104515.0,9063216.0,0.199687195
degree,Pull-Residual,20097913.0,9038761.0,0.206396705
degree,Pull-Residual,20106205.0,9052294.0,0.205655785
degree,Pull-Residual,20103614.0,9038025.0,0.210031629
degree,Pull-Residual,20113269.0,9040663.0,0.211021731
degree,Pull-Residual,20090095.0,9024500.0,0.211244258
degree,Push-Async,24229971.0,9363520.0,0.273243449
degree,Push-Async,24215789.0,9366332.0,0.278775744
degree,Push-Async,24186213.0,9375705.0,0.287650186
degree,Push-Async,24278841.0,9376578.0,0.267263562
degree,Push-Async,24187239.0,9363529.0,0.279103559
degree,Push-Async,24274778.0,9404803.0,0.273369497
degree,Push-Async,24176356.0,9380326.0,0.288229695
degree,Push-Async,24276305.0,9377346.0,0.282938337
degree,Push-Async,24269857.0,9374145.0,0.274010862
degree,Push-Async,24254124.0,9362285.0,0.284359985
degree,Push-Async,24179724.0,9358113.0,0.278842781
degree,Push-Async,24222125.0,9354177.0,0.283710431
degree,Push-Async,24401419.0,9357293.0,0.274693355
degree,Push-Async,24266076.0,9353557.0,0.279454898
degree,Push-Async,24292969.0,9372562.0,0.285543318
degree,Push-Async,24223685.0,9361234.0,0.268073028
degree,Push-Async,24227042.0,9370774.0,0.282946743
degree,Push-Async,24342217.0,9398914.0,0.28359919
degree,Push-Async,24198481.0,9353025.0,0.273891218
degree,Push-Async,24181161.0,9374698.0,0.274332941
