Real,User,Sys,Algorithm,Iteration
372.62,2025.32,20.14,Connected,1
270.31,1974.20,16.51,Connected,2
268.43,1975.26,16.46,Connected,3
259.90,1954.52,16.04,Connected,4
243.80,1902.25,16.84,Connected,5
244.50,1902.43,17.17,Connected,6
243.43,1900.72,17.06,Connected,7
259.18,1952.10,17.03,Connected,8
258.64,1952.25,16.71,Connected,9
259.96,1953.10,16.68,Connected,10
264.09,1963.20,16.52,Connected,11
244.22,1901.37,17.83,Connected,12
244.27,1901.39,17.12,Connected,13
266.72,1967.35,17.01,Connected,14
243.92,1900.05,17.55,Connected,15
243.88,1901.26,17.26,Connected,16
244.38,1904.59,17.27,Connected,17
261.37,1956.89,15.99,Connected,18
244.70,1903.13,17.10,Connected,19
244.56,1902.94,17.67,Connected,20
244.09,1901.62,17.22,Connected,21
259.29,1952.87,16.58,Connected,22
265.02,1965.54,16.17,Connected,23
244.03,1902.24,16.86,Connected,24
271.68,1978.88,16.48,Connected,25
