Real,User,Sys,Algorithm,Iteration
278.43,1553.39,17.14,Connected,1
220.29,1544.02,15.49,Connected,2
219.80,1533.39,15.48,Connected,3
204.15,1479.93,16.06,Connected,4
204.11,1477.82,16.05,Connected,5
203.62,1480.86,16.12,Connected,6
204.24,1484.06,15.84,Connected,7
227.23,1556.18,15.30,Connected,8
203.29,1479.04,16.13,Connected,9
227.27,1548.26,15.72,Connected,10
224.40,1541.60,14.55,Connected,11
227.06,1552.06,15.42,Connected,12
204.30,1477.58,16.53,Connected,13
228.69,1547.92,15.13,Connected,14
225.51,1554.10,15.74,Connected,15
229.98,1550.88,15.57,Connected,16
225.35,1546.04,15.37,Connected,17
225.59,1554.02,15.21,Connected,18
226.34,1555.68,15.03,Connected,19
220.91,1536.67,15.10,Connected,20
225.58,1549.34,15.61,Connected,21
205.01,1483.56,15.81,Connected,22
229.14,1558.55,15.11,Connected,23
205.99,1481.30,16.45,Connected,24
205.19,1481.83,15.93,Connected,25
