Real,User,Sys,Algorithm,Iteration
0.33,0.20,0.13,Async,23
0.41,0.26,0.15,EdgeAsync,23
0.33,0.20,0.12,EtiledAsync,23
0.72,0.61,0.11,BlkdAsync,23
0.27,0.15,0.12,LabelProc,23
0.34,0.23,0.11,Serial,23
0.22,0.11,0.10,Sync,24
0.34,0.21,0.12,Async,24
0.41,0.26,0.15,EdgeAsync,24
0.33,0.20,0.13,EtiledAsync,24
0.73,0.59,0.13,BlkdAsync,24
0.27,0.16,0.10,LabelProc,24
0.35,0.24,0.12,Serial,24
0.23,0.11,0.12,Sync,25
0.34,0.21,0.13,Async,25
0.41,0.29,0.12,EdgeAsync,25
0.33,0.21,0.12,EtiledAsync,25
0.72,0.60,0.11,BlkdAsync,25
0.27,0.15,0.12,LabelProc,25
0.34,0.21,0.12,Serial,25
