Real,User,Sys,Algorithm,Iteration
34.14,304.76,3.35,NodeIterator,1
5.80,63.87,0.44,EdgeIterator,1
32.46,322.18,2.62,NodeIterator,2
5.83,64.36,0.50,EdgeIterator,2
33.08,316.00,2.46,NodeIterator,3
5.98,65.22,0.95,EdgeIterator,3
33.90,308.63,2.39,NodeIterator,4
6.03,66.02,0.66,EdgeIterator,4
32.85,287.97,1.79,NodeIterator,5
6.09,66.40,0.87,EdgeIterator,5
34.80,308.70,2.79,NodeIterator,6
6.04,66.24,0.69,EdgeIterator,6
32.37,297.50,2.23,NodeIterator,7
5.85,64.42,0.36,EdgeIterator,7
33.50,312.45,2.89,NodeIterator,8
6.02,65.78,0.76,EdgeIterator,8
33.36,321.83,2.23,NodeIterator,9
5.97,65.57,0.69,EdgeIterator,9
33.16,325.62,1.72,NodeIterator,10
5.93,64.70,0.53,EdgeIterator,10
33.10,308.03,2.45,NodeIterator,11
5.64,61.78,0.78,EdgeIterator,11
33.11,313.56,2.91,NodeIterator,12
6.16,67.37,0.62,EdgeIterator,12
33.49,322.16,2.21,NodeIterator,13
5.90,64.27,0.54,EdgeIterator,13
33.92,318.62,1.91,NodeIterator,14
6.02,65.81,0.73,EdgeIterator,14
33.16,303.84,2.44,NodeIterator,15
6.02,66.04,0.59,EdgeIterator,15
32.86,305.99,2.21,NodeIterator,16
5.82,64.09,0.40,EdgeIterator,16
32.46,303.22,3.12,NodeIterator,17
5.87,63.93,1.06,EdgeIterator,17
32.99,311.09,2.78,NodeIterator,18
6.12,67.20,0.66,EdgeIterator,18
33.35,332.33,2.87,NodeIterator,19
5.94,65.00,0.74,EdgeIterator,19
34.45,296.47,2.53,NodeIterator,20
7.01,76.62,0.77,EdgeIterator,20
33.60,343.58,3.05,NodeIterator,21
6.34,69.30,0.77,EdgeIterator,21
33.50,324.64,3.36,NodeIterator,22
6.06,66.24,0.69,EdgeIterator,22
33.02,330.70,2.23,NodeIterator,23
5.93,64.86,0.88,EdgeIterator,23
34.89,337.40,2.57,NodeIterator,24
5.81,63.87,0.47,EdgeIterator,24
32.69,314.22,2.68,NodeIterator,25
6.17,67.38,0.89,EdgeIterator,25
