Real,User,Sys,Algorithm,Iteration
34.32,328.93,2.24,NodeIterator,1
5.80,63.73,0.64,EdgeIterator,1
35.32,338.93,2.18,NodeIterator,2
5.87,64.41,0.51,EdgeIterator,2
33.92,315.93,2.29,NodeIterator,3
5.90,64.59,0.85,EdgeIterator,3
33.32,307.20,2.36,NodeIterator,4
5.90,64.73,0.72,EdgeIterator,4
32.35,330.27,1.65,NodeIterator,5
6.01,65.83,0.65,EdgeIterator,5
33.07,314.04,1.93,NodeIterator,6
5.91,64.70,0.47,EdgeIterator,6
32.67,323.38,1.87,NodeIterator,7
5.71,62.88,0.64,EdgeIterator,7
33.44,295.35,2.69,NodeIterator,8
5.83,64.03,0.55,EdgeIterator,8
32.77,309.79,2.82,NodeIterator,9
5.81,63.95,0.41,EdgeIterator,9
33.40,310.68,1.72,NodeIterator,10
5.95,64.83,0.95,EdgeIterator,10
32.65,322.04,2.53,NodeIterator,11
5.84,64.09,0.56,EdgeIterator,11
33.91,316.52,2.00,NodeIterator,12
5.85,64.16,0.55,EdgeIterator,12
33.13,312.90,1.89,NodeIterator,13
5.84,64.11,0.64,EdgeIterator,13
32.71,321.06,2.43,NodeIterator,14
6.29,68.46,0.90,EdgeIterator,14
33.56,312.28,2.83,NodeIterator,15
5.81,63.82,0.57,EdgeIterator,15
33.78,289.30,2.56,NodeIterator,16
5.70,62.20,0.93,EdgeIterator,16
33.56,296.06,1.99,NodeIterator,17
6.00,65.14,1.11,EdgeIterator,17
32.94,316.88,3.86,NodeIterator,18
5.70,62.83,0.45,EdgeIterator,18
33.75,301.04,2.57,NodeIterator,19
6.13,67.11,0.82,EdgeIterator,19
33.28,321.64,2.61,NodeIterator,20
5.93,64.79,0.76,EdgeIterator,20
35.23,317.99,2.06,NodeIterator,21
5.81,63.66,0.69,EdgeIterator,21
32.79,309.76,2.13,NodeIterator,22
6.12,66.59,0.70,EdgeIterator,22
34.39,294.77,2.77,NodeIterator,23
6.00,65.55,0.75,EdgeIterator,23
33.59,298.69,2.22,NodeIterator,24
5.85,64.11,0.62,EdgeIterator,24
33.58,285.28,2.34,NodeIterator,25
5.72,62.60,0.84,EdgeIterator,25
