Real,User,Sys,Algorithm,Iteration
1.90,1.36,0.16,Pull-Topo,1
1.28,1.17,0.10,Pull-Residual,1
2.93,2.82,0.09,Push-Async,1
4.83,4.68,0.13,Push-Sync,1
1.60,1.47,0.11,Pull-Topo,2
1.28,1.14,0.12,Pull-Residual,2
2.93,2.81,0.10,Push-Async,2
4.82,4.70,0.10,Push-Sync,2
1.44,1.31,0.11,Pull-Topo,3
1.30,1.16,0.12,Pull-Residual,3
2.93,2.80,0.12,Push-Async,3
4.79,4.65,0.12,Push-Sync,3
1.44,1.31,0.11,Pull-Topo,4
1.28,1.15,0.11,Pull-Residual,4
2.93,2.82,0.09,Push-Async,4
4.86,4.76,0.08,Push-Sync,4
1.43,1.29,0.12,Pull-Topo,5
1.28,1.14,0.12,Pull-Residual,5
2.93,2.83,0.08,Push-Async,5
4.80,4.66,0.11,Push-Sync,5
1.44,1.30,0.12,Pull-Topo,6
1.28,1.14,0.12,Pull-Residual,6
2.93,2.80,0.10,Push-Async,6
4.79,4.67,0.10,Push-Sync,6
1.44,1.34,0.08,Pull-Topo,7
1.28,1.15,0.11,Pull-Residual,7
2.93,2.81,0.10,Push-Async,7
4.79,4.67,0.10,Push-Sync,7
1.43,1.28,0.13,Pull-Topo,8
1.29,1.16,0.10,Pull-Residual,8
2.93,2.80,0.11,Push-Async,8
4.79,4.67,0.10,Push-Sync,8
1.44,1.30,0.12,Pull-Topo,9
1.28,1.17,0.09,Pull-Residual,9
2.93,2.81,0.10,Push-Async,9
4.80,4.67,0.11,Push-Sync,9
1.63,1.49,0.11,Pull-Topo,10
1.28,1.17,0.09,Pull-Residual,10
2.93,2.79,0.12,Push-Async,10
4.79,4.66,0.11,Push-Sync,10
1.44,1.31,0.10,Pull-Topo,11
1.31,1.18,0.10,Pull-Residual,11
2.93,2.81,0.10,Push-Async,11
4.79,4.68,0.09,Push-Sync,11
1.43,1.30,0.12,Pull-Topo,12
1.29,1.16,0.11,Pull-Residual,12
2.93,2.80,0.11,Push-Async,12
4.80,4.68,0.10,Push-Sync,12
1.43,1.31,0.10,Pull-Topo,13
1.28,1.16,0.10,Pull-Residual,13
2.93,2.82,0.08,Push-Async,13
4.79,4.67,0.10,Push-Sync,13
1.43,1.32,0.09,Pull-Topo,14
1.29,1.17,0.09,Pull-Residual,14
2.93,2.81,0.10,Push-Async,14
4.80,4.68,0.10,Push-Sync,14
1.44,1.30,0.11,Pull-Topo,15
1.28,1.18,0.09,Pull-Residual,15
2.93,2.81,0.11,Push-Async,15
4.79,4.67,0.09,Push-Sync,15
1.43,1.30,0.12,Pull-Topo,16
1.28,1.16,0.10,Pull-Residual,16
2.93,2.80,0.11,Push-Async,16
4.80,4.66,0.11,Push-Sync,16
1.44,1.31,0.11,Pull-Topo,17
1.28,1.16,0.10,Pull-Residual,17
2.93,2.78,0.13,Push-Async,17
4.80,4.68,0.10,Push-Sync,17
1.44,1.33,0.08,Pull-Topo,18
1.29,1.16,0.10,Pull-Residual,18
2.93,2.78,0.12,Push-Async,18
4.79,4.67,0.10,Push-Sync,18
1.44,1.31,0.10,Pull-Topo,19
1.29,1.17,0.10,Pull-Residual,19
2.93,2.80,0.11,Push-Async,19
4.80,4.69,0.08,Push-Sync,19
1.42,1.31,0.09,Pull-Topo,20
1.28,1.15,0.11,Pull-Residual,20
2.93,2.82,0.10,Push-Async,20
4.79,4.67,0.10,Push-Sync,20
1.44,1.31,0.11,Pull-Topo,21
1.28,1.16,0.10,Pull-Residual,21
2.93,2.82,0.10,Push-Async,21
4.79,4.66,0.11,Push-Sync,21
1.44,1.31,0.11,Pull-Topo,22
1.28,1.16,0.10,Pull-Residual,22
2.93,2.78,0.12,Push-Async,22
4.81,4.69,0.10,Push-Sync,22
1.44,1.30,0.11,Pull-Topo,23
1.28,1.16,0.10,Pull-Residual,23
2.93,2.80,0.11,Push-Async,23
4.79,4.66,0.11,Push-Sync,23
1.45,1.31,0.12,Pull-Topo,24
1.28,1.16,0.10,Pull-Residual,24
2.95,2.80,0.13,Push-Async,24
4.79,4.66,0.10,Push-Sync,24
1.44,1.33,0.09,Pull-Topo,25
1.28,1.16,0.11,Pull-Residual,25
2.94,2.79,0.12,Push-Async,25
4.80,4.68,0.10,Push-Sync,25
