Real,User,Sys,Algorithm,Iteration
0.73,0.14,0.16,Sync,1
0.34,0.21,0.12,Async,1
0.41,0.27,0.13,EdgeAsync,1
0.33,0.20,0.12,EtiledAsync,1
0.69,0.54,0.14,BlkdAsync,1
0.26,0.13,0.13,LabelProc,1
0.34,0.21,0.12,Serial,1
0.22,0.07,0.14,Sync,2
0.33,0.21,0.12,Async,2
0.42,0.28,0.14,EdgeAsync,2
0.34,0.21,0.13,EtiledAsync,2
0.67,0.53,0.13,BlkdAsync,2
0.28,0.15,0.12,LabelProc,2
0.34,0.21,0.13,Serial,2
0.22,0.11,0.10,Sync,3
0.34,0.21,0.13,Async,3
0.42,0.26,0.16,EdgeAsync,3
0.33,0.21,0.12,EtiledAsync,3
0.66,0.55,0.10,BlkdAsync,3
0.27,0.13,0.14,LabelProc,3
0.33,0.20,0.13,Serial,3
0.22,0.12,0.10,Sync,4
0.34,0.23,0.11,Async,4
0.41,0.26,0.15,EdgeAsync,4
0.32,0.20,0.12,EtiledAsync,4
0.68,0.56,0.12,BlkdAsync,4
0.25,0.14,0.12,LabelProc,4
0.35,0.23,0.11,Serial,4
0.23,0.10,0.12,Sync,5
0.35,0.22,0.13,Async,5
0.40,0.24,0.15,EdgeAsync,5
0.33,0.20,0.12,EtiledAsync,5
0.66,0.55,0.11,BlkdAsync,5
0.27,0.16,0.11,LabelProc,5
0.35,0.21,0.13,Serial,5
0.23,0.11,0.12,Sync,6
0.34,0.20,0.14,Async,6
0.43,0.30,0.12,EdgeAsync,6
0.34,0.22,0.12,EtiledAsync,6
0.68,0.56,0.12,BlkdAsync,6
0.26,0.14,0.12,LabelProc,6
0.34,0.22,0.12,Serial,6
0.23,0.10,0.12,Sync,7
0.34,0.22,0.11,Async,7
0.40,0.24,0.16,EdgeAsync,7
0.33,0.19,0.14,EtiledAsync,7
0.66,0.53,0.13,BlkdAsync,7
0.27,0.16,0.11,LabelProc,7
0.34,0.23,0.11,Serial,7
0.23,0.09,0.14,Sync,8
0.34,0.22,0.12,Async,8
0.42,0.25,0.16,EdgeAsync,8
0.34,0.22,0.12,EtiledAsync,8
0.65,0.52,0.12,BlkdAsync,8
0.26,0.11,0.14,LabelProc,8
0.36,0.22,0.14,Serial,8
0.22,0.10,0.12,Sync,9
0.34,0.19,0.14,Async,9
0.40,0.23,0.16,EdgeAsync,9
0.33,0.22,0.11,EtiledAsync,9
0.65,0.52,0.12,BlkdAsync,9
0.27,0.16,0.11,LabelProc,9
0.33,0.19,0.14,Serial,9
0.23,0.09,0.14,Sync,10
0.33,0.19,0.13,Async,10
0.40,0.27,0.13,EdgeAsync,10
0.33,0.20,0.13,EtiledAsync,10
0.70,0.61,0.10,BlkdAsync,10
0.27,0.16,0.11,LabelProc,10
0.35,0.21,0.14,Serial,10
0.22,0.10,0.12,Sync,11
0.33,0.20,0.12,Async,11
0.41,0.25,0.16,EdgeAsync,11
0.33,0.23,0.10,EtiledAsync,11
0.66,0.55,0.11,BlkdAsync,11
0.25,0.12,0.14,LabelProc,11
0.35,0.22,0.12,Serial,11
0.21,0.09,0.12,Sync,12
0.34,0.22,0.11,Async,12
0.42,0.29,0.12,EdgeAsync,12
0.33,0.21,0.11,EtiledAsync,12
0.66,0.52,0.13,BlkdAsync,12
0.26,0.16,0.10,LabelProc,12
0.35,0.23,0.11,Serial,12
