Real,User,Sys,Algorithm,Iteration
0.42,0.26,0.15,EdgeAsync,14
0.32,0.19,0.13,EtiledAsync,14
0.70,0.56,0.13,BlkdAsync,14
0.26,0.14,0.12,LabelProc,14
0.35,0.22,0.13,Serial,14
0.23,0.12,0.11,Sync,15
0.33,0.20,0.12,Async,15
0.42,0.26,0.16,EdgeAsync,15
0.33,0.21,0.12,EtiledAsync,15
0.71,0.59,0.12,BlkdAsync,15
0.27,0.14,0.12,LabelProc,15
0.34,0.22,0.12,Serial,15
0.24,0.11,0.13,Sync,16
0.33,0.19,0.13,Async,16
0.41,0.26,0.15,EdgeAsync,16
0.33,0.21,0.12,EtiledAsync,16
0.70,0.58,0.11,BlkdAsync,16
0.27,0.15,0.12,LabelProc,16
0.35,0.20,0.14,Serial,16
0.23,0.14,0.09,Sync,17
0.33,0.21,0.12,Async,17
0.41,0.26,0.14,EdgeAsync,17
0.33,0.20,0.12,EtiledAsync,17
0.72,0.61,0.11,BlkdAsync,17
0.27,0.14,0.12,LabelProc,17
0.35,0.22,0.13,Serial,17
0.23,0.11,0.12,Sync,18
0.34,0.20,0.14,Async,18
0.41,0.27,0.13,EdgeAsync,18
0.33,0.20,0.12,EtiledAsync,18
0.68,0.55,0.13,BlkdAsync,18
0.27,0.15,0.12,LabelProc,18
0.34,0.21,0.12,Serial,18
0.23,0.11,0.12,Sync,19
0.34,0.21,0.13,Async,19
0.41,0.27,0.14,EdgeAsync,19
0.33,0.20,0.13,EtiledAsync,19
0.69,0.57,0.12,BlkdAsync,19
0.27,0.14,0.12,LabelProc,19
0.34,0.21,0.12,Serial,19
0.22,0.10,0.11,Sync,20
0.33,0.21,0.11,Async,20
0.41,0.26,0.15,EdgeAsync,20
0.34,0.23,0.11,EtiledAsync,20
0.72,0.60,0.12,BlkdAsync,20
0.27,0.15,0.12,LabelProc,20
0.33,0.20,0.13,Serial,20
0.24,0.11,0.13,Sync,21
0.33,0.20,0.12,Async,21
0.42,0.29,0.12,EdgeAsync,21
0.32,0.20,0.12,EtiledAsync,21
0.70,0.59,0.10,BlkdAsync,21
0.28,0.14,0.13,LabelProc,21
0.34,0.20,0.14,Serial,21
0.23,0.11,0.12,Sync,22
0.33,0.21,0.12,Async,22
0.42,0.24,0.17,EdgeAsync,22
0.33,0.21,0.12,EtiledAsync,22
0.69,0.53,0.16,BlkdAsync,22
0.27,0.14,0.12,LabelProc,22
0.34,0.22,0.11,Serial,22
0.24,0.12,0.11,Sync,23
0.34,0.23,0.11,Async,23
0.42,0.26,0.15,EdgeAsync,23
0.33,0.21,0.11,EtiledAsync,23
0.69,0.56,0.12,BlkdAsync,23
0.27,0.15,0.11,LabelProc,23
0.33,0.22,0.12,Serial,23
0.22,0.10,0.11,Sync,24
0.33,0.21,0.12,Async,24
0.41,0.28,0.12,EdgeAsync,24
0.32,0.20,0.11,EtiledAsync,24
0.70,0.58,0.11,BlkdAsync,24
0.27,0.12,0.15,LabelProc,24
0.34,0.22,0.12,Serial,24
0.23,0.14,0.08,Sync,25
0.34,0.20,0.13,Async,25
0.41,0.27,0.13,EdgeAsync,25
0.34,0.23,0.10,EtiledAsync,25
0.71,0.59,0.12,BlkdAsync,25
0.27,0.15,0.11,LabelProc,25
0.35,0.22,0.12,Serial,25
