Real,User,Sys,Algorithm,Iteration
0.75,0.10,0.19,Sync,1
0.33,0.18,0.15,Async,1
0.41,0.25,0.15,EdgeAsync,1
0.33,0.18,0.14,EtiledAsync,1
0.76,0.63,0.13,BlkdAsync,1
0.27,0.14,0.12,LabelProc,1
0.37,0.25,0.12,Serial,1
0.23,0.10,0.12,Sync,2
0.33,0.21,0.11,Async,2
0.42,0.28,0.13,EdgeAsync,2
0.34,0.21,0.13,EtiledAsync,2
0.78,0.68,0.10,BlkdAsync,2
0.27,0.15,0.12,LabelProc,2
0.35,0.23,0.11,Serial,2
0.22,0.10,0.12,Sync,3
0.34,0.21,0.13,Async,3
0.40,0.25,0.15,EdgeAsync,3
0.33,0.21,0.12,EtiledAsync,3
0.76,0.65,0.11,BlkdAsync,3
0.27,0.14,0.12,LabelProc,3
0.34,0.22,0.12,Serial,3
0.24,0.11,0.12,Sync,4
0.32,0.21,0.11,Async,4
0.41,0.24,0.16,EdgeAsync,4
0.33,0.21,0.12,EtiledAsync,4
0.76,0.64,0.11,BlkdAsync,4
0.27,0.14,0.12,LabelProc,4
0.35,0.22,0.12,Serial,4
0.23,0.10,0.13,Sync,5
0.34,0.20,0.14,Async,5
0.41,0.25,0.16,EdgeAsync,5
0.33,0.22,0.10,EtiledAsync,5
0.77,0.65,0.12,BlkdAsync,5
0.28,0.16,0.12,LabelProc,5
0.35,0.21,0.13,Serial,5
0.24,0.11,0.12,Sync,6
0.33,0.20,0.12,Async,6
0.41,0.24,0.16,EdgeAsync,6
0.34,0.20,0.13,EtiledAsync,6
0.76,0.62,0.13,BlkdAsync,6
0.28,0.15,0.12,LabelProc,6
0.35,0.21,0.13,Serial,6
0.22,0.09,0.12,Sync,7
0.34,0.23,0.10,Async,7
0.41,0.25,0.16,EdgeAsync,7
0.32,0.19,0.13,EtiledAsync,7
0.80,0.65,0.14,BlkdAsync,7
0.27,0.14,0.13,LabelProc,7
0.35,0.21,0.13,Serial,7
0.22,0.09,0.12,Sync,8
0.34,0.22,0.11,Async,8
0.40,0.26,0.14,EdgeAsync,8
0.33,0.20,0.13,EtiledAsync,8
0.75,0.63,0.12,BlkdAsync,8
0.27,0.14,0.12,LabelProc,8
0.35,0.22,0.13,Serial,8
0.23,0.10,0.12,Sync,9
0.33,0.20,0.12,Async,9
0.41,0.29,0.12,EdgeAsync,9
0.34,0.19,0.14,EtiledAsync,9
0.76,0.63,0.13,BlkdAsync,9
0.27,0.14,0.12,LabelProc,9
0.35,0.21,0.13,Serial,9
0.22,0.10,0.11,Sync,10
0.33,0.19,0.13,Async,10
0.40,0.24,0.16,EdgeAsync,10
0.33,0.20,0.13,EtiledAsync,10
0.77,0.64,0.13,BlkdAsync,10
0.27,0.14,0.12,LabelProc,10
0.35,0.22,0.13,Serial,10
0.23,0.11,0.11,Sync,11
0.33,0.22,0.11,Async,11
0.41,0.27,0.13,EdgeAsync,11
0.33,0.19,0.13,EtiledAsync,11
0.76,0.63,0.12,BlkdAsync,11
0.27,0.15,0.12,LabelProc,11
0.34,0.21,0.13,Serial,11
0.23,0.09,0.13,Sync,12
0.34,0.21,0.12,Async,12
0.40,0.27,0.13,EdgeAsync,12
0.32,0.20,0.12,EtiledAsync,12
0.78,0.66,0.12,BlkdAsync,12
0.28,0.16,0.12,LabelProc,12
0.34,0.22,0.12,Serial,12
0.24,0.10,0.13,Sync,13
0.34,0.22,0.12,Async,13
0.40,0.27,0.13,EdgeAsync,13
0.32,0.19,0.13,EtiledAsync,13
0.75,0.62,0.12,BlkdAsync,13
0.27,0.13,0.13,LabelProc,13
0.34,0.22,0.12,Serial,13
0.23,0.10,0.12,Sync,14
0.33,0.21,0.11,Async,14
0.42,0.27,0.14,EdgeAsync,14
0.34,0.20,0.13,EtiledAsync,14
0.76,0.64,0.11,BlkdAsync,14
0.27,0.14,0.13,LabelProc,14
0.34,0.20,0.13,Serial,14
0.23,0.11,0.11,Sync,15
0.35,0.23,0.12,Async,15
0.41,0.28,0.12,EdgeAsync,15
0.33,0.21,0.12,EtiledAsync,15
0.76,0.66,0.10,BlkdAsync,15
0.28,0.16,0.12,LabelProc,15
0.35,0.24,0.11,Serial,15
0.22,0.09,0.12,Sync,16
0.34,0.22,0.12,Async,16
0.41,0.29,0.12,EdgeAsync,16
0.32,0.20,0.12,EtiledAsync,16
0.78,0.64,0.13,BlkdAsync,16
0.27,0.17,0.10,LabelProc,16
0.36,0.25,0.10,Serial,16
0.22,0.09,0.13,Sync,17
0.33,0.23,0.10,Async,17
0.41,0.26,0.15,EdgeAsync,17
0.34,0.21,0.12,EtiledAsync,17
0.78,0.63,0.14,BlkdAsync,17
0.27,0.14,0.12,LabelProc,17
0.36,0.23,0.13,Serial,17
0.24,0.10,0.14,Sync,18
