Real,User,Sys,Algorithm,Iteration
0.75,0.63,0.11,BlkdAsync,11
0.31,0.18,0.13,LabelProc,11
0.42,0.30,0.11,Serial,11
0.23,0.09,0.13,Sync,12
0.35,0.23,0.12,Async,12
0.43,0.29,0.13,EdgeAsync,12
0.34,0.22,0.12,EtiledAsync,12
0.74,0.61,0.12,BlkdAsync,12
0.31,0.18,0.13,LabelProc,12
0.41,0.27,0.13,Serial,12
0.22,0.09,0.13,Sync,13
0.35,0.22,0.13,Async,13
0.42,0.26,0.15,EdgeAsync,13
0.35,0.25,0.10,EtiledAsync,13
0.78,0.64,0.13,BlkdAsync,13
0.31,0.20,0.12,LabelProc,13
0.41,0.28,0.12,Serial,13
0.22,0.12,0.10,Sync,14
0.36,0.24,0.11,Async,14
0.42,0.30,0.11,EdgeAsync,14
0.35,0.21,0.13,EtiledAsync,14
0.74,0.62,0.12,BlkdAsync,14
0.32,0.21,0.11,LabelProc,14
0.41,0.29,0.12,Serial,14
0.22,0.10,0.11,Sync,15
0.35,0.21,0.13,Async,15
0.42,0.29,0.13,EdgeAsync,15
0.36,0.24,0.11,EtiledAsync,15
0.74,0.59,0.14,BlkdAsync,15
0.31,0.17,0.14,LabelProc,15
0.41,0.26,0.14,Serial,15
0.21,0.09,0.12,Sync,16
0.36,0.25,0.11,Async,16
0.43,0.28,0.15,EdgeAsync,16
0.36,0.21,0.15,EtiledAsync,16
0.75,0.60,0.14,BlkdAsync,16
0.32,0.21,0.11,LabelProc,16
0.41,0.28,0.12,Serial,16
0.22,0.10,0.11,Sync,17
0.36,0.22,0.13,Async,17
0.43,0.31,0.12,EdgeAsync,17
0.35,0.25,0.10,EtiledAsync,17
0.74,0.62,0.12,BlkdAsync,17
0.32,0.19,0.13,LabelProc,17
0.41,0.30,0.12,Serial,17
0.22,0.09,0.12,Sync,18
0.36,0.24,0.12,Async,18
0.43,0.30,0.12,EdgeAsync,18
0.35,0.21,0.14,EtiledAsync,18
0.73,0.60,0.12,BlkdAsync,18
0.31,0.19,0.12,LabelProc,18
0.42,0.31,0.11,Serial,18
0.22,0.09,0.12,Sync,19
0.36,0.21,0.15,Async,19
0.43,0.28,0.15,EdgeAsync,19
0.36,0.24,0.11,EtiledAsync,19
0.78,0.66,0.12,BlkdAsync,19
0.32,0.21,0.11,LabelProc,19
0.42,0.31,0.10,Serial,19
0.23,0.11,0.11,Sync,20
0.35,0.23,0.12,Async,20
0.43,0.29,0.13,EdgeAsync,20
0.35,0.21,0.14,EtiledAsync,20
0.74,0.63,0.11,BlkdAsync,20
0.32,0.20,0.12,LabelProc,20
0.41,0.29,0.12,Serial,20
0.22,0.09,0.13,Sync,21
0.36,0.25,0.11,Async,21
0.43,0.27,0.16,EdgeAsync,21
0.34,0.20,0.14,EtiledAsync,21
0.74,0.62,0.12,BlkdAsync,21
0.32,0.18,0.14,LabelProc,21
0.41,0.30,0.12,Serial,21
0.23,0.10,0.12,Sync,22
0.36,0.25,0.10,Async,22
0.43,0.29,0.13,EdgeAsync,22
0.34,0.20,0.13,EtiledAsync,22
0.73,0.61,0.12,BlkdAsync,22
0.31,0.18,0.12,LabelProc,22
0.41,0.24,0.16,Serial,22
0.24,0.12,0.11,Sync,23
0.36,0.23,0.12,Async,23
0.43,0.27,0.16,EdgeAsync,23
0.35,0.24,0.11,EtiledAsync,23
0.75,0.62,0.13,BlkdAsync,23
0.32,0.20,0.12,LabelProc,23
0.42,0.29,0.12,Serial,23
0.22,0.09,0.13,Sync,24
0.37,0.24,0.13,Async,24
0.43,0.28,0.14,EdgeAsync,24
0.36,0.24,0.12,EtiledAsync,24
0.76,0.63,0.12,BlkdAsync,24
0.32,0.20,0.12,LabelProc,24
0.42,0.31,0.11,Serial,24
0.22,0.11,0.11,Sync,25
0.36,0.22,0.13,Async,25
0.43,0.28,0.14,EdgeAsync,25
0.35,0.22,0.13,EtiledAsync,25
0.75,0.62,0.12,BlkdAsync,25
0.32,0.20,0.11,LabelProc,25
0.42,0.29,0.13,Serial,25
