Ordering,Algo,Refs,Misses,Time
default_nz,Pull-Topo,1151563420.0,78690504.0,2.084988355
default_nz,Pull-Topo,1152061023.0,78596289.0,1.567142314
default_nz,Pull-Topo,1151014923.0,78737101.0,1.571368477
default_nz,Pull-Topo,1150044664.0,78602431.0,1.568736316
default_nz,Pull-Topo,1217659615.0,82677310.0,2.174173672
default_nz,Pull-Topo,1152294879.0,78766983.0,1.567213166
default_nz,Pull-Topo,1168175362.0,79784582.0,1.718556006
default_nz,Pull-Topo,1152197764.0,78731587.0,1.568764616
default_nz,Pull-Topo,1150834309.0,78594652.0,1.585727957
default_nz,Pull-Topo,1153264220.0,78787152.0,1.57398151
default_nz,Pull-Topo,1151512280.0,78660766.0,1.579124262
default_nz,Pull-Topo,1150610537.0,78826148.0,1.57578275
default_nz,Pull-Topo,1151206117.0,78731896.0,1.568911639
default_nz,Pull-Topo,1152950147.0,78490053.0,1.571726858
default_nz,Pull-Topo,1186102936.0,80866973.0,1.877453521
default_nz,Pull-Topo,1165719164.0,79890762.0,1.704388849
default_nz,Pull-Topo,1149917314.0,78510780.0,1.570687629
default_nz,Pull-Topo,1150970929.0,78714690.0,1.575162933
default_nz,Pull-Topo,1150392767.0,78779391.0,1.567403289
default_nz,Pull-Topo,1157582309.0,78974093.0,1.593665096
default_nz,Pull-Topo,1155480863.0,78888678.0,1.576697649
default_nz,Pull-Topo,1149223650.0,78498173.0,1.569409752
default_nz,Pull-Topo,1150703371.0,78781652.0,1.568627364
default_nz,Pull-Topo,1150485266.0,78744984.0,1.570102966
default_nz,Pull-Topo,1151625446.0,78598423.0,1.573494441
default_nz,Pull-Residual,681378112.0,57554803.0,1.358419252
default_nz,Pull-Residual,685869225.0,57923590.0,1.375100561
default_nz,Pull-Residual,683027976.0,57625587.0,1.372622164
default_nz,Pull-Residual,682741029.0,57616748.0,1.375735829
default_nz,Pull-Residual,684253466.0,58225789.0,1.373797124
default_nz,Pull-Residual,683924595.0,58324985.0,1.375250854
default_nz,Pull-Residual,684877452.0,58197643.0,1.370916981
default_nz,Pull-Residual,684442946.0,58052429.0,1.363932928
default_nz,Pull-Residual,686226176.0,58098957.0,1.385441833
default_nz,Pull-Residual,684332234.0,58071487.0,1.372018772
default_nz,Pull-Residual,684601633.0,58168188.0,1.367317678
default_nz,Pull-Residual,683329350.0,57673626.0,1.373288051
default_nz,Pull-Residual,684939126.0,58240496.0,1.372481843
default_nz,Pull-Residual,682672897.0,58269683.0,1.378527123
default_nz,Pull-Residual,683616693.0,58188662.0,1.381511474
default_nz,Pull-Residual,682387537.0,57658349.0,1.36973674
default_nz,Pull-Residual,736836977.0,59492378.0,1.486425728
default_nz,Pull-Residual,689480489.0,58371080.0,1.386101967
default_nz,Pull-Residual,690503079.0,58601787.0,1.408986421
default_nz,Pull-Residual,682798528.0,58217318.0,1.379372856
default_nz,Pull-Residual,681622255.0,57732696.0,1.380221891
default_nz,Pull-Residual,685620523.0,58054610.0,1.370378548
default_nz,Pull-Residual,681547700.0,57731497.0,1.37585264
default_nz,Pull-Residual,683919986.0,58106636.0,1.37695
default_nz,Pull-Residual,681753003.0,57697915.0,1.369514661
default_nz,Push-Async,730475421.0,67870710.0,3.098523518
default_nz,Push-Async,731624745.0,67985871.0,3.103516785
default_nz,Push-Async,730616334.0,67959409.0,3.09720224
default_nz,Push-Async,732604442.0,68135670.0,3.111176509
default_nz,Push-Async,730614577.0,67938833.0,3.105880901
default_nz,Push-Async,731275466.0,68000126.0,3.126479481
default_nz,Push-Async,732228671.0,68135583.0,3.122369122
default_nz,Push-Async,731331390.0,68075070.0,3.114014302
default_nz,Push-Async,733222572.0,68024972.0,3.234016126
default_nz,Push-Async,733964723.0,68025297.0,3.152198753
default_nz,Push-Async,732307072.0,68054565.0,3.179087985
default_nz,Push-Async,732378362.0,68038658.0,3.232405066
default_nz,Push-Async,731378256.0,67897506.0,3.106552678
default_nz,Push-Async,730762640.0,67995951.0,3.102888301
default_nz,Push-Async,730874556.0,68071721.0,3.228755001
default_nz,Push-Async,730781841.0,68080833.0,3.120681885
default_nz,Push-Async,732079933.0,68021839.0,3.108099478
default_nz,Push-Async,729923040.0,68132902.0,3.233248665
default_nz,Push-Async,731996136.0,67917287.0,3.101194981
default_nz,Push-Async,730479353.0,68085737.0,3.115713503
default_nz,Push-Async,735156857.0,68142417.0,3.296082881
default_nz,Push-Async,732626380.0,68121282.0,3.259863962
default_nz,Push-Async,731195677.0,68015776.0,3.101552888
default_nz,Push-Async,732216709.0,68261019.0,3.249825254
default_nz,Push-Async,731704684.0,68023202.0,3.184652999
default_nz,Push-Sync,1135980827.0,108065786.0,5.030516236
default_nz,Push-Sync,1135765945.0,108012766.0,5.028789437
default_nz,Push-Sync,1137469020.0,107981926.0,5.027586818
default_nz,Push-Sync,1134836055.0,107995678.0,5.029551803
default_nz,Push-Sync,1135547552.0,108219607.0,5.017216588
default_nz,Push-Sync,1126808765.0,108859152.0,5.675200033
default_nz,Push-Sync,1138051985.0,107913447.0,5.014250371
default_nz,Push-Sync,1133782600.0,108446805.0,5.034680677
default_nz,Push-Sync,1130461103.0,108086650.0,5.110740094
default_nz,Push-Sync,1135760853.0,107908697.0,5.011971207
default_nz,Push-Sync,1136813330.0,107862705.0,5.024786015
default_nz,Push-Sync,1134767404.0,107923100.0,5.081652777
default_nz,Push-Sync,1134148697.0,108012299.0,5.023189208
default_nz,Push-Sync,1134320211.0,108041741.0,5.019649331
default_nz,Push-Sync,1136511357.0,108065760.0,5.080427695
default_nz,Push-Sync,1135953747.0,108000621.0,5.014177304
default_nz,Push-Sync,1136273211.0,107877561.0,5.016773834
default_nz,Push-Sync,1134937563.0,107961216.0,5.067590612
default_nz,Push-Sync,1135253307.0,108067744.0,5.064321908
default_nz,Push-Sync,1136719750.0,107929244.0,5.042761091
default_nz,Push-Sync,1134762150.0,108120037.0,5.119373736
default_nz,Push-Sync,1136335437.0,107828266.0,5.023562684
