Real,User,Sys,Algorithm,Iteration
0.43,1.85,0.13,NodeIterator,1
0.29,0.80,0.15,EdgeIterator,1
0.35,1.45,0.14,NodeIterator,2
0.29,0.68,0.18,EdgeIterator,2
0.35,1.47,0.14,NodeIterator,3
0.28,0.77,0.15,EdgeIterator,3
0.42,1.54,0.15,NodeIterator,4
0.31,0.74,0.16,EdgeIterator,4
0.42,1.49,0.17,NodeIterator,5
0.36,0.85,0.14,EdgeIterator,5
0.40,1.59,0.13,NodeIterator,6
0.39,0.91,0.16,EdgeIterator,6
0.41,1.65,0.13,NodeIterator,7
0.30,0.74,0.14,EdgeIterator,7
0.50,1.75,0.14,NodeIterator,8
0.38,0.90,0.16,EdgeIterator,8
0.38,1.54,0.15,NodeIterator,9
0.32,0.75,0.15,EdgeIterator,9
0.42,1.58,0.15,NodeIterator,10
0.29,0.79,0.14,EdgeIterator,10
0.35,1.51,0.13,NodeIterator,11
0.28,0.81,0.12,EdgeIterator,11
0.32,1.39,0.13,NodeIterator,12
0.29,0.92,0.15,EdgeIterator,12
0.33,1.50,0.13,NodeIterator,13
0.26,0.64,0.16,EdgeIterator,13
0.34,1.39,0.14,NodeIterator,14
0.29,0.78,0.17,EdgeIterator,14
0.34,1.48,0.13,NodeIterator,15
0.27,0.67,0.14,EdgeIterator,15
0.34,1.49,0.14,NodeIterator,16
0.29,0.93,0.13,EdgeIterator,16
0.33,1.42,0.10,NodeIterator,17
0.29,0.80,0.15,EdgeIterator,17
0.36,1.51,0.12,NodeIterator,18
0.25,0.64,0.16,EdgeIterator,18
0.34,1.46,0.14,NodeIterator,19
0.27,0.79,0.11,EdgeIterator,19
0.35,1.44,0.12,NodeIterator,20
0.27,0.71,0.12,EdgeIterator,20
0.34,1.52,0.13,NodeIterator,21
0.27,0.68,0.13,EdgeIterator,21
0.34,1.45,0.13,NodeIterator,22
0.26,0.67,0.13,EdgeIterator,22
0.34,1.44,0.16,NodeIterator,23
0.26,0.67,0.14,EdgeIterator,23
0.33,1.34,0.11,NodeIterator,24
0.25,0.69,0.15,EdgeIterator,24
0.33,1.42,0.10,NodeIterator,25
0.26,0.65,0.15,EdgeIterator,25
