Real,User,Sys,Algorithm,Iteration
0.40,1.44,0.15,NodeIterator,1
0.24,0.35,0.14,EdgeIterator,1
0.31,1.08,0.10,NodeIterator,2
0.23,0.33,0.15,EdgeIterator,2
0.31,1.01,0.14,NodeIterator,3
0.25,0.38,0.15,EdgeIterator,3
0.32,1.14,0.11,NodeIterator,4
0.24,0.35,0.12,EdgeIterator,4
0.30,1.01,0.12,NodeIterator,5
0.24,0.56,0.15,EdgeIterator,5
0.34,1.07,0.15,NodeIterator,6
0.23,0.45,0.13,EdgeIterator,6
0.33,1.01,0.16,NodeIterator,7
0.22,0.32,0.15,EdgeIterator,7
0.31,0.97,0.12,NodeIterator,8
0.24,0.33,0.13,EdgeIterator,8
0.31,1.00,0.11,NodeIterator,9
0.26,0.41,0.17,EdgeIterator,9
0.32,1.09,0.14,NodeIterator,10
0.23,0.46,0.14,EdgeIterator,10
0.34,1.03,0.15,NodeIterator,11
0.23,0.32,0.14,EdgeIterator,11
0.34,1.09,0.10,NodeIterator,12
0.22,0.34,0.13,EdgeIterator,12
0.30,0.94,0.14,NodeIterator,13
0.23,0.38,0.15,EdgeIterator,13
0.31,1.02,0.13,NodeIterator,14
0.24,0.39,0.16,EdgeIterator,14
0.31,1.06,0.12,NodeIterator,15
0.23,0.32,0.14,EdgeIterator,15
0.33,1.08,0.14,NodeIterator,16
0.22,0.33,0.12,EdgeIterator,16
0.31,1.07,0.12,NodeIterator,17
0.22,0.35,0.14,EdgeIterator,17
0.32,1.05,0.14,NodeIterator,18
0.23,0.31,0.14,EdgeIterator,18
0.32,1.00,0.15,NodeIterator,19
0.23,0.31,0.14,EdgeIterator,19
0.31,1.06,0.12,NodeIterator,20
0.24,0.45,0.13,EdgeIterator,20
0.31,1.04,0.11,NodeIterator,21
0.23,0.42,0.14,EdgeIterator,21
0.33,1.02,0.11,NodeIterator,22
0.23,0.32,0.14,EdgeIterator,22
0.31,1.04,0.12,NodeIterator,23
0.22,0.32,0.14,EdgeIterator,23
0.30,1.01,0.12,NodeIterator,24
0.23,0.31,0.15,EdgeIterator,24
0.32,1.07,0.12,NodeIterator,25
0.25,0.53,0.13,EdgeIterator,25
