Ordering,Algo,Refs,Misses,Time
default,PR-Async\n,105507137.0,15914926.0,1.171628293
default,PR-Async\n,109994606.0,15634445.0,0.834092262
default,PR-Async\n,109558670.0,15809282.0,1.034004209
default,PR-Async\n,112965614.0,15598454.0,0.98327829
default,PR-Async\n,110155356.0,15871147.0,0.931826005
default,PR-Async\n,110755380.0,15788278.0,1.135420036
default,PR-Async\n,109668288.0,15843342.0,0.936583931
default,PR-Async\n,108951932.0,15737051.0,1.131719113
default,PR-Async\n,107579912.0,15742345.0,0.929890592
default,PR-Async\n,109778456.0,15995769.0,1.179722935
default,PR-Async\n,110870665.0,16078523.0,1.033088199
default,PR-Async\n,108471386.0,15691508.0,1.033920434
default,PR-Async\n,110464638.0,15670901.0,1.182134554
default,PR-Async\n,110807327.0,16009789.0,0.982982732
default,PR-Async\n,100042633.0,16147192.0,1.08249267
default,PR-Async\n,111275164.0,15904792.0,1.183809055
default,PR-Async\n,110311959.0,15802142.0,0.782829024
default,PR-Async\n,110962820.0,15789722.0,0.883935081
default,PR-Async\n,104914998.0,15943879.0,1.081960309
default,PR-Async\n,111400614.0,15847298.0,1.131589816
default,PR-Async\n,111584955.0,16340934.0,1.183677315
default,PR-Async\n,110751505.0,16079249.0,1.231849749
default,PR-Async\n,107440911.0,16787589.0,1.184804828
default,PR-Async\n,109392792.0,15765610.0,1.033846553
default,PR-Async\n,109873685.0,15936733.0,1.133986984
default,PR-Sync\n,112254535.0,27254025.0,1.251292643
default,PR-Sync\n,113843731.0,27071964.0,1.256686356
default,PR-Sync\n,112961446.0,27672776.0,1.302509485
default,PR-Sync\n,108186172.0,26901001.0,1.249542167
default,PR-Sync\n,112197320.0,27200222.0,1.249854412
default,PR-Sync\n,110029783.0,27691506.0,1.25026885
default,PR-Sync\n,111015837.0,27296062.0,1.249154941
default,PR-Sync\n,110780034.0,27323502.0,1.249827618
default,PR-Sync\n,111881914.0,27217305.0,1.250688056
default,PR-Sync\n,112751270.0,26901992.0,1.250387646
default,PR-Sync\n,112963713.0,28005625.0,1.251037228
default,PR-Sync\n,108868431.0,27258860.0,1.246676834
default,PR-Sync\n,111092524.0,27550164.0,1.251128727
default,PR-Sync\n,110974364.0,27009090.0,1.248218453
default,PR-Sync\n,113164014.0,27383597.0,1.254844004
default,PR-Sync\n,106824106.0,27116185.0,1.249066606
default,PR-Sync\n,111083224.0,27434977.0,1.254038077
default,PR-Sync\n,112262257.0,27123758.0,1.250705984
default,PR-Sync\n,112100050.0,27042886.0,1.249887663
default,PR-Sync\n,111281687.0,27573915.0,1.249720594
default,PR-Sync\n,112813260.0,27403824.0,1.250223578
default,PR-Sync\n,109835595.0,26927479.0,1.257807611
default,PR-Sync\n,112630626.0,28022060.0,1.250049024
default,PR-Sync\n,109380016.0,27308545.0,1.248508246
default,PR-Sync\n,112449003.0,27395575.0,1.250717793
degree,PR-Async\n,93650212.0,14369151.0,1.115400483
degree,PR-Async\n,88827739.0,14236125.0,1.231511466
degree,PR-Async\n,88338861.0,13870371.0,0.983603555
degree,PR-Async\n,94371489.0,14047894.0,1.080661181
degree,PR-Async\n,89188521.0,14408224.0,1.03060683
degree,PR-Async\n,93904433.0,13947604.0,0.780717699
degree,PR-Async\n,68449882.0,13993373.0,0.978984229
degree,PR-Async\n,88873675.0,14123740.0,0.978070298
degree,PR-Async\n,85147655.0,13826886.0,0.931500631
degree,PR-Async\n,93917090.0,14720755.0,1.129827002
degree,PR-Async\n,92148459.0,14008401.0,0.976977922
degree,PR-Async\n,89810680.0,14103827.0,0.876605612
degree,PR-Async\n,89742035.0,14213187.0,1.078293143
degree,PR-Async\n,89369934.0,14012150.0,0.878498409
degree,PR-Async\n,89287086.0,14053603.0,1.080246203
degree,PR-Async\n,87239714.0,13690396.0,0.880161002
degree,PR-Async\n,93060689.0,14101015.0,0.878626108
degree,PR-Async\n,93740682.0,14337915.0,1.181845744
degree,PR-Async\n,90245938.0,14140419.0,1.030731596
degree,PR-Async\n,92521678.0,14528718.0,1.178578723
degree,PR-Async\n,83966326.0,14206232.0,0.979191481
degree,PR-Async\n,90859134.0,14145786.0,0.979921743
degree,PR-Async\n,95716375.0,14680261.0,0.926408574
degree,PR-Async\n,88775924.0,14160799.0,1.079397942
degree,PR-Async\n,89392456.0,13923726.0,0.877430683
degree,PR-Sync\n,101589156.0,24704539.0,1.249789134
degree,PR-Sync\n,103443047.0,24676887.0,1.197556871
degree,PR-Sync\n,99249527.0,24611393.0,1.2467011
degree,PR-Sync\n,101452995.0,24666737.0,1.245013383
degree,PR-Sync\n,101962095.0,24258383.0,1.195138525
degree,PR-Sync\n,99766711.0,24738982.0,1.248418139
degree,PR-Sync\n,100830941.0,24875487.0,1.192207237
degree,PR-Sync\n,101482480.0,24769950.0,1.244263438
degree,PR-Sync\n,100329004.0,24462398.0,1.252656009
degree,PR-Sync\n,100657673.0,25344461.0,1.247752684
degree,PR-Sync\n,107118989.0,24639559.0,1.295690609
degree,PR-Sync\n,102918126.0,24694156.0,1.248247186
degree,PR-Sync\n,104847099.0,24702688.0,1.196061585
degree,PR-Sync\n,101778078.0,24639955.0,1.286871007
