Real,User,Sys,Algorithm,Iteration
2.26,0.37,0.36,Sync,1
1.03,0.84,0.17,Async,1
1.28,1.03,0.24,EdgeAsync,1
1.08,0.87,0.18,EtiledAsync,1
3.70,3.51,0.19,BlkdAsync,1
0.95,0.74,0.18,LabelProc,1
1.29,1.11,0.17,Serial,1
0.56,0.36,0.18,Sync,2
0.98,0.74,0.23,Async,2
1.24,1.01,0.23,EdgeAsync,2
1.06,0.85,0.18,EtiledAsync,2
3.69,3.50,0.19,BlkdAsync,2
0.97,0.75,0.20,LabelProc,2
1.27,1.12,0.16,Serial,2
0.57,0.35,0.20,Sync,3
1.02,0.84,0.17,Async,3
1.28,1.00,0.28,EdgeAsync,3
1.05,0.85,0.18,EtiledAsync,3
3.67,3.48,0.18,BlkdAsync,3
0.94,0.74,0.19,LabelProc,3
1.26,1.09,0.17,Serial,3
0.57,0.36,0.17,Sync,4
1.01,0.81,0.19,Async,4
1.27,1.03,0.23,EdgeAsync,4
1.05,0.87,0.16,EtiledAsync,4
3.72,3.51,0.20,BlkdAsync,4
0.96,0.76,0.18,LabelProc,4
1.27,1.03,0.24,Serial,4
0.57,0.34,0.21,Sync,5
1.04,0.86,0.17,Async,5
1.26,1.04,0.22,EdgeAsync,5
1.04,0.83,0.19,EtiledAsync,5
3.72,3.54,0.18,BlkdAsync,5
0.99,0.75,0.21,LabelProc,5
1.29,1.09,0.19,Serial,5
0.57,0.37,0.17,Sync,6
1.01,0.83,0.18,Async,6
1.27,1.03,0.23,EdgeAsync,6
1.03,0.83,0.18,EtiledAsync,6
3.73,3.53,0.20,BlkdAsync,6
0.96,0.76,0.17,LabelProc,6
1.26,1.05,0.20,Serial,6
0.57,0.36,0.18,Sync,7
1.00,0.80,0.20,Async,7
1.25,1.02,0.23,EdgeAsync,7
1.05,0.82,0.19,EtiledAsync,7
3.73,3.56,0.16,BlkdAsync,7
0.97,0.77,0.18,LabelProc,7
1.28,1.09,0.18,Serial,7
0.57,0.35,0.19,Sync,8
1.02,0.81,0.20,Async,8
1.29,1.04,0.24,EdgeAsync,8
1.05,0.82,0.21,EtiledAsync,8
3.67,3.48,0.19,BlkdAsync,8
0.95,0.73,0.20,LabelProc,8
1.27,1.09,0.17,Serial,8
0.56,0.35,0.18,Sync,9
0.99,0.78,0.20,Async,9
1.26,1.05,0.21,EdgeAsync,9
1.04,0.85,0.18,EtiledAsync,9
3.67,3.50,0.17,BlkdAsync,9
0.94,0.71,0.20,LabelProc,9
1.26,1.08,0.18,Serial,9
0.56,0.34,0.20,Sync,10
1.01,0.79,0.22,Async,10
1.38,1.15,0.22,EdgeAsync,10
1.04,0.82,0.19,EtiledAsync,10
3.71,3.51,0.20,BlkdAsync,10
0.95,0.74,0.19,LabelProc,10
1.27,1.09,0.17,Serial,10
0.56,0.35,0.19,Sync,11
1.00,0.81,0.18,Async,11
1.26,1.01,0.24,EdgeAsync,11
1.04,0.85,0.17,EtiledAsync,11
3.68,3.47,0.20,BlkdAsync,11
0.94,0.70,0.21,LabelProc,11
1.26,1.07,0.19,Serial,11
0.56,0.32,0.21,Sync,12
1.00,0.81,0.18,Async,12
1.28,1.08,0.19,EdgeAsync,12
1.06,0.84,0.19,EtiledAsync,12
3.72,3.53,0.18,BlkdAsync,12
0.99,0.76,0.21,LabelProc,12
1.31,1.11,0.20,Serial,12
0.58,0.35,0.21,Sync,13
1.01,0.80,0.20,Async,13
1.27,1.01,0.26,EdgeAsync,13
1.05,0.82,0.21,EtiledAsync,13
3.77,3.55,0.22,BlkdAsync,13
0.97,0.75,0.20,LabelProc,13
1.30,1.11,0.18,Serial,13
0.56,0.35,0.19,Sync,14
1.02,0.84,0.17,Async,14
1.28,1.06,0.22,EdgeAsync,14
1.03,0.81,0.20,EtiledAsync,14
3.69,3.49,0.20,BlkdAsync,14
0.97,0.77,0.17,LabelProc,14
1.27,1.07,0.20,Serial,14
0.56,0.35,0.18,Sync,15
1.00,0.82,0.17,Async,15
1.28,1.02,0.25,EdgeAsync,15
1.06,0.86,0.17,EtiledAsync,15
