Real,User,Sys,Algorithm,Iteration
0.51,0.30,0.18,Sync,10
1.60,1.38,0.21,Async,10
1.92,1.69,0.21,EdgeAsync,10
1.67,1.45,0.20,EtiledAsync,10
3.96,3.79,0.15,BlkdAsync,10
1.64,1.43,0.19,LabelProc,10
2.67,2.46,0.18,Serial,10
0.50,0.30,0.18,Sync,11
1.63,1.41,0.21,Async,11
1.92,1.63,0.27,EdgeAsync,11
1.66,1.43,0.21,EtiledAsync,11
3.97,3.74,0.21,BlkdAsync,11
1.66,1.45,0.18,LabelProc,11
2.62,2.41,0.18,Serial,11
0.50,0.29,0.18,Sync,12
1.59,1.41,0.17,Async,12
1.92,1.63,0.27,EdgeAsync,12
1.70,1.46,0.22,EtiledAsync,12
4.01,3.83,0.17,BlkdAsync,12
1.69,1.49,0.18,LabelProc,12
2.62,2.41,0.19,Serial,12
0.50,0.29,0.19,Sync,13
1.61,1.42,0.19,Async,13
1.91,1.66,0.22,EdgeAsync,13
1.70,1.51,0.17,EtiledAsync,13
4.05,3.81,0.21,BlkdAsync,13
1.66,1.44,0.20,LabelProc,13
2.56,2.35,0.18,Serial,13
0.50,0.28,0.20,Sync,14
1.62,1.41,0.21,Async,14
1.90,1.64,0.23,EdgeAsync,14
1.64,1.47,0.15,EtiledAsync,14
3.95,3.71,0.22,BlkdAsync,14
1.63,1.40,0.20,LabelProc,14
2.63,2.39,0.22,Serial,14
0.50,0.29,0.18,Sync,15
1.58,1.40,0.17,Async,15
1.90,1.62,0.25,EdgeAsync,15
1.71,1.51,0.19,EtiledAsync,15
4.04,3.81,0.21,BlkdAsync,15
1.66,1.45,0.18,LabelProc,15
2.63,2.41,0.19,Serial,15
0.50,0.28,0.19,Sync,16
1.61,1.42,0.19,Async,16
1.89,1.64,0.22,EdgeAsync,16
1.66,1.46,0.18,EtiledAsync,16
3.96,3.74,0.19,BlkdAsync,16
1.65,1.44,0.19,LabelProc,16
2.56,2.34,0.20,Serial,16
0.50,0.31,0.16,Sync,17
1.61,1.43,0.18,Async,17
1.89,1.63,0.24,EdgeAsync,17
1.64,1.44,0.18,EtiledAsync,17
4.08,3.88,0.18,BlkdAsync,17
1.71,1.49,0.19,LabelProc,17
2.56,2.36,0.18,Serial,17
0.50,0.30,0.18,Sync,18
1.59,1.39,0.20,Async,18
1.90,1.64,0.23,EdgeAsync,18
1.66,1.44,0.20,EtiledAsync,18
3.98,3.73,0.22,BlkdAsync,18
1.69,1.49,0.18,LabelProc,18
2.63,2.42,0.18,Serial,18
0.51,0.28,0.21,Sync,19
1.61,1.44,0.16,Async,19
1.93,1.65,0.26,EdgeAsync,19
1.69,1.47,0.20,EtiledAsync,19
4.06,3.83,0.21,BlkdAsync,19
1.67,1.48,0.17,LabelProc,19
2.59,2.39,0.18,Serial,19
0.50,0.28,0.20,Sync,20
1.58,1.38,0.20,Async,20
1.90,1.65,0.22,EdgeAsync,20
1.65,1.46,0.17,EtiledAsync,20
3.98,3.77,0.19,BlkdAsync,20
1.65,1.44,0.19,LabelProc,20
2.54,2.29,0.23,Serial,20
0.50,0.28,0.19,Sync,21
1.61,1.43,0.18,Async,21
1.90,1.63,0.24,EdgeAsync,21
1.69,1.50,0.17,EtiledAsync,21
4.03,3.82,0.18,BlkdAsync,21
1.70,1.48,0.19,LabelProc,21
2.61,2.39,0.20,Serial,21
0.51,0.30,0.19,Sync,22
1.64,1.45,0.18,Async,22
1.89,1.63,0.23,EdgeAsync,22
1.66,1.45,0.18,EtiledAsync,22
3.94,3.73,0.19,BlkdAsync,22
1.64,1.46,0.16,LabelProc,22
2.59,2.38,0.18,Serial,22
0.51,0.30,0.19,Sync,23
1.62,1.42,0.20,Async,23
1.89,1.61,0.26,EdgeAsync,23
1.67,1.46,0.19,EtiledAsync,23
3.95,3.74,0.19,BlkdAsync,23
1.68,1.47,0.19,LabelProc,23
2.54,2.35,0.17,Serial,23
0.50,0.26,0.22,Sync,24
1.62,1.47,0.16,Async,24
1.93,1.65,0.26,EdgeAsync,24
1.67,1.45,0.20,EtiledAsync,24
3.95,3.74,0.19,BlkdAsync,24
1.65,1.44,0.18,LabelProc,24
2.54,2.30,0.21,Serial,24
0.49,0.29,0.17,Sync,25
1.57,1.39,0.17,Async,25
1.90,1.60,0.28,EdgeAsync,25
1.68,1.47,0.18,EtiledAsync,25
4.02,3.82,0.18,BlkdAsync,25
1.70,1.49,0.19,LabelProc,25
2.61,2.37,0.21,Serial,25
