Real,User,Sys,Algorithm,Iteration
2.24,0.38,0.37,Sync,1
1.01,0.78,0.20,Async,1
1.23,0.97,0.25,EdgeAsync,1
1.01,0.80,0.20,EtiledAsync,1
3.91,3.69,0.22,BlkdAsync,1
1.02,0.82,0.18,LabelProc,1
1.30,1.11,0.19,Serial,1
0.58,0.35,0.21,Sync,2
0.98,0.80,0.18,Async,2
1.22,1.00,0.22,EdgeAsync,2
1.06,0.86,0.18,EtiledAsync,2
3.88,3.69,0.19,BlkdAsync,2
1.03,0.83,0.18,LabelProc,2
1.29,1.13,0.16,Serial,2
0.59,0.36,0.20,Sync,3
0.97,0.80,0.16,Async,3
1.22,0.98,0.24,EdgeAsync,3
1.02,0.82,0.18,EtiledAsync,3
3.88,3.68,0.19,BlkdAsync,3
1.00,0.77,0.21,LabelProc,3
1.29,1.11,0.18,Serial,3
0.57,0.35,0.21,Sync,4
0.99,0.81,0.17,Async,4
1.26,1.01,0.24,EdgeAsync,4
1.03,0.83,0.18,EtiledAsync,4
3.91,3.71,0.19,BlkdAsync,4
0.99,0.79,0.18,LabelProc,4
1.29,1.08,0.20,Serial,4
0.57,0.36,0.18,Sync,5
0.96,0.78,0.18,Async,5
1.22,0.96,0.26,EdgeAsync,5
1.02,0.81,0.18,EtiledAsync,5
3.90,3.73,0.17,BlkdAsync,5
1.00,0.79,0.18,LabelProc,5
1.30,1.13,0.16,Serial,5
0.57,0.32,0.22,Sync,6
0.96,0.78,0.18,Async,6
1.23,0.97,0.25,EdgeAsync,6
1.01,0.80,0.19,EtiledAsync,6
3.87,3.70,0.17,BlkdAsync,6
1.00,0.75,0.23,LabelProc,6
1.32,1.12,0.20,Serial,6
0.58,0.38,0.18,Sync,7
0.97,0.81,0.16,Async,7
1.26,1.04,0.22,EdgeAsync,7
1.01,0.78,0.21,EtiledAsync,7
3.86,3.69,0.16,BlkdAsync,7
1.02,0.80,0.20,LabelProc,7
1.30,1.14,0.15,Serial,7
0.58,0.36,0.19,Sync,8
0.98,0.78,0.20,Async,8
1.25,0.99,0.26,EdgeAsync,8
1.03,0.83,0.17,EtiledAsync,8
3.93,3.73,0.20,BlkdAsync,8
1.02,0.80,0.20,LabelProc,8
1.30,1.09,0.20,Serial,8
0.57,0.36,0.19,Sync,9
0.96,0.74,0.22,Async,9
1.22,0.97,0.25,EdgeAsync,9
1.02,0.79,0.21,EtiledAsync,9
3.91,3.68,0.22,BlkdAsync,9
0.99,0.79,0.18,LabelProc,9
1.33,1.13,0.19,Serial,9
0.57,0.37,0.18,Sync,10
0.99,0.80,0.18,Async,10
1.24,0.97,0.27,EdgeAsync,10
1.02,0.80,0.20,EtiledAsync,10
3.96,3.77,0.20,BlkdAsync,10
1.00,0.79,0.18,LabelProc,10
1.28,1.08,0.20,Serial,10
0.57,0.33,0.21,Sync,11
0.96,0.79,0.17,Async,11
1.22,1.00,0.22,EdgeAsync,11
1.01,0.79,0.20,EtiledAsync,11
3.88,3.68,0.19,BlkdAsync,11
1.01,0.80,0.18,LabelProc,11
1.29,1.08,0.20,Serial,11
0.57,0.33,0.22,Sync,12
0.99,0.79,0.20,Async,12
1.22,1.00,0.22,EdgeAsync,12
1.05,0.82,0.20,EtiledAsync,12
3.91,3.72,0.19,BlkdAsync,12
1.01,0.81,0.18,LabelProc,12
1.30,1.07,0.23,Serial,12
0.57,0.37,0.18,Sync,13
0.98,0.78,0.20,Async,13
1.22,0.98,0.24,EdgeAsync,13
1.00,0.76,0.21,EtiledAsync,13
3.94,3.75,0.18,BlkdAsync,13
0.99,0.80,0.17,LabelProc,13
1.28,1.06,0.22,Serial,13
0.58,0.34,0.21,Sync,14
0.98,0.79,0.19,Async,14
1.26,1.01,0.25,EdgeAsync,14
1.06,0.85,0.19,EtiledAsync,14
3.90,3.72,0.18,BlkdAsync,14
0.99,0.79,0.18,LabelProc,14
1.29,1.10,0.19,Serial,14
0.57,0.36,0.19,Sync,15
0.96,0.79,0.17,Async,15
1.22,0.96,0.25,EdgeAsync,15
1.01,0.80,0.19,EtiledAsync,15
3.88,3.68,0.19,BlkdAsync,15
1.00,0.80,0.18,LabelProc,15
1.29,1.11,0.18,Serial,15
0.57,0.35,0.20,Sync,16
0.98,0.78,0.20,Async,16
1.22,0.97,0.25,EdgeAsync,16
1.02,0.82,0.18,EtiledAsync,16
3.88,3.67,0.21,BlkdAsync,16
1.00,0.79,0.18,LabelProc,16
1.30,1.09,0.21,Serial,16
0.58,0.37,0.18,Sync,17
0.97,0.75,0.21,Async,17
1.22,0.96,0.25,EdgeAsync,17
1.01,0.80,0.19,EtiledAsync,17
3.86,3.67,0.18,BlkdAsync,17
1.01,0.80,0.18,LabelProc,17
1.33,1.14,0.19,Serial,17
0.57,0.32,0.22,Sync,18
0.96,0.78,0.18,Async,18
1.24,0.99,0.25,EdgeAsync,18
1.01,0.81,0.18,EtiledAsync,18
3.86,3.66,0.20,BlkdAsync,18
1.01,0.80,0.19,LabelProc,18
1.32,1.11,0.20,Serial,18
0.57,0.35,0.20,Sync,19
0.96,0.73,0.23,Async,19
1.22,1.00,0.22,EdgeAsync,19
1.02,0.79,0.21,EtiledAsync,19
3.89,3.68,0.21,BlkdAsync,19
