Real,User,Sys,Algorithm,Iteration
2.32,0.35,0.33,Sync,1
1.65,1.44,0.18,Async,1
2.00,1.73,0.25,EdgeAsync,1
1.70,1.51,0.17,EtiledAsync,1
4.28,4.05,0.20,BlkdAsync,1
1.86,1.63,0.20,LabelProc,1
2.50,2.31,0.17,Serial,1
0.51,0.34,0.15,Sync,2
1.62,1.44,0.18,Async,2
1.93,1.65,0.25,EdgeAsync,2
1.70,1.46,0.21,EtiledAsync,2
4.25,4.05,0.17,BlkdAsync,2
1.89,1.69,0.18,LabelProc,2
2.49,2.26,0.21,Serial,2
0.51,0.29,0.19,Sync,3
1.62,1.44,0.18,Async,3
1.98,1.72,0.24,EdgeAsync,3
1.74,1.54,0.18,EtiledAsync,3
4.20,3.99,0.18,BlkdAsync,3
1.80,1.60,0.17,LabelProc,3
2.47,2.22,0.23,Serial,3
0.53,0.34,0.17,Sync,4
1.64,1.44,0.20,Async,4
2.00,1.72,0.26,EdgeAsync,4
1.73,1.55,0.16,EtiledAsync,4
4.34,4.12,0.19,BlkdAsync,4
1.88,1.67,0.18,LabelProc,4
2.51,2.33,0.19,Serial,4
0.51,0.30,0.18,Sync,5
1.68,1.44,0.24,Async,5
1.98,1.72,0.24,EdgeAsync,5
1.71,1.47,0.22,EtiledAsync,5
4.27,4.05,0.20,BlkdAsync,5
1.86,1.67,0.17,LabelProc,5
2.46,2.24,0.20,Serial,5
0.52,0.32,0.17,Sync,6
1.61,1.42,0.19,Async,6
1.95,1.68,0.25,EdgeAsync,6
1.70,1.47,0.21,EtiledAsync,6
4.22,4.01,0.18,BlkdAsync,6
1.82,1.58,0.21,LabelProc,6
2.50,2.27,0.21,Serial,6
0.53,0.32,0.18,Sync,7
1.61,1.43,0.18,Async,7
1.99,1.72,0.25,EdgeAsync,7
1.73,1.54,0.18,EtiledAsync,7
4.22,4.02,0.18,BlkdAsync,7
1.82,1.61,0.19,LabelProc,7
2.45,2.22,0.20,Serial,7
0.52,0.29,0.21,Sync,8
1.60,1.43,0.16,Async,8
1.96,1.69,0.25,EdgeAsync,8
1.69,1.49,0.18,EtiledAsync,8
4.37,4.15,0.20,BlkdAsync,8
1.81,1.59,0.19,LabelProc,8
2.45,2.22,0.21,Serial,8
0.51,0.31,0.18,Sync,9
1.63,1.44,0.19,Async,9
1.96,1.67,0.26,EdgeAsync,9
1.74,1.57,0.15,EtiledAsync,9
4.22,4.02,0.17,BlkdAsync,9
1.86,1.61,0.22,LabelProc,9
2.48,2.28,0.18,Serial,9
0.52,0.31,0.19,Sync,10
1.66,1.46,0.20,Async,10
1.99,1.75,0.21,EdgeAsync,10
1.73,1.53,0.17,EtiledAsync,10
4.31,4.11,0.18,BlkdAsync,10
1.81,1.60,0.19,LabelProc,10
2.45,2.25,0.18,Serial,10
0.50,0.31,0.17,Sync,11
1.67,1.48,0.19,Async,11
2.00,1.70,0.28,EdgeAsync,11
1.75,1.52,0.20,EtiledAsync,11
4.31,4.08,0.20,BlkdAsync,11
1.86,1.65,0.18,LabelProc,11
2.49,2.29,0.18,Serial,11
0.52,0.31,0.18,Sync,12
1.62,1.44,0.18,Async,12
1.95,1.67,0.26,EdgeAsync,12
1.71,1.48,0.21,EtiledAsync,12
4.26,4.07,0.17,BlkdAsync,12
1.82,1.61,0.18,LabelProc,12
2.47,2.24,0.20,Serial,12
0.52,0.31,0.19,Sync,13
1.62,1.43,0.19,Async,13
1.96,1.67,0.26,EdgeAsync,13
1.73,1.52,0.18,EtiledAsync,13
4.28,4.05,0.20,BlkdAsync,13
1.81,1.62,0.17,LabelProc,13
2.49,2.26,0.20,Serial,13
0.52,0.28,0.22,Sync,14
1.61,1.40,0.21,Async,14
1.95,1.68,0.24,EdgeAsync,14
1.71,1.51,0.18,EtiledAsync,14
4.36,4.12,0.21,BlkdAsync,14
1.88,1.64,0.22,LabelProc,14
2.54,2.35,0.17,Serial,14
0.52,0.30,0.20,Sync,15
1.62,1.43,0.18,Async,15
1.96,1.70,0.24,EdgeAsync,15
