Real,User,Sys,Algorithm,Iteration
20.80,20.55,0.23,Pull-Topo,1
15.08,14.87,0.18,Pull-Residual,1
17.85,17.62,0.20,Push-Async,1
30.42,30.21,0.19,Push-Sync,1
20.81,20.58,0.21,Pull-Topo,2
15.72,15.49,0.22,Pull-Residual,2
17.57,17.35,0.20,Push-Async,2
29.99,29.73,0.23,Push-Sync,2
20.98,20.74,0.22,Pull-Topo,3
14.98,14.78,0.18,Pull-Residual,3
17.48,17.25,0.21,Push-Async,3
30.11,29.90,0.19,Push-Sync,3
21.00,20.81,0.17,Pull-Topo,4
15.78,15.55,0.22,Pull-Residual,4
17.64,17.41,0.21,Push-Async,4
30.32,30.09,0.20,Push-Sync,4
21.00,20.77,0.21,Pull-Topo,5
15.39,15.17,0.20,Pull-Residual,5
17.38,17.16,0.20,Push-Async,5
30.15,29.91,0.22,Push-Sync,5
20.87,20.66,0.19,Pull-Topo,6
15.07,14.84,0.21,Pull-Residual,6
17.76,17.57,0.16,Push-Async,6
30.31,30.08,0.21,Push-Sync,6
20.92,20.70,0.19,Pull-Topo,7
15.12,14.88,0.22,Pull-Residual,7
17.42,17.17,0.22,Push-Async,7
30.23,30.03,0.18,Push-Sync,7
21.02,20.78,0.21,Pull-Topo,8
15.75,15.52,0.21,Pull-Residual,8
17.55,17.33,0.20,Push-Async,8
30.31,30.09,0.20,Push-Sync,8
20.94,20.70,0.22,Pull-Topo,9
15.78,15.55,0.21,Pull-Residual,9
17.90,17.69,0.19,Push-Async,9
30.18,29.95,0.21,Push-Sync,9
20.87,20.65,0.20,Pull-Topo,10
15.78,15.53,0.23,Pull-Residual,10
17.51,17.30,0.19,Push-Async,10
29.96,29.75,0.19,Push-Sync,10
21.02,20.80,0.19,Pull-Topo,11
15.91,15.65,0.24,Pull-Residual,11
17.91,17.68,0.21,Push-Async,11
30.43,30.19,0.22,Push-Sync,11
20.76,20.53,0.21,Pull-Topo,12
15.53,15.32,0.18,Pull-Residual,12
17.63,17.39,0.22,Push-Async,12
29.86,29.62,0.22,Push-Sync,12
20.66,20.42,0.22,Pull-Topo,13
14.99,14.74,0.23,Pull-Residual,13
17.45,17.22,0.20,Push-Async,13
30.05,29.84,0.19,Push-Sync,13
20.87,20.64,0.20,Pull-Topo,14
15.09,14.85,0.22,Pull-Residual,14
17.85,17.63,0.20,Push-Async,14
30.08,29.87,0.19,Push-Sync,14
20.75,20.54,0.19,Pull-Topo,15
15.51,15.28,0.21,Pull-Residual,15
17.63,17.39,0.22,Push-Async,15
29.87,29.65,0.20,Push-Sync,15
20.81,20.59,0.19,Pull-Topo,16
15.24,14.99,0.22,Pull-Residual,16
17.63,17.41,0.20,Push-Async,16
30.05,29.81,0.21,Push-Sync,16
20.87,20.66,0.19,Pull-Topo,17
15.89,15.68,0.19,Pull-Residual,17
17.57,17.34,0.22,Push-Async,17
30.19,29.94,0.22,Push-Sync,17
21.11,20.89,0.19,Pull-Topo,18
15.37,15.14,0.21,Pull-Residual,18
17.69,17.46,0.20,Push-Async,18
30.62,30.39,0.21,Push-Sync,18
20.53,20.28,0.22,Pull-Topo,19
15.55,15.27,0.25,Pull-Residual,19
17.48,17.28,0.18,Push-Async,19
29.78,29.54,0.22,Push-Sync,19
20.47,20.25,0.20,Pull-Topo,20
15.66,15.43,0.21,Pull-Residual,20
17.58,17.38,0.18,Push-Async,20
30.24,30.01,0.20,Push-Sync,20
21.18,20.95,0.21,Pull-Topo,21
15.92,15.69,0.20,Pull-Residual,21
17.75,17.51,0.21,Push-Async,21
30.12,29.87,0.23,Push-Sync,21
21.02,20.81,0.19,Pull-Topo,22
15.21,14.98,0.21,Pull-Residual,22
18.14,17.91,0.20,Push-Async,22
30.26,30.05,0.19,Push-Sync,22
21.02,20.78,0.22,Pull-Topo,23
15.24,15.01,0.21,Pull-Residual,23
17.92,17.70,0.19,Push-Async,23
29.98,29.76,0.20,Push-Sync,23
20.96,20.72,0.21,Pull-Topo,24
15.89,15.66,0.21,Pull-Residual,24
17.55,17.34,0.20,Push-Async,24
29.75,29.52,0.21,Push-Sync,24
21.10,20.88,0.20,Pull-Topo,25
15.12,14.86,0.23,Pull-Residual,25
17.77,17.53,0.22,Push-Async,25
30.64,30.42,0.20,Push-Sync,25
