Real,User,Sys,Algorithm,Iteration
2.37,0.35,0.34,Sync,1
1.22,1.01,0.19,Async,1
1.59,1.35,0.22,EdgeAsync,1
1.28,1.11,0.16,EtiledAsync,1
3.76,3.56,0.18,BlkdAsync,1
1.13,0.92,0.18,LabelProc,1
1.58,1.40,0.18,Serial,1
0.54,0.32,0.20,Sync,2
1.20,1.01,0.19,Async,2
1.51,1.26,0.23,EdgeAsync,2
1.25,1.02,0.20,EtiledAsync,2
3.76,3.55,0.19,BlkdAsync,2
1.07,0.85,0.20,LabelProc,2
1.53,1.32,0.21,Serial,2
0.56,0.36,0.17,Sync,3
1.19,0.97,0.22,Async,3
1.52,1.25,0.25,EdgeAsync,3
1.26,1.07,0.17,EtiledAsync,3
3.76,3.57,0.17,BlkdAsync,3
1.08,0.88,0.18,LabelProc,3
1.53,1.33,0.20,Serial,3
0.54,0.31,0.20,Sync,4
1.20,0.99,0.21,Async,4
1.52,1.28,0.22,EdgeAsync,4
1.27,1.04,0.21,EtiledAsync,4
3.76,3.53,0.21,BlkdAsync,4
1.08,0.84,0.21,LabelProc,4
1.53,1.35,0.18,Serial,4
0.54,0.33,0.19,Sync,5
1.19,1.01,0.18,Async,5
1.51,1.28,0.21,EdgeAsync,5
1.25,1.02,0.21,EtiledAsync,5
3.77,3.55,0.20,BlkdAsync,5
1.08,0.86,0.19,LabelProc,5
1.53,1.34,0.18,Serial,5
0.55,0.32,0.20,Sync,6
1.21,1.03,0.18,Async,6
1.54,1.28,0.24,EdgeAsync,6
1.27,1.05,0.20,EtiledAsync,6
3.82,3.61,0.19,BlkdAsync,6
1.09,0.87,0.19,LabelProc,6
1.56,1.37,0.18,Serial,6
0.54,0.31,0.20,Sync,7
1.20,1.00,0.20,Async,7
1.52,1.26,0.24,EdgeAsync,7
1.26,1.02,0.22,EtiledAsync,7
3.76,3.55,0.19,BlkdAsync,7
1.09,0.87,0.19,LabelProc,7
1.56,1.38,0.18,Serial,7
0.55,0.31,0.21,Sync,8
1.20,1.00,0.19,Async,8
1.51,1.25,0.24,EdgeAsync,8
1.24,1.04,0.18,EtiledAsync,8
3.77,3.55,0.20,BlkdAsync,8
1.07,0.85,0.21,LabelProc,8
1.53,1.33,0.20,Serial,8
0.52,0.30,0.20,Sync,9
1.20,1.01,0.18,Async,9
