Ordering,Algo,Refs,Misses,Time
livejournal,Pull-Residual,4784125511.0,1698821532.0,12.611653817
livejournal,Pull-Residual,4865201591.0,1545503485.0,12.21744575
livejournal,Pull-Residual,4836607767.0,1547119159.0,12.2236881
livejournal,Pull-Residual,4876203467.0,1531068371.0,12.176735249
livejournal,Pull-Residual,4864492720.0,1538245226.0,12.20109363
livejournal,Pull-Residual,4908068328.0,1658893854.0,12.35569507
livejournal,Pull-Residual,4839810776.0,1530806292.0,12.153706956
livejournal,Pull-Residual,4905089392.0,1658560528.0,12.359027703
livejournal,Pull-Residual,4856807750.0,1813529645.0,12.757528243
livejournal,Pull-Residual,4833900609.0,1584611108.0,12.305493841
livejournal,Push-Async,3462108309.0,1373234737.0,15.182329873
livejournal,Push-Async,3465403914.0,1371114075.0,15.112853191
livejournal,Push-Async,3474725366.0,1371660110.0,15.2721954
livejournal,Push-Async,3450561877.0,1371631434.0,15.099413047
livejournal,Push-Async,3475328464.0,1373491690.0,15.13746827
livejournal,Push-Async,3477484562.0,1372405557.0,15.133355086
livejournal,Push-Async,3468455027.0,1372274797.0,15.129911895
livejournal,Push-Async,3474011476.0,1369269025.0,15.510860639
livejournal,Push-Async,3467540083.0,1372894380.0,15.166061416
livejournal,Push-Async,3496074604.0,1376319425.0,15.933054354
livejournal,Push-Async,3470576968.0,1373515980.0,15.181872959
livejournal,Push-Async,3489441916.0,1371698717.0,15.114746227
livejournal,Push-Async,3459062001.0,1375685186.0,15.177363629
livejournal,Push-Async,3468665519.0,1372669829.0,15.188194384
livejournal,Push-Async,3455105369.0,1371463299.0,15.112289591
livejournal,Push-Async,3465111111.0,1373000133.0,15.117485729
livejournal,Push-Async,3474709758.0,1373318772.0,15.105517159
livejournal,Push-Async,3475930806.0,1373275620.0,15.147767161
livejournal,Push-Async,3492846052.0,1369737400.0,15.122972572
livejournal,Push-Async,3486751909.0,1372404042.0,15.158145358
livejournal,Push-Async,3462714273.0,1371124633.0,15.111894509
livejournal,Push-Async,3461961200.0,1374000375.0,15.13281184
livejournal,Push-Async,3463505416.0,1375991650.0,15.126176194
livejournal,Push-Async,3459825039.0,1375561651.0,15.175526787
livejournal,Push-Async,3479850626.0,1372714011.0,15.139117821
livejournal,Push-Sync,5862191510.0,2327510603.0,26.405400832
livejournal,Push-Sync,5883437743.0,2339698652.0,26.489650708
livejournal,Push-Sync,5879263246.0,2332324865.0,26.550562271
livejournal,Push-Sync,5909274559.0,2336819576.0,27.450373031
livejournal,Push-Sync,5886619154.0,2340132413.0,26.587449127
livejournal,Push-Sync,5881264832.0,2331590552.0,26.767224904
livejournal,Push-Sync,5872525184.0,2331811239.0,26.632668835
livejournal,Push-Sync,5865335823.0,2331551519.0,26.435882219
livejournal,Push-Sync,5853717879.0,2336600752.0,26.748860962
livejournal,Push-Sync,5872397412.0,2330111015.0,26.397212718
livejournal,Push-Sync,5874215875.0,2330452533.0,26.644674304
livejournal,Push-Sync,5916738970.0,2345586079.0,26.543823746
livejournal,Push-Sync,5861794432.0,2336081381.0,26.73404237
livejournal,Push-Sync,5864926394.0,2336754870.0,26.865145097
livejournal,Push-Sync,5886518622.0,2333712525.0,26.879502634
livejournal,Push-Sync,5879381778.0,2341768778.0,26.453217798
livejournal,Push-Sync,5883111567.0,2343391826.0,27.956386911
livejournal,Push-Sync,5884479580.0,2341968469.0,27.484604875
livejournal,Push-Sync,5859050028.0,2337828029.0,26.760548852
livejournal,Push-Sync,5881013907.0,2333530421.0,26.852915048
livejournal,Push-Sync,5855683973.0,2336457723.0,26.807689021
livejournal,Push-Sync,5891309925.0,2335784734.0,26.447091021
livejournal,Push-Sync,5850725598.0,2336445810.0,27.23503056
livejournal,Push-Sync,5879220779.0,2338818814.0,26.547405421
livejournal,Push-Sync,5873205417.0,2335986904.0,26.447550726
livejournal,Pull-Topo,11041737517.0,3485950396.0,21.9677464
livejournal,Pull-Topo,11098511474.0,3517618784.0,20.895713608
livejournal,Pull-Topo,11096788917.0,3490943541.0,20.812752615
livejournal,Pull-Topo,11114917582.0,3491694751.0,20.842644426
livejournal,Pull-Topo,11152593573.0,3507355738.0,21.012993989
livejournal,Pull-Topo,10847858226.0,3463452487.0,20.168618898
livejournal,Pull-Topo,10916404901.0,3478999851.0,20.261777817
livejournal,Pull-Topo,11070585478.0,3513203355.0,20.886685217
livejournal,Pull-Topo,11086972007.0,3505077794.0,20.847509295
livejournal,Pull-Topo,10837945128.0,3444825994.0,20.128369367
livejournal,Pull-Topo,11077447975.0,3487805872.0,20.783999657
livejournal,Pull-Topo,11074916336.0,3559372510.0,21.22391272
livejournal,Pull-Topo,11102690055.0,3450669198.0,20.241297558
livejournal,Pull-Topo,11032702821.0,3481596146.0,20.310820022
livejournal,Pull-Topo,11038065801.0,3506707295.0,21.014848897
livejournal,Pull-Topo,11095371761.0,3508349369.0,20.873172484
livejournal,Pull-Topo,11097706142.0,3507233757.0,20.876132979
livejournal,Pull-Topo,11060018676.0,3495496114.0,20.827181712
livejournal,Pull-Topo,11097774706.0,3490074308.0,21.004001349
livejournal,Pull-Topo,11086330461.0,3487704712.0,20.874694413
livejournal,Pull-Topo,10682902150.0,3663413479.0,21.201553429
livejournal,Pull-Topo,10894492311.0,3500040245.0,20.277989182
livejournal,Pull-Topo,11015558867.0,3454709512.0,20.213799615
livejournal,Pull-Topo,11121393387.0,3532936512.0,21.184651496
livejournal,Pull-Topo,11186884585.0,3539007504.0,21.391213479
livejournal,Pull-Residual,7286265259.0,2499888112.0,16.657548697
livejournal,Pull-Residual,7303753264.0,2037307390.0,15.844669404
livejournal,Pull-Residual,6802880215.0,2306838981.0,15.904979332
livejournal,Pull-Residual,7230272665.0,1953396996.0,15.437811621
livejournal,Pull-Residual,7153020108.0,2633728350.0,16.686257198
livejournal,Pull-Residual,7137236960.0,1928786917.0,14.862269215
livejournal,Pull-Residual,6980497124.0,2263606482.0,16.182579711
livejournal,Pull-Residual,7176541381.0,2211622546.0,15.389466532
livejournal,Pull-Residual,7229794613.0,2196539405.0,15.383717172
livejournal,Pull-Residual,7003928842.0,1944020061.0,14.831188832
livejournal,Pull-Residual,7016879082.0,1973293806.0,14.937166632
livejournal,Pull-Residual,7098418805.0,2383682677.0,15.844695233
livejournal,Pull-Residual,7088530225.0,1934403235.0,14.854889807
livejournal,Pull-Residual,7216745047.0,1964633958.0,15.397420925
livejournal,Pull-Residual,7148684758.0,2189372207.0,16.076242461
livejournal,Pull-Residual,7466866926.0,2242244035.0,15.989886761
livejournal,Pull-Residual,7091243981.0,1963955446.0,14.951558466
livejournal,Pull-Residual,7165200274.0,1937628176.0,15.29912171
livejournal,Pull-Residual,7238036289.0,2220061651.0,15.421969339
livejournal,Pull-Residual,7250109665.0,1925908116.0,15.167452967
livejournal,Pull-Residual,7312346057.0,1558615021.0,14.015993542
livejournal,Pull-Residual,7061486052.0,2375670201.0,15.827398394
livejournal,Pull-Residual,7123914343.0,1918317082.0,14.791732161
livejournal,Pull-Residual,7170390724.0,2432189066.0,16.036060538
livejournal,Pull-Residual,6881946458.0,2145222234.0,15.426721446
livejournal,Push-Async,4202677659.0,1658387437.0,17.070139337
livejournal,Push-Async,4201382953.0,1649768795.0,17.043780192
livejournal,Push-Async,4184043669.0,1651349777.0,17.033722107
livejournal,Push-Async,4202045149.0,1655235876.0,17.48042121
livejournal,Push-Async,4209189397.0,1640479237.0,17.004606631
livejournal,Push-Async,4207180150.0,1654645836.0,17.157986098
livejournal,Push-Async,4185058407.0,1658948188.0,17.076075682
livejournal,Push-Async,4188521612.0,1649353505.0,17.024222695
livejournal,Push-Async,4194505944.0,1643305584.0,17.002311489
livejournal,Push-Async,4225837591.0,1647412002.0,17.104165089
livejournal,Push-Async,4211399651.0,1652770139.0,17.067671699
livejournal,Push-Async,4211191855.0,1648665490.0,17.012212468
livejournal,Push-Async,4193212372.0,1663223337.0,17.092124376
livejournal,Push-Async,4241522068.0,1645904210.0,17.056141254
livejournal,Push-Async,4194805028.0,1644914174.0,17.01741719
livejournal,Push-Async,4187185636.0,1660957425.0,17.459668295
livejournal,Push-Async,4214621170.0,1646917652.0,17.410643013
livejournal,Push-Async,4227508437.0,1650749675.0,17.039357391
livejournal,Push-Async,4209552084.0,1646770443.0,17.436474933
livejournal,Push-Async,4192306464.0,1649646679.0,17.472450701
livejournal,Push-Async,4256168477.0,1654835170.0,17.144186874
livejournal,Push-Async,4200867947.0,1649357323.0,17.06083966
livejournal,Push-Async,4214579897.0,1644299435.0,17.035285452
livejournal,Push-Async,4206365402.0,1649109339.0,17.029692012
livejournal,Push-Async,4181371157.0,1652935095.0,17.213105231
livejournal,Push-Sync,7088817661.0,2758734123.0,30.526826293
livejournal,Push-Sync,7058330157.0,2740409271.0,30.139908002
livejournal,Push-Sync,7056850915.0,2751701954.0,30.266858298
livejournal,Push-Sync,7091189013.0,2741331492.0,29.814987959
livejournal,Push-Sync,7126927222.0,2748627410.0,30.550324621
livejournal,Push-Sync,7061751190.0,2745552922.0,29.806264673
livejournal,Push-Sync,7128728787.0,2746980633.0,29.899729347
livejournal,Push-Sync,7105225549.0,2751577224.0,30.324764121
livejournal,Push-Sync,7099513783.0,2746029460.0,30.198479591
livejournal,Push-Sync,7070274911.0,2747416072.0,30.609738245
livejournal,Push-Sync,7072477849.0,2746722805.0,29.804340513
livejournal,Push-Sync,7089432342.0,2748850343.0,30.543332192
livejournal,Push-Sync,7042898869.0,2780331673.0,29.931334982
livejournal,Push-Sync,7111142176.0,2771548956.0,30.041690375
livejournal,Push-Sync,7186178677.0,2736458301.0,30.337117533
livejournal,Push-Sync,7112789333.0,2738047455.0,30.206857219
livejournal,Push-Sync,7118056807.0,2758593204.0,29.903460812
livejournal,Push-Sync,7082709388.0,2747443481.0,30.16692783
livejournal,Push-Sync,7070418011.0,2736323425.0,29.79112453
livejournal,Push-Sync,7053106049.0,2744820596.0,30.030049125
livejournal,Push-Sync,7080079903.0,2755979387.0,30.592643662
livejournal,Push-Sync,7079792088.0,2742745072.0,30.383406939
livejournal,Push-Sync,7134269819.0,2778609443.0,30.830106579
livejournal,Push-Sync,7103314451.0,2745369706.0,30.280793242
livejournal,Push-Sync,7129555441.0,2762964918.0,31.04810852
livejournal,Pull-Topo,10086303783.0,2973322201.0,20.606273468
livejournal,Pull-Topo,10294430761.0,3018374640.0,19.817611464
livejournal,Pull-Topo,10260521204.0,3002347557.0,19.608148471
livejournal,Pull-Topo,10239552832.0,2969282595.0,18.99802557
livejournal,Pull-Topo,10394137323.0,2992821912.0,19.628535821
livejournal,Pull-Topo,10483075991.0,3040234367.0,20.294908048
livejournal,Pull-Topo,10387110137.0,2999150454.0,19.641340636
livejournal,Pull-Topo,10255248213.0,3010087448.0,19.642012045
livejournal,Pull-Topo,10300085810.0,3016335088.0,19.684817638
livejournal,Pull-Topo,10408677582.0,3021515633.0,19.726189205
livejournal,Pull-Topo,10430023368.0,3047452785.0,20.277922259
livejournal,Pull-Topo,10335791454.0,2985296978.0,19.073465635
livejournal,Pull-Topo,10359287767.0,3005584567.0,19.646999877
livejournal,Pull-Topo,10491703784.0,3019825440.0,20.215256583
livejournal,Pull-Topo,10277276987.0,2983429882.0,19.563226915
livejournal,Pull-Topo,10297047834.0,3008725712.0,19.639628193
livejournal,Pull-Topo,10207932628.0,3001185541.0,19.065218538
livejournal,Pull-Topo,10259992213.0,3009540676.0,19.632278506
livejournal,Pull-Topo,10114858553.0,2967478977.0,18.947218928
livejournal,Pull-Topo,10160426220.0,2977473094.0,18.992765084
livejournal,Pull-Topo,10186910170.0,2979921082.0,19.007749649
livejournal,Pull-Topo,10110090483.0,2968066877.0,18.978001859
livejournal,Pull-Topo,10255862883.0,3016955823.0,19.646462943
livejournal,Pull-Topo,10276237882.0,3001805708.0,19.611646868
livejournal,Pull-Topo,10257416147.0,2995336900.0,19.593575692
livejournal,Pull-Residual,6707918110.0,1694309211.0,14.018565612
livejournal,Pull-Residual,6829254120.0,1698526672.0,14.411232497
livejournal,Pull-Residual,6777593972.0,2103454833.0,14.990517573
livejournal,Pull-Residual,6586555371.0,1957085666.0,14.755438819
livejournal,Pull-Residual,6620256810.0,1878080573.0,14.566069799
livejournal,Pull-Residual,6800623962.0,2056454479.0,14.838537096
livejournal,Pull-Residual,6737484162.0,2157313898.0,15.13952167
livejournal,Pull-Residual,6749413093.0,2112129891.0,14.994275942
livejournal,Pull-Residual,6847389654.0,1943867803.0,14.537084931
livejournal,Pull-Residual,6757780975.0,1691308815.0,14.00017827
livejournal,Pull-Residual,6952137749.0,1970431324.0,15.840776498
livejournal,Pull-Residual,6735383087.0,1678914516.0,13.961989118
livejournal,Pull-Residual,6965512749.0,2018265740.0,15.199014006
livejournal,Pull-Residual,6809648424.0,2059979594.0,14.883655179
livejournal,Pull-Residual,6736602064.0,1699617324.0,14.037079968
livejournal,Pull-Residual,6770927072.0,1672470697.0,13.961423936
livejournal,Pull-Residual,6854080377.0,1938757371.0,14.522562902
livejournal,Pull-Residual,6866807650.0,1939411456.0,14.505395404
livejournal,Pull-Residual,6849445346.0,1942435064.0,14.525097026
livejournal,Pull-Residual,6851888228.0,1937752076.0,14.517190119
livejournal,Pull-Residual,6824612947.0,1967856118.0,14.675487406
livejournal,Pull-Residual,6653337895.0,1815514973.0,14.415320179
livejournal,Pull-Residual,6847505353.0,1920898739.0,14.452749084
livejournal,Pull-Residual,6791927230.0,1991910798.0,14.623066123
livejournal,Pull-Residual,6850707781.0,1930273973.0,14.485514276
livejournal,Push-Async,4126532253.0,1485741708.0,16.766599794
livejournal,Push-Async,4209943218.0,1488122662.0,16.80042394
livejournal,Push-Async,4130714102.0,1483637195.0,16.710194543
livejournal,Push-Async,4163272069.0,1485656940.0,16.74286525
livejournal,Push-Async,4156283582.0,1485682118.0,17.196387324
livejournal,Push-Async,4117054091.0,1481548629.0,16.697218717
livejournal,Push-Async,4184370269.0,1485460636.0,16.79702102
livejournal,Push-Async,4123264344.0,1490951760.0,16.776360915
livejournal,Push-Async,4135504194.0,1498885390.0,16.789361934
livejournal,Push-Async,4143249979.0,1489060335.0,17.422247764
livejournal,Push-Async,4123432631.0,1491642737.0,16.752224874
livejournal,Push-Async,4159181554.0,1494011769.0,17.692360616
livejournal,Push-Async,4133443994.0,1480318232.0,16.714974042
livejournal,Push-Async,4147417578.0,1494925965.0,17.71048576
livejournal,Push-Async,4119341398.0,1482270943.0,16.722027172
livejournal,Push-Async,4142419525.0,1492982509.0,16.831362061
livejournal,Push-Async,4155593081.0,1496593299.0,16.845390448
livejournal,Push-Async,4117243999.0,1488035619.0,16.791113339
livejournal,Push-Async,4107189813.0,1483486539.0,16.963265366
livejournal,Push-Async,4126100256.0,1482163413.0,16.708825024
livejournal,Push-Async,4125794410.0,1486023216.0,16.755810554
livejournal,Push-Async,4125538743.0,1489991774.0,16.750766096
livejournal,Push-Async,4116850643.0,1485087072.0,16.710200364
livejournal,Push-Async,4133389068.0,1487673855.0,16.725315242
livejournal,Push-Async,4119617456.0,1489062635.0,17.090462451
livejournal,Push-Sync,6532833551.0,2272032577.0,27.790067392
livejournal,Push-Sync,6521628303.0,2265521058.0,27.775645137
livejournal,Push-Sync,6558101405.0,2275027496.0,28.596346395
livejournal,Push-Sync,6534985354.0,2260066895.0,28.01041033
livejournal,Push-Sync,6566793681.0,2268467831.0,27.84619158
livejournal,Push-Sync,6530531961.0,2261105289.0,27.792634881
livejournal,Push-Sync,6532476088.0,2273296928.0,27.799648137
livejournal,Push-Sync,6525556459.0,2269055605.0,28.154497966
livejournal,Push-Sync,6569936447.0,2271419688.0,29.237299927
livejournal,Push-Sync,6576737543.0,2268444263.0,27.830389457
livejournal,Push-Sync,6571080451.0,2263999683.0,28.466004
livejournal,Push-Sync,6518925399.0,2262284907.0,28.196496244
livejournal,Push-Sync,6569795723.0,2258797261.0,27.795279691
livejournal,Push-Sync,6561636218.0,2266616700.0,28.108051414
livejournal,Push-Sync,6530714236.0,2264596646.0,27.834077436
livejournal,Push-Sync,6548250560.0,2265008227.0,27.765179218
livejournal,Push-Sync,6612077897.0,2267620860.0,27.828519022
livejournal,Push-Sync,6528375079.0,2268470960.0,28.106127121
livejournal,Push-Sync,6517255801.0,2261863036.0,28.453888548
livejournal,Push-Sync,6556555507.0,2260171013.0,28.103348467
livejournal,Push-Sync,6509980078.0,2268978877.0,27.759007609
livejournal,Push-Sync,6507125645.0,2263037012.0,27.868056135
livejournal,Push-Sync,6532809406.0,2263215657.0,27.737615869
livejournal,Push-Sync,6573752551.0,2259735897.0,28.349077753
livejournal,Push-Sync,6526714908.0,2274269457.0,28.817520689
