Real,User,Sys,Algorithm,Iteration
37.24,4.86,4.39,Sync,1
25.04,23.23,1.79,Async,1
33.26,30.19,3.03,EdgeAsync,1
24.57,22.81,1.74,EtiledAsync,1
96.77,94.90,1.85,BlkdAsync,1
19.37,17.61,1.74,LabelProc,1
33.49,31.73,1.74,Serial,1
6.46,4.75,1.70,Sync,2
24.86,23.13,1.71,Async,2
33.20,30.13,3.05,EdgeAsync,2
24.62,22.86,1.73,EtiledAsync,2
96.62,94.86,1.74,BlkdAsync,2
19.59,17.82,1.74,LabelProc,2
33.14,31.27,1.84,Serial,2
6.72,4.98,1.71,Sync,3
24.67,22.89,1.75,Async,3
32.94,30.07,2.85,EdgeAsync,3
24.60,22.84,1.73,EtiledAsync,3
95.88,94.21,1.64,BlkdAsync,3
19.78,17.97,1.79,LabelProc,3
33.47,31.64,1.80,Serial,3
6.34,4.62,1.70,Sync,4
24.68,22.90,1.76,Async,4
33.50,30.34,3.14,EdgeAsync,4
24.81,23.10,1.69,EtiledAsync,4
96.02,94.23,1.76,BlkdAsync,4
19.86,18.05,1.78,LabelProc,4
33.32,31.58,1.72,Serial,4
6.36,4.72,1.62,Sync,5
24.82,23.06,1.74,Async,5
33.18,29.95,3.20,EdgeAsync,5
24.84,22.97,1.84,EtiledAsync,5
96.24,94.46,1.76,BlkdAsync,5
19.77,17.94,1.81,LabelProc,5
33.46,31.67,1.77,Serial,5
6.41,4.62,1.77,Sync,6
24.95,23.21,1.72,Async,6
32.99,29.82,3.14,EdgeAsync,6
24.64,22.89,1.74,EtiledAsync,6
95.98,94.29,1.67,BlkdAsync,6
19.72,17.90,1.79,LabelProc,6
33.05,31.32,1.70,Serial,6
6.40,4.71,1.67,Sync,7
24.83,23.07,1.74,Async,7
33.27,30.17,3.08,EdgeAsync,7
24.88,23.09,1.77,EtiledAsync,7
96.68,94.88,1.77,BlkdAsync,7
19.40,17.70,1.68,LabelProc,7
33.15,31.48,1.64,Serial,7
6.43,4.69,1.72,Sync,8
24.83,23.16,1.65,Async,8
33.01,30.01,2.98,EdgeAsync,8
25.38,23.63,1.72,EtiledAsync,8
96.51,94.66,1.83,BlkdAsync,8
19.45,17.74,1.69,LabelProc,8
33.03,31.40,1.62,Serial,8
