Real,User,Sys,Algorithm,Iteration
40.31,5.01,4.54,Sync,1
23.42,21.72,1.68,Async,1
31.38,28.23,3.13,EdgeAsync,1
23.96,22.02,1.91,EtiledAsync,1
100.01,98.17,1.82,BlkdAsync,1
19.27,17.47,1.78,LabelProc,1
34.40,32.69,1.68,Serial,1
6.71,4.84,1.85,Sync,2
23.65,21.84,1.79,Async,2
31.09,28.04,3.03,EdgeAsync,2
23.88,21.98,1.88,EtiledAsync,2
100.05,98.26,1.77,BlkdAsync,2
19.30,17.65,1.63,LabelProc,2
34.89,33.18,1.69,Serial,2
6.57,4.80,1.74,Sync,3
23.46,21.77,1.67,Async,3
30.96,27.98,2.96,EdgeAsync,3
23.29,21.48,1.79,EtiledAsync,3
99.48,97.75,1.71,BlkdAsync,3
19.38,17.66,1.69,LabelProc,3
34.56,32.79,1.75,Serial,3
6.49,4.73,1.74,Sync,4
23.37,21.61,1.74,Async,4
30.86,27.69,3.14,EdgeAsync,4
23.59,21.76,1.81,EtiledAsync,4
99.66,97.98,1.66,BlkdAsync,4
19.23,17.36,1.85,LabelProc,4
34.34,32.51,1.81,Serial,4
6.52,4.81,1.68,Sync,5
23.38,21.58,1.78,Async,5
31.50,28.57,2.91,EdgeAsync,5
23.21,21.35,1.84,EtiledAsync,5
99.46,97.74,1.70,BlkdAsync,5
19.15,17.34,1.78,LabelProc,5
34.50,32.79,1.68,Serial,5
6.64,4.96,1.66,Sync,6
23.42,21.61,1.79,Async,6
31.28,28.28,2.98,EdgeAsync,6
23.42,21.59,1.80,EtiledAsync,6
101.00,99.19,1.79,BlkdAsync,6
19.42,17.60,1.80,LabelProc,6
34.28,32.51,1.74,Serial,6
6.50,4.79,1.69,Sync,7
23.35,21.55,1.77,Async,7
30.90,27.89,2.99,EdgeAsync,7
23.45,21.57,1.86,EtiledAsync,7
100.42,98.58,1.82,BlkdAsync,7
19.20,17.40,1.79,LabelProc,7
34.30,32.49,1.79,Serial,7
6.54,4.75,1.76,Sync,8
23.33,21.57,1.74,Async,8
31.42,28.37,3.02,EdgeAsync,8
23.87,21.99,1.86,EtiledAsync,8
99.81,98.03,1.76,BlkdAsync,8
18.95,17.10,1.83,LabelProc,8
34.16,32.47,1.68,Serial,8
6.61,4.62,1.96,Sync,9
23.50,21.84,1.64,Async,9
31.22,28.20,3.00,EdgeAsync,9
23.40,21.56,1.81,EtiledAsync,9
99.65,97.90,1.73,BlkdAsync,9
19.08,17.34,1.72,LabelProc,9
34.52,32.65,1.84,Serial,9
6.53,4.75,1.75,Sync,10
23.94,22.08,1.83,Async,10
31.17,28.16,2.98,EdgeAsync,10
23.82,21.97,1.82,EtiledAsync,10
99.33,97.41,1.90,BlkdAsync,10
19.28,17.53,1.73,LabelProc,10
33.81,31.94,1.84,Serial,10
6.56,4.87,1.67,Sync,11
23.68,21.86,1.80,Async,11
31.01,27.88,3.10,EdgeAsync,11
23.62,21.83,1.76,EtiledAsync,11
99.59,97.63,1.94,BlkdAsync,11
19.16,17.39,1.74,LabelProc,11
34.41,32.73,1.66,Serial,11
6.55,4.88,1.66,Sync,12
23.63,21.84,1.77,Async,12
30.87,27.88,2.96,EdgeAsync,12
23.59,21.79,1.78,EtiledAsync,12
100.28,98.47,1.78,BlkdAsync,12
20.14,18.34,1.78,LabelProc,12
33.92,32.25,1.65,Serial,12
6.55,4.68,1.85,Sync,13
23.72,21.94,1.76,Async,13
30.97,27.73,3.21,EdgeAsync,13
23.74,22.00,1.72,EtiledAsync,13
99.66,97.79,1.85,BlkdAsync,13
19.47,17.59,1.86,LabelProc,13
33.90,32.05,1.82,Serial,13
6.68,4.85,1.81,Sync,14
23.75,21.99,1.74,Async,14
31.51,28.40,3.08,EdgeAsync,14
23.48,21.68,1.78,EtiledAsync,14
99.94,98.17,1.75,BlkdAsync,14
19.29,17.46,1.80,LabelProc,14
34.47,32.67,1.78,Serial,14
6.65,4.81,1.82,Sync,15
23.55,21.77,1.76,Async,15
31.47,28.43,3.02,EdgeAsync,15
23.56,21.82,1.72,EtiledAsync,15
99.60,97.81,1.77,BlkdAsync,15
19.45,17.64,1.78,LabelProc,15
34.88,33.18,1.68,Serial,15
6.50,4.73,1.75,Sync,16
23.42,21.67,1.72,Async,16
31.77,28.79,2.96,EdgeAsync,16
23.72,21.99,1.70,EtiledAsync,16
100.07,98.20,1.84,BlkdAsync,16
19.29,17.43,1.84,LabelProc,16
34.32,32.58,1.72,Serial,16
6.60,4.82,1.76,Sync,17
23.54,21.75,1.76,Async,17
31.09,27.85,3.22,EdgeAsync,17
23.63,21.80,1.81,EtiledAsync,17
99.54,97.84,1.68,BlkdAsync,17
19.44,17.69,1.72,LabelProc,17
34.10,32.30,1.77,Serial,17
6.65,4.73,1.90,Sync,18
23.78,22.00,1.76,Async,18
31.02,27.99,3.01,EdgeAsync,18
23.73,21.93,1.78,EtiledAsync,18
99.82,97.98,1.81,BlkdAsync,18
19.16,17.42,1.73,LabelProc,18
34.11,32.40,1.69,Serial,18
6.56,4.67,1.87,Sync,19
23.55,21.78,1.74,Async,19
31.61,28.55,3.03,EdgeAsync,19
23.58,21.85,1.71,EtiledAsync,19
99.80,98.01,1.77,BlkdAsync,19
19.41,17.59,1.80,LabelProc,19
34.04,32.20,1.82,Serial,19
6.49,4.68,1.79,Sync,20
24.17,22.42,1.73,Async,20
31.40,28.15,3.23,EdgeAsync,20
24.00,22.10,1.88,EtiledAsync,20
99.58,97.89,1.66,BlkdAsync,20
19.34,17.57,1.75,LabelProc,20
34.52,32.68,1.82,Serial,20
7.31,5.50,1.79,Sync,21
23.61,21.84,1.74,Async,21
31.19,28.09,3.07,EdgeAsync,21
23.46,21.71,1.73,EtiledAsync,21
99.55,97.92,1.62,BlkdAsync,21
19.24,17.47,1.74,LabelProc,21
34.44,32.68,1.74,Serial,21
6.52,4.77,1.73,Sync,22
23.79,22.07,1.70,Async,22
31.55,28.54,3.00,EdgeAsync,22
23.39,21.62,1.74,EtiledAsync,22
99.68,97.93,1.72,BlkdAsync,22
19.19,17.45,1.72,LabelProc,22
34.50,32.73,1.75,Serial,22
6.58,4.77,1.79,Sync,23
23.40,21.65,1.73,Async,23
31.48,28.35,3.10,EdgeAsync,23
23.67,21.81,1.83,EtiledAsync,23
99.70,98.00,1.68,BlkdAsync,23
19.05,17.29,1.74,LabelProc,23
34.47,32.71,1.74,Serial,23
6.52,4.68,1.81,Sync,24
23.32,21.52,1.77,Async,24
31.00,27.86,3.12,EdgeAsync,24
23.78,21.96,1.80,EtiledAsync,24
99.24,97.37,1.85,BlkdAsync,24
18.89,17.09,1.78,LabelProc,24
34.93,33.11,1.80,Serial,24
6.50,4.58,1.89,Sync,25
23.57,21.80,1.75,Async,25
31.07,27.83,3.22,EdgeAsync,25
23.39,21.61,1.76,EtiledAsync,25
99.17,97.36,1.78,BlkdAsync,25
19.07,17.27,1.77,LabelProc,25
33.99,32.24,1.73,Serial,25
