Real,User,Sys,Algorithm,Iteration
36.40,4.41,4.78,Sync,1
27.77,25.87,1.87,Async,1
33.01,30.46,2.53,EdgeAsync,1
28.95,27.07,1.85,EtiledAsync,1
84.04,82.34,1.68,BlkdAsync,1
28.78,26.92,1.84,LabelProc,1
60.27,58.43,1.81,Serial,1
6.19,4.48,1.69,Sync,2
28.24,26.53,1.68,Async,2
32.73,29.99,2.72,EdgeAsync,2
28.37,26.66,1.69,EtiledAsync,2
84.53,82.69,1.82,BlkdAsync,2
28.93,27.26,1.64,LabelProc,2
59.28,57.44,1.81,Serial,2
6.25,4.39,1.84,Sync,3
28.00,26.22,1.76,Async,3
33.41,30.81,2.58,EdgeAsync,3
28.91,27.07,1.81,EtiledAsync,3
84.95,83.15,1.78,BlkdAsync,3
28.02,26.26,1.74,LabelProc,3
58.72,56.92,1.78,Serial,3
6.16,4.39,1.73,Sync,4
27.84,26.05,1.76,Async,4
32.80,30.15,2.62,EdgeAsync,4
28.22,26.45,1.75,EtiledAsync,4
84.85,83.01,1.82,BlkdAsync,4
29.06,27.36,1.67,LabelProc,4
59.67,57.89,1.76,Serial,4
6.19,4.37,1.79,Sync,5
28.13,26.35,1.76,Async,5
33.04,30.37,2.64,EdgeAsync,5
27.97,26.18,1.78,EtiledAsync,5
84.88,83.01,1.85,BlkdAsync,5
28.31,26.54,1.74,LabelProc,5
59.43,57.69,1.71,Serial,5
6.22,4.41,1.78,Sync,6
27.66,25.91,1.73,Async,6
32.99,30.28,2.69,EdgeAsync,6
28.18,26.44,1.72,EtiledAsync,6
84.56,82.72,1.82,BlkdAsync,6
27.88,26.05,1.81,LabelProc,6
59.42,57.60,1.80,Serial,6
6.14,4.35,1.77,Sync,7
27.73,26.02,1.69,Async,7
32.80,30.12,2.66,EdgeAsync,7
27.83,26.09,1.71,EtiledAsync,7
84.80,82.97,1.81,BlkdAsync,7
28.03,26.27,1.74,LabelProc,7
58.48,56.72,1.74,Serial,7
6.13,4.40,1.70,Sync,8
27.98,26.24,1.72,Async,8
32.98,30.43,2.53,EdgeAsync,8
27.99,26.23,1.73,EtiledAsync,8
84.59,82.79,1.77,BlkdAsync,8
27.87,26.09,1.76,LabelProc,8
59.45,57.73,1.70,Serial,8
6.17,4.32,1.82,Sync,9
27.48,25.65,1.81,Async,9
32.88,30.18,2.68,EdgeAsync,9
28.14,26.40,1.72,EtiledAsync,9
85.38,83.64,1.72,BlkdAsync,9
28.22,26.50,1.69,LabelProc,9
59.33,57.46,1.85,Serial,9
6.30,4.51,1.77,Sync,10
27.58,25.78,1.78,Async,10
33.30,30.53,2.75,EdgeAsync,10
28.42,26.66,1.73,EtiledAsync,10
84.97,83.17,1.78,BlkdAsync,10
27.83,26.00,1.81,LabelProc,10
58.86,57.13,1.71,Serial,10
7.11,5.26,1.82,Sync,11
27.77,26.01,1.74,Async,11
33.32,30.61,2.69,EdgeAsync,11
28.42,26.63,1.78,EtiledAsync,11
84.64,82.89,1.73,BlkdAsync,11
28.43,26.60,1.80,LabelProc,11
59.09,57.30,1.77,Serial,11
6.21,4.36,1.83,Sync,12
27.92,26.11,1.78,Async,12
32.96,30.36,2.58,EdgeAsync,12
28.32,26.59,1.71,EtiledAsync,12
84.48,82.68,1.78,BlkdAsync,12
28.49,26.70,1.76,LabelProc,12
59.59,57.81,1.76,Serial,12
6.14,4.40,1.71,Sync,13
27.82,26.04,1.75,Async,13
33.07,30.43,2.61,EdgeAsync,13
28.26,26.35,1.88,EtiledAsync,13
84.20,82.43,1.74,BlkdAsync,13
27.81,26.10,1.69,LabelProc,13
59.22,57.48,1.72,Serial,13
6.21,4.53,1.65,Sync,14
27.71,25.86,1.83,Async,14
32.90,30.23,2.65,EdgeAsync,14
28.18,26.42,1.73,EtiledAsync,14
84.25,82.39,1.84,BlkdAsync,14
28.12,26.29,1.81,LabelProc,14
59.37,57.58,1.77,Serial,14
6.24,4.37,1.84,Sync,15
27.98,26.22,1.74,Async,15
33.07,30.37,2.68,EdgeAsync,15
28.34,26.56,1.76,EtiledAsync,15
84.31,82.49,1.80,BlkdAsync,15
28.11,26.37,1.71,LabelProc,15
58.75,57.03,1.69,Serial,15
6.21,4.39,1.79,Sync,16
27.74,25.96,1.76,Async,16
32.84,30.23,2.59,EdgeAsync,16
28.33,26.60,1.71,EtiledAsync,16
85.24,83.32,1.89,BlkdAsync,16
28.14,26.35,1.77,LabelProc,16
59.69,57.86,1.82,Serial,16
6.16,4.31,1.82,Sync,17
27.58,25.81,1.74,Async,17
32.81,30.12,2.66,EdgeAsync,17
27.88,26.12,1.74,EtiledAsync,17
84.96,83.19,1.75,BlkdAsync,17
28.07,26.32,1.73,LabelProc,17
58.81,57.01,1.78,Serial,17
6.28,4.40,1.86,Sync,18
27.76,25.92,1.81,Async,18
32.96,30.31,2.64,EdgeAsync,18
28.25,26.43,1.79,EtiledAsync,18
84.44,82.72,1.70,BlkdAsync,18
28.48,26.67,1.78,LabelProc,18
59.31,57.40,1.88,Serial,18
6.13,4.38,1.72,Sync,19
27.75,25.95,1.78,Async,19
33.05,30.44,2.60,EdgeAsync,19
28.15,26.35,1.77,EtiledAsync,19
84.28,82.45,1.80,BlkdAsync,19
27.89,26.09,1.78,LabelProc,19
59.32,57.42,1.88,Serial,19
6.24,4.51,1.71,Sync,20
27.95,26.21,1.72,Async,20
33.09,30.45,2.63,EdgeAsync,20
28.67,26.77,1.87,EtiledAsync,20
84.65,82.87,1.76,BlkdAsync,20
28.02,26.18,1.82,LabelProc,20
59.36,57.55,1.79,Serial,20
7.08,5.25,1.81,Sync,21
28.07,26.24,1.80,Async,21
33.38,30.69,2.66,EdgeAsync,21
27.99,26.08,1.89,EtiledAsync,21
84.42,82.67,1.72,BlkdAsync,21
28.07,26.29,1.76,LabelProc,21
61.21,59.26,1.93,Serial,21
6.29,4.61,1.65,Sync,22
27.72,25.83,1.86,Async,22
33.08,30.37,2.69,EdgeAsync,22
28.31,26.58,1.71,EtiledAsync,22
84.19,82.45,1.71,BlkdAsync,22
28.30,26.44,1.84,LabelProc,22
59.46,57.67,1.76,Serial,22
6.14,4.36,1.76,Sync,23
28.77,26.94,1.81,Async,23
33.11,30.49,2.60,EdgeAsync,23
27.98,26.24,1.72,EtiledAsync,23
85.29,83.52,1.75,BlkdAsync,23
28.55,26.77,1.76,LabelProc,23
62.49,60.77,1.70,Serial,23
6.22,4.51,1.69,Sync,24
27.60,25.76,1.81,Async,24
32.82,30.13,2.66,EdgeAsync,24
28.47,26.69,1.76,EtiledAsync,24
84.57,82.68,1.87,BlkdAsync,24
28.12,26.41,1.69,LabelProc,24
58.89,57.06,1.80,Serial,24
6.16,4.41,1.73,Sync,25
27.75,25.91,1.82,Async,25
33.30,30.54,2.74,EdgeAsync,25
28.33,26.47,1.84,EtiledAsync,25
85.00,83.23,1.75,BlkdAsync,25
27.75,25.95,1.78,LabelProc,25
59.89,58.18,1.68,Serial,25
