Real,User,Sys,Algorithm,Iteration
153.09,151.27,1.80,BlkdAsync,8
21.62,19.89,1.71,LabelProc,8
38.97,37.20,1.75,Serial,8
6.81,5.09,1.69,Sync,9
29.78,27.95,1.81,Async,9
41.15,37.65,3.48,EdgeAsync,9
37.89,28.68,2.49,EtiledAsync,9
152.82,151.02,1.78,BlkdAsync,9
21.37,19.45,1.90,LabelProc,9
38.92,37.07,1.83,Serial,9
6.71,4.97,1.72,Sync,10
29.44,27.72,1.70,Async,10
41.32,37.65,3.64,EdgeAsync,10
36.75,27.67,2.47,EtiledAsync,10
152.48,150.69,1.76,BlkdAsync,10
21.07,19.35,1.70,LabelProc,10
38.00,36.35,1.63,Serial,10
6.66,5.00,1.64,Sync,11
29.79,27.91,1.86,Async,11
41.07,37.39,3.66,EdgeAsync,11
37.21,28.26,2.42,EtiledAsync,11
152.52,150.81,1.69,BlkdAsync,11
21.17,19.48,1.66,LabelProc,11
38.41,36.72,1.66,Serial,11
6.79,5.03,1.74,Sync,12
30.02,28.14,1.86,Async,12
40.60,36.86,3.72,EdgeAsync,12
36.79,27.80,2.51,EtiledAsync,12
153.02,151.23,1.76,BlkdAsync,12
21.62,19.80,1.80,LabelProc,12
37.88,36.11,1.75,Serial,12
6.78,4.90,1.86,Sync,13
29.61,27.85,1.74,Async,13
40.91,37.51,3.38,EdgeAsync,13
36.33,27.62,2.37,EtiledAsync,13
152.50,150.67,1.80,BlkdAsync,13
21.33,19.59,1.73,LabelProc,13
38.87,37.12,1.73,Serial,13
6.72,4.85,1.85,Sync,14
29.25,27.46,1.77,Async,14
40.86,37.31,3.53,EdgeAsync,14
36.75,27.77,2.60,EtiledAsync,14
152.58,150.77,1.78,BlkdAsync,14
21.44,19.64,1.78,LabelProc,14
39.00,37.18,1.81,Serial,14
6.76,4.94,1.80,Sync,15
29.43,27.55,1.86,Async,15
41.10,37.39,3.69,EdgeAsync,15
37.37,27.24,2.61,EtiledAsync,15
152.73,151.01,1.70,BlkdAsync,15
21.56,19.76,1.77,LabelProc,15
38.04,36.22,1.80,Serial,15
6.68,4.99,1.68,Sync,16
29.98,28.13,1.83,Async,16
41.31,37.57,3.72,EdgeAsync,16
36.05,28.11,2.35,EtiledAsync,16
152.58,150.82,1.74,BlkdAsync,16
21.58,19.80,1.75,LabelProc,16
38.19,36.43,1.74,Serial,16
7.08,5.21,1.84,Sync,17
30.03,28.22,1.80,Async,17
41.52,38.00,3.50,EdgeAsync,17
35.28,27.45,2.41,EtiledAsync,17
152.93,151.04,1.86,BlkdAsync,17
21.50,19.71,1.77,LabelProc,17
38.25,36.50,1.72,Serial,17
6.67,4.93,1.72,Sync,18
29.48,27.65,1.81,Async,18
41.34,37.62,3.70,EdgeAsync,18
34.17,27.69,2.30,EtiledAsync,18
154.13,152.41,1.70,BlkdAsync,18
21.39,19.62,1.74,LabelProc,18
38.20,36.51,1.67,Serial,18
6.65,4.81,1.81,Sync,19
29.61,27.78,1.81,Async,19
40.50,36.97,3.51,EdgeAsync,19
34.46,27.92,2.19,EtiledAsync,19
152.43,150.70,1.71,BlkdAsync,19
21.43,19.54,1.86,LabelProc,19
38.23,36.49,1.72,Serial,19
6.68,4.88,1.78,Sync,20
29.44,27.55,1.87,Async,20
41.15,37.73,3.40,EdgeAsync,20
34.01,27.61,2.24,EtiledAsync,20
152.16,150.36,1.78,BlkdAsync,20
21.05,19.23,1.79,LabelProc,20
38.66,36.87,1.77,Serial,20
6.65,4.83,1.80,Sync,21
30.01,28.21,1.77,Async,21
41.30,37.56,3.72,EdgeAsync,21
34.17,27.87,2.17,EtiledAsync,21
152.78,151.02,1.74,BlkdAsync,21
21.81,20.01,1.78,LabelProc,21
38.42,36.63,1.76,Serial,21
6.69,4.88,1.78,Sync,22
29.88,28.14,1.72,Async,22
41.06,37.49,3.54,EdgeAsync,22
33.58,27.34,2.26,EtiledAsync,22
152.62,150.88,1.71,BlkdAsync,22
21.49,19.70,1.76,LabelProc,22
38.46,36.58,1.86,Serial,22
6.85,5.14,1.68,Sync,23
29.90,28.09,1.79,Async,23
41.25,37.64,3.59,EdgeAsync,23
33.67,27.55,2.24,EtiledAsync,23
154.39,152.58,1.78,BlkdAsync,23
21.08,19.34,1.72,LabelProc,23
38.35,36.47,1.86,Serial,23
6.73,4.93,1.78,Sync,24
29.38,27.68,1.69,Async,24
41.78,38.07,3.68,EdgeAsync,24
33.49,27.48,2.31,EtiledAsync,24
154.74,153.10,1.61,BlkdAsync,24
21.17,19.44,1.70,LabelProc,24
37.94,36.25,1.67,Serial,24
6.66,4.79,1.85,Sync,25
29.85,28.09,1.73,Async,25
41.00,37.21,3.77,EdgeAsync,25
33.85,27.91,2.19,EtiledAsync,25
152.82,151.08,1.72,BlkdAsync,25
21.93,20.19,1.71,LabelProc,25
38.08,36.23,1.83,Serial,25
