Real,User,Sys,Algorithm,Iteration
524.68,491.92,4.41,Pull-Topo,1
550.99,549.08,1.86,Pull-Residual,1
374.93,373.26,1.62,Push-Async,1
627.88,626.21,1.65,Push-Sync,1
493.30,491.54,1.74,Pull-Topo,2
526.00,524.21,1.77,Pull-Residual,2
377.36,375.63,1.70,Push-Async,2
627.80,626.03,1.75,Push-Sync,2
491.02,489.19,1.81,Pull-Topo,3
551.03,549.19,1.82,Pull-Residual,3
374.13,372.32,1.79,Push-Async,3
626.01,624.23,1.76,Push-Sync,3
493.19,491.41,1.76,Pull-Topo,4
567.39,565.54,1.82,Pull-Residual,4
377.58,375.87,1.69,Push-Async,4
629.32,627.50,1.80,Push-Sync,4
492.99,491.25,1.72,Pull-Topo,5
560.71,558.97,1.72,Pull-Residual,5
375.94,374.09,1.82,Push-Async,5
626.36,624.62,1.72,Push-Sync,5
494.79,493.07,1.70,Pull-Topo,6
551.21,549.46,1.74,Pull-Residual,6
374.17,372.54,1.61,Push-Async,6
626.33,624.59,1.72,Push-Sync,6
493.06,491.37,1.67,Pull-Topo,7
545.34,543.58,1.74,Pull-Residual,7
374.48,372.70,1.76,Push-Async,7
626.74,625.08,1.64,Push-Sync,7
492.64,490.92,1.70,Pull-Topo,8
557.91,556.13,1.76,Pull-Residual,8
374.28,372.52,1.73,Push-Async,8
625.73,623.90,1.81,Push-Sync,8
491.83,490.14,1.66,Pull-Topo,9
556.96,555.14,1.79,Pull-Residual,9
376.04,374.33,1.69,Push-Async,9
629.25,627.58,1.65,Push-Sync,9
493.57,491.88,1.66,Pull-Topo,10
564.21,562.24,1.95,Pull-Residual,10
375.93,374.12,1.79,Push-Async,10
626.43,624.63,1.78,Push-Sync,10
493.60,491.77,1.81,Pull-Topo,11
553.06,551.31,1.72,Pull-Residual,11
379.18,377.43,1.72,Push-Async,11
627.35,625.57,1.76,Push-Sync,11
493.06,491.38,1.66,Pull-Topo,12
568.20,566.47,1.70,Pull-Residual,12
377.92,376.17,1.73,Push-Async,12
629.84,628.05,1.77,Push-Sync,12
493.43,491.76,1.65,Pull-Topo,13
547.70,545.80,1.88,Pull-Residual,13
375.99,374.16,1.80,Push-Async,13
626.71,625.01,1.68,Push-Sync,13
492.18,490.40,1.76,Pull-Topo,14
562.25,560.43,1.80,Pull-Residual,14
376.59,374.67,1.90,Push-Async,14
627.73,625.98,1.73,Push-Sync,14
493.87,492.06,1.78,Pull-Topo,15
537.37,535.46,1.89,Pull-Residual,15
376.33,374.51,1.80,Push-Async,15
627.46,625.60,1.84,Push-Sync,15
492.98,491.25,1.70,Pull-Topo,16
565.58,563.78,1.78,Pull-Residual,16
375.86,374.14,1.70,Push-Async,16
625.47,623.69,1.76,Push-Sync,16
491.07,489.23,1.82,Pull-Topo,17
572.45,570.54,1.88,Pull-Residual,17
375.83,373.94,1.87,Push-Async,17
625.61,623.71,1.88,Push-Sync,17
491.89,490.07,1.80,Pull-Topo,18
551.09,549.20,1.87,Pull-Residual,18
374.73,372.83,1.87,Push-Async,18
630.61,628.92,1.66,Push-Sync,18
495.81,494.03,1.76,Pull-Topo,19
572.40,570.60,1.78,Pull-Residual,19
374.83,372.99,1.81,Push-Async,19
626.39,624.66,1.70,Push-Sync,19
500.15,498.43,1.70,Pull-Topo,20
569.93,568.04,1.86,Pull-Residual,20
375.37,373.52,1.83,Push-Async,20
626.43,624.64,1.76,Push-Sync,20
493.50,491.56,1.92,Pull-Topo,21
545.84,543.94,1.88,Pull-Residual,21
375.10,373.19,1.88,Push-Async,21
626.13,624.36,1.75,Push-Sync,21
495.72,493.82,1.88,Pull-Topo,22
571.12,569.27,1.83,Pull-Residual,22
375.37,373.49,1.86,Push-Async,22
626.65,624.74,1.89,Push-Sync,22
491.48,489.66,1.80,Pull-Topo,23
572.92,571.01,1.89,Pull-Residual,23
376.91,375.16,1.72,Push-Async,23
624.77,622.93,1.82,Push-Sync,23
493.81,491.92,1.87,Pull-Topo,24
571.73,569.80,1.91,Pull-Residual,24
373.87,371.95,1.90,Push-Async,24
631.27,629.34,1.91,Push-Sync,24
491.08,489.29,1.76,Pull-Topo,25
569.81,567.90,1.90,Pull-Residual,25
375.11,373.30,1.79,Push-Async,25
630.75,628.82,1.90,Push-Sync,25
