Real,User,Sys,Algorithm,Iteration
40.46,4.51,4.37,Sync,1
32.87,31.16,1.68,Async,1
40.40,37.60,2.77,EdgeAsync,1
32.86,31.22,1.62,EtiledAsync,1
104.45,102.62,1.81,BlkdAsync,1
27.80,26.16,1.62,LabelProc,1
56.89,55.15,1.72,Serial,1
6.05,4.41,1.63,Sync,2
32.65,30.91,1.71,Async,2
40.79,37.77,2.99,EdgeAsync,2
32.48,30.69,1.77,EtiledAsync,2
104.58,102.82,1.73,BlkdAsync,2
26.73,25.13,1.58,LabelProc,2
57.40,55.66,1.71,Serial,2
6.03,4.34,1.66,Sync,3
32.83,31.13,1.68,Async,3
40.41,37.57,2.83,EdgeAsync,3
32.85,31.20,1.62,EtiledAsync,3
105.74,104.00,1.71,BlkdAsync,3
26.70,24.97,1.71,LabelProc,3
56.53,54.83,1.68,Serial,3
6.01,4.28,1.71,Sync,4
32.72,30.94,1.75,Async,4
40.02,37.24,2.75,EdgeAsync,4
32.65,30.92,1.71,EtiledAsync,4
104.93,103.21,1.70,BlkdAsync,4
26.87,25.29,1.55,LabelProc,4
56.53,54.76,1.75,Serial,4
6.07,4.38,1.67,Sync,5
32.48,30.71,1.74,Async,5
40.05,37.11,2.92,EdgeAsync,5
32.55,30.83,1.70,EtiledAsync,5
104.53,102.80,1.71,BlkdAsync,5
26.81,25.11,1.68,LabelProc,5
56.29,54.66,1.61,Serial,5
6.13,4.46,1.64,Sync,6
32.77,31.09,1.66,Async,6
40.08,37.27,2.78,EdgeAsync,6
33.16,31.46,1.68,EtiledAsync,6
104.43,102.71,1.70,BlkdAsync,6
26.76,25.01,1.73,LabelProc,6
56.66,54.93,1.71,Serial,6
6.10,4.43,1.66,Sync,7
32.54,30.85,1.67,Async,7
40.11,37.32,2.76,EdgeAsync,7
32.93,31.30,1.61,EtiledAsync,7
104.65,102.89,1.74,BlkdAsync,7
27.20,25.45,1.73,LabelProc,7
56.89,55.20,1.67,Serial,7
6.12,4.41,1.68,Sync,8
33.40,31.66,1.72,Async,8
40.39,37.44,2.93,EdgeAsync,8
32.85,31.15,1.68,EtiledAsync,8
104.53,102.96,1.55,BlkdAsync,8
27.21,25.67,1.52,LabelProc,8
57.57,55.90,1.65,Serial,8
6.06,4.41,1.62,Sync,9
32.36,30.66,1.68,Async,9
40.11,37.30,2.78,EdgeAsync,9
32.89,31.12,1.75,EtiledAsync,9
104.83,103.09,1.72,BlkdAsync,9
26.83,25.22,1.59,LabelProc,9
58.06,56.35,1.69,Serial,9
6.06,4.40,1.64,Sync,10
32.92,31.27,1.63,Async,10
40.94,37.98,2.94,EdgeAsync,10
32.75,31.06,1.66,EtiledAsync,10
104.20,102.50,1.68,BlkdAsync,10
26.91,25.28,1.60,LabelProc,10
56.27,54.63,1.62,Serial,10
6.05,4.33,1.70,Sync,11
32.99,31.27,1.69,Async,11
40.26,37.22,3.01,EdgeAsync,11
32.84,31.12,1.70,EtiledAsync,11
104.40,102.77,1.61,BlkdAsync,11
27.22,25.47,1.74,LabelProc,11
56.65,55.03,1.60,Serial,11
6.14,4.44,1.68,Sync,12
32.93,31.16,1.74,Async,12
39.96,37.19,2.75,EdgeAsync,12
32.38,30.64,1.72,EtiledAsync,12
104.14,102.51,1.61,BlkdAsync,12
27.25,25.44,1.79,LabelProc,12
56.24,54.46,1.75,Serial,12
6.18,4.52,1.64,Sync,13
32.82,31.16,1.64,Async,13
39.98,37.15,2.82,EdgeAsync,13
32.82,31.09,1.70,EtiledAsync,13
104.28,102.59,1.68,BlkdAsync,13
26.89,25.04,1.83,LabelProc,13
56.85,55.03,1.79,Serial,13
6.25,4.59,1.64,Sync,14
33.02,31.28,1.72,Async,14
40.63,37.60,3.00,EdgeAsync,14
32.94,31.26,1.66,EtiledAsync,14
104.84,103.01,1.80,BlkdAsync,14
27.02,25.36,1.63,LabelProc,14
56.66,54.98,1.66,Serial,14
6.02,4.31,1.68,Sync,15
32.80,31.06,1.72,Async,15
39.92,37.02,2.87,EdgeAsync,15
32.91,31.24,1.64,EtiledAsync,15
