Real,User,Sys,Algorithm,Iteration
0.34,0.15,0.19,Sync,1
0.35,0.20,0.14,Async,1
0.33,0.17,0.15,EdgeAsync,1
0.36,0.21,0.14,EtiledAsync,1
0.34,0.17,0.16,BlkdAsync,1
0.60,0.46,0.13,LabelProc,1
0.83,0.67,0.15,Serial,1
0.33,0.16,0.17,Sync,2
0.34,0.17,0.16,Async,2
0.34,0.19,0.14,EdgeAsync,2
0.36,0.20,0.15,EtiledAsync,2
0.35,0.18,0.16,BlkdAsync,2
0.60,0.44,0.15,LabelProc,2
0.86,0.70,0.15,Serial,2
0.34,0.16,0.18,Sync,3
0.34,0.19,0.15,Async,3
0.34,0.18,0.15,EdgeAsync,3
0.37,0.21,0.16,EtiledAsync,3
0.37,0.18,0.18,BlkdAsync,3
0.61,0.45,0.16,LabelProc,3
0.84,0.68,0.15,Serial,3
0.33,0.15,0.18,Sync,4
0.34,0.20,0.14,Async,4
0.33,0.16,0.16,EdgeAsync,4
0.37,0.19,0.17,EtiledAsync,4
0.34,0.18,0.16,BlkdAsync,4
0.60,0.44,0.16,LabelProc,4
0.84,0.69,0.14,Serial,4
0.34,0.18,0.15,Sync,5
0.34,0.16,0.17,Async,5
0.33,0.16,0.16,EdgeAsync,5
0.38,0.20,0.17,EtiledAsync,5
0.35,0.20,0.15,BlkdAsync,5
0.61,0.46,0.14,LabelProc,5
0.82,0.67,0.15,Serial,5
0.34,0.15,0.18,Sync,6
0.36,0.20,0.16,Async,6
0.34,0.21,0.13,EdgeAsync,6
0.36,0.21,0.15,EtiledAsync,6
0.34,0.17,0.16,BlkdAsync,6
0.60,0.44,0.15,LabelProc,6
0.84,0.69,0.15,Serial,6
0.34,0.19,0.14,Sync,7
0.34,0.19,0.15,Async,7
0.34,0.17,0.16,EdgeAsync,7
0.36,0.23,0.13,EtiledAsync,7
0.35,0.18,0.17,BlkdAsync,7
0.61,0.47,0.13,LabelProc,7
0.85,0.69,0.16,Serial,7
0.35,0.15,0.19,Sync,8
0.34,0.18,0.16,Async,8
0.35,0.19,0.15,EdgeAsync,8
0.38,0.21,0.17,EtiledAsync,8
0.35,0.16,0.18,BlkdAsync,8
0.59,0.44,0.14,LabelProc,8
0.84,0.69,0.14,Serial,8
0.35,0.18,0.17,Sync,9
0.34,0.15,0.19,Async,9
0.34,0.19,0.14,EdgeAsync,9
0.37,0.20,0.17,EtiledAsync,9
0.35,0.20,0.14,BlkdAsync,9
0.60,0.44,0.15,LabelProc,9
0.83,0.70,0.13,Serial,9
0.33,0.19,0.13,Sync,10
0.33,0.17,0.16,Async,10
0.35,0.18,0.17,EdgeAsync,10
0.37,0.19,0.17,EtiledAsync,10
0.34,0.17,0.17,BlkdAsync,10
0.59,0.42,0.17,LabelProc,10
0.82,0.66,0.16,Serial,10
0.34,0.17,0.16,Sync,11
0.34,0.17,0.17,Async,11
0.36,0.18,0.18,EdgeAsync,11
