Real,User,Sys,Algorithm,Iteration
0.31,0.17,0.13,Async,20
0.31,0.15,0.16,EdgeAsync,20
0.33,0.17,0.16,EtiledAsync,20
0.30,0.16,0.14,BlkdAsync,20
0.50,0.34,0.16,LabelProc,20
0.75,0.62,0.13,Serial,20
0.31,0.14,0.17,Sync,21
0.31,0.16,0.14,Async,21
0.30,0.17,0.13,EdgeAsync,21
0.33,0.18,0.15,EtiledAsync,21
0.30,0.14,0.16,BlkdAsync,21
0.52,0.37,0.15,LabelProc,21
0.74,0.60,0.14,Serial,21
0.31,0.18,0.12,Sync,22
0.32,0.16,0.15,Async,22
0.30,0.15,0.15,EdgeAsync,22
0.32,0.16,0.16,EtiledAsync,22
0.31,0.17,0.14,BlkdAsync,22
0.50,0.36,0.14,LabelProc,22
0.76,0.63,0.13,Serial,22
0.30,0.17,0.14,Sync,23
0.31,0.16,0.14,Async,23
0.30,0.17,0.12,EdgeAsync,23
0.32,0.19,0.13,EtiledAsync,23
0.31,0.17,0.13,BlkdAsync,23
0.50,0.35,0.14,LabelProc,23
0.76,0.60,0.15,Serial,23
0.31,0.16,0.14,Sync,24
0.31,0.17,0.14,Async,24
0.31,0.15,0.15,EdgeAsync,24
0.33,0.17,0.15,EtiledAsync,24
0.32,0.15,0.16,BlkdAsync,24
0.51,0.36,0.14,LabelProc,24
0.76,0.60,0.16,Serial,24
0.30,0.17,0.13,Sync,25
0.32,0.17,0.14,Async,25
0.31,0.17,0.14,EdgeAsync,25
0.33,0.18,0.15,EtiledAsync,25
0.30,0.15,0.15,BlkdAsync,25
0.51,0.36,0.14,LabelProc,25
0.75,0.62,0.13,Serial,25
