Real,User,Sys,Algorithm,Iteration
0.39,0.18,0.18,Sync,1
0.34,0.18,0.15,Async,1
0.35,0.17,0.17,EdgeAsync,1
0.37,0.22,0.16,EtiledAsync,1
0.36,0.22,0.13,BlkdAsync,1
0.60,0.44,0.16,LabelProc,1
0.85,0.69,0.16,Serial,1
0.33,0.15,0.17,Sync,2
0.34,0.16,0.18,Async,2
0.34,0.20,0.13,EdgeAsync,2
0.38,0.23,0.14,EtiledAsync,2
0.35,0.19,0.16,BlkdAsync,2
0.59,0.43,0.16,LabelProc,2
0.83,0.66,0.16,Serial,2
0.33,0.17,0.16,Sync,3
0.35,0.19,0.15,Async,3
0.35,0.18,0.17,EdgeAsync,3
0.36,0.20,0.15,EtiledAsync,3
0.35,0.21,0.13,BlkdAsync,3
0.60,0.46,0.14,LabelProc,3
0.83,0.67,0.16,Serial,3
0.34,0.20,0.13,Sync,4
0.34,0.20,0.14,Async,4
0.34,0.20,0.13,EdgeAsync,4
0.37,0.21,0.15,EtiledAsync,4
0.34,0.20,0.14,BlkdAsync,4
0.60,0.44,0.16,LabelProc,4
0.81,0.64,0.17,Serial,4
0.34,0.18,0.15,Sync,5
0.33,0.17,0.16,Async,5
0.34,0.18,0.15,EdgeAsync,5
0.37,0.23,0.14,EtiledAsync,5
0.36,0.20,0.15,BlkdAsync,5
0.60,0.39,0.20,LabelProc,5
0.83,0.66,0.16,Serial,5
0.33,0.16,0.16,Sync,6
0.34,0.15,0.18,Async,6
0.34,0.18,0.16,EdgeAsync,6
0.37,0.20,0.16,EtiledAsync,6
0.34,0.20,0.14,BlkdAsync,6
0.61,0.47,0.13,LabelProc,6
0.82,0.68,0.14,Serial,6
0.33,0.17,0.15,Sync,7
0.34,0.16,0.18,Async,7
0.34,0.16,0.18,EdgeAsync,7
0.37,0.23,0.14,EtiledAsync,7
0.34,0.16,0.17,BlkdAsync,7
0.60,0.46,0.14,LabelProc,7
0.83,0.69,0.14,Serial,7
0.33,0.16,0.17,Sync,8
0.34,0.17,0.16,Async,8
0.34,0.19,0.15,EdgeAsync,8
0.37,0.19,0.17,EtiledAsync,8
0.34,0.20,0.14,BlkdAsync,8
0.63,0.46,0.16,LabelProc,8
0.85,0.68,0.17,Serial,8
0.35,0.19,0.16,Sync,9
0.35,0.17,0.17,Async,9
0.33,0.18,0.15,EdgeAsync,9
0.37,0.20,0.17,EtiledAsync,9
0.35,0.20,0.15,BlkdAsync,9
0.63,0.46,0.16,LabelProc,9
0.85,0.69,0.15,Serial,9
0.35,0.18,0.16,Sync,10
0.34,0.20,0.14,Async,10
0.33,0.15,0.18,EdgeAsync,10
0.37,0.22,0.15,EtiledAsync,10
0.35,0.21,0.14,BlkdAsync,10
0.61,0.46,0.15,LabelProc,10
0.84,0.68,0.16,Serial,10
0.34,0.20,0.14,Sync,11
0.35,0.20,0.15,Async,11
0.36,0.20,0.15,EdgeAsync,11
0.38,0.24,0.14,EtiledAsync,11
0.36,0.20,0.16,BlkdAsync,11
0.59,0.41,0.17,LabelProc,11
0.82,0.69,0.13,Serial,11
0.34,0.18,0.16,Sync,12
0.35,0.19,0.16,Async,12
0.34,0.16,0.17,EdgeAsync,12
0.37,0.21,0.16,EtiledAsync,12
0.36,0.19,0.16,BlkdAsync,12
0.61,0.44,0.16,LabelProc,12
0.83,0.66,0.16,Serial,12
0.33,0.16,0.17,Sync,13
0.34,0.20,0.13,Async,13
0.34,0.18,0.15,EdgeAsync,13
0.38,0.21,0.17,EtiledAsync,13
0.35,0.18,0.16,BlkdAsync,13
0.59,0.41,0.18,LabelProc,13
0.85,0.68,0.16,Serial,13
0.34,0.17,0.16,Sync,14
0.35,0.18,0.16,Async,14
0.34,0.20,0.14,EdgeAsync,14
0.38,0.23,0.15,EtiledAsync,14
0.35,0.18,0.16,BlkdAsync,14
0.60,0.44,0.16,LabelProc,14
0.85,0.69,0.16,Serial,14
0.34,0.18,0.16,Sync,15
0.34,0.19,0.15,Async,15
0.34,0.19,0.14,EdgeAsync,15
0.37,0.22,0.15,EtiledAsync,15
0.35,0.18,0.16,BlkdAsync,15
0.61,0.42,0.19,LabelProc,15
0.84,0.68,0.15,Serial,15
0.35,0.19,0.15,Sync,16
0.34,0.18,0.16,Async,16
0.35,0.19,0.15,EdgeAsync,16
0.37,0.20,0.17,EtiledAsync,16
0.36,0.19,0.17,BlkdAsync,16
0.61,0.45,0.15,LabelProc,16
0.85,0.69,0.16,Serial,16
0.34,0.21,0.13,Sync,17
0.35,0.18,0.17,Async,17
0.35,0.19,0.15,EdgeAsync,17
0.37,0.20,0.17,EtiledAsync,17
0.35,0.17,0.18,BlkdAsync,17
0.60,0.47,0.13,LabelProc,17
0.85,0.69,0.16,Serial,17
0.34,0.18,0.15,Sync,18
0.34,0.19,0.15,Async,18
0.34,0.16,0.18,EdgeAsync,18
0.37,0.20,0.16,EtiledAsync,18
0.35,0.19,0.15,BlkdAsync,18
0.61,0.45,0.16,LabelProc,18
0.83,0.64,0.19,Serial,18
0.35,0.18,0.17,Sync,19
0.36,0.18,0.18,Async,19
0.35,0.18,0.16,EdgeAsync,19
0.37,0.20,0.17,EtiledAsync,19
0.35,0.18,0.16,BlkdAsync,19
0.59,0.44,0.14,LabelProc,19
0.83,0.69,0.14,Serial,19
0.34,0.19,0.15,Sync,20
0.36,0.20,0.15,Async,20
0.34,0.19,0.15,EdgeAsync,20
0.38,0.23,0.15,EtiledAsync,20
0.34,0.18,0.16,BlkdAsync,20
0.61,0.46,0.14,LabelProc,20
0.83,0.69,0.14,Serial,20
0.33,0.18,0.14,Sync,21
0.34,0.18,0.16,Async,21
0.33,0.18,0.15,EdgeAsync,21
0.37,0.21,0.16,EtiledAsync,21
0.35,0.20,0.15,BlkdAsync,21
0.60,0.44,0.16,LabelProc,21
0.84,0.68,0.16,Serial,21
0.33,0.17,0.15,Sync,22
0.33,0.16,0.17,Async,22
0.34,0.18,0.16,EdgeAsync,22
0.36,0.19,0.17,EtiledAsync,22
0.35,0.19,0.16,BlkdAsync,22
0.59,0.44,0.15,LabelProc,22
0.84,0.69,0.15,Serial,22
0.35,0.17,0.17,Sync,23
0.34,0.20,0.14,Async,23
0.34,0.19,0.15,EdgeAsync,23
0.37,0.22,0.15,EtiledAsync,23
0.36,0.19,0.17,BlkdAsync,23
0.62,0.47,0.15,LabelProc,23
0.84,0.68,0.16,Serial,23
0.33,0.18,0.15,Sync,24
0.33,0.17,0.16,Async,24
0.34,0.18,0.15,EdgeAsync,24
0.36,0.18,0.17,EtiledAsync,24
0.35,0.20,0.15,BlkdAsync,24
0.61,0.44,0.17,LabelProc,24
0.87,0.72,0.14,Serial,24
0.35,0.18,0.17,Sync,25
0.36,0.22,0.13,Async,25
0.35,0.20,0.14,EdgeAsync,25
0.36,0.19,0.17,EtiledAsync,25
0.34,0.19,0.14,BlkdAsync,25
0.60,0.44,0.16,LabelProc,25
0.86,0.71,0.14,Serial,25
