Real,User,Sys,Algorithm,Iteration
0.30,0.14,0.15,Sync,1
0.57,0.41,0.15,Async,1
0.64,0.47,0.16,EdgeAsync,1
0.59,0.45,0.14,EtiledAsync,1
0.99,0.84,0.15,BlkdAsync,1
0.65,0.52,0.13,LabelProc,1
0.64,0.49,0.15,Serial,1
0.31,0.15,0.15,Sync,2
0.57,0.43,0.13,Async,2
0.64,0.51,0.12,EdgeAsync,2
0.59,0.44,0.14,EtiledAsync,2
0.94,0.79,0.15,BlkdAsync,2
0.69,0.56,0.12,LabelProc,2
0.64,0.48,0.15,Serial,2
0.29,0.14,0.15,Sync,3
0.58,0.43,0.14,Async,3
0.64,0.46,0.17,EdgeAsync,3
0.61,0.45,0.15,EtiledAsync,3
0.97,0.85,0.11,BlkdAsync,3
0.68,0.56,0.12,LabelProc,3
0.62,0.45,0.16,Serial,3
0.29,0.15,0.14,Sync,4
0.56,0.43,0.13,Async,4
0.64,0.49,0.14,EdgeAsync,4
0.60,0.45,0.15,EtiledAsync,4
0.99,0.83,0.15,BlkdAsync,4
0.68,0.53,0.15,LabelProc,4
0.63,0.48,0.14,Serial,4
0.31,0.15,0.15,Sync,5
0.58,0.43,0.14,Async,5
0.63,0.48,0.15,EdgeAsync,5
0.60,0.45,0.14,EtiledAsync,5
0.97,0.83,0.14,BlkdAsync,5
0.66,0.50,0.15,LabelProc,5
0.63,0.50,0.13,Serial,5
0.30,0.14,0.15,Sync,6
0.57,0.45,0.12,Async,6
0.63,0.46,0.16,EdgeAsync,6
0.61,0.47,0.14,EtiledAsync,6
0.99,0.85,0.13,BlkdAsync,6
0.68,0.54,0.14,LabelProc,6
0.62,0.49,0.13,Serial,6
0.31,0.17,0.13,Sync,7
0.57,0.41,0.15,Async,7
0.62,0.46,0.16,EdgeAsync,7
0.59,0.44,0.16,EtiledAsync,7
0.97,0.82,0.15,BlkdAsync,7
0.66,0.53,0.13,LabelProc,7
0.63,0.47,0.16,Serial,7
0.29,0.14,0.14,Sync,8
0.57,0.44,0.13,Async,8
0.63,0.48,0.15,EdgeAsync,8
0.59,0.46,0.13,EtiledAsync,8
0.96,0.82,0.14,BlkdAsync,8
0.66,0.52,0.14,LabelProc,8
0.62,0.47,0.15,Serial,8
0.30,0.15,0.14,Sync,9
0.55,0.39,0.15,Async,9
0.64,0.49,0.15,EdgeAsync,9
0.59,0.44,0.14,EtiledAsync,9
0.96,0.80,0.16,BlkdAsync,9
0.66,0.50,0.15,LabelProc,9
0.62,0.47,0.15,Serial,9
0.30,0.14,0.15,Sync,10
0.57,0.43,0.14,Async,10
0.64,0.47,0.16,EdgeAsync,10
0.59,0.46,0.13,EtiledAsync,10
0.95,0.80,0.15,BlkdAsync,10
0.66,0.54,0.12,LabelProc,10
0.63,0.48,0.14,Serial,10
0.31,0.16,0.14,Sync,11
0.55,0.42,0.13,Async,11
0.63,0.46,0.16,EdgeAsync,11
0.58,0.44,0.14,EtiledAsync,11
0.96,0.80,0.15,BlkdAsync,11
0.66,0.52,0.14,LabelProc,11
0.62,0.48,0.14,Serial,11
0.29,0.13,0.16,Sync,12
0.57,0.41,0.16,Async,12
0.63,0.46,0.16,EdgeAsync,12
0.58,0.43,0.15,EtiledAsync,12
0.97,0.82,0.14,BlkdAsync,12
0.67,0.53,0.13,LabelProc,12
0.61,0.46,0.14,Serial,12
0.30,0.15,0.15,Sync,13
0.57,0.41,0.15,Async,13
0.65,0.51,0.14,EdgeAsync,13
0.60,0.46,0.14,EtiledAsync,13
0.96,0.80,0.16,BlkdAsync,13
0.66,0.52,0.14,LabelProc,13
0.64,0.48,0.15,Serial,13
0.30,0.15,0.15,Sync,14
0.57,0.39,0.17,Async,14
0.64,0.47,0.16,EdgeAsync,14
0.59,0.44,0.15,EtiledAsync,14
0.96,0.83,0.13,BlkdAsync,14
0.67,0.52,0.14,LabelProc,14
0.63,0.49,0.13,Serial,14
0.31,0.18,0.14,Sync,15
0.55,0.40,0.15,Async,15
0.64,0.49,0.14,EdgeAsync,15
0.60,0.44,0.15,EtiledAsync,15
0.96,0.81,0.14,BlkdAsync,15
0.66,0.53,0.13,LabelProc,15
0.63,0.49,0.14,Serial,15
0.30,0.16,0.14,Sync,16
0.59,0.43,0.15,Async,16
0.63,0.47,0.15,EdgeAsync,16
0.60,0.45,0.14,EtiledAsync,16
0.96,0.84,0.12,BlkdAsync,16
0.68,0.52,0.15,LabelProc,16
0.62,0.46,0.16,Serial,16
0.29,0.13,0.16,Sync,17
0.56,0.42,0.13,Async,17
0.64,0.49,0.15,EdgeAsync,17
0.59,0.44,0.15,EtiledAsync,17
0.97,0.84,0.13,BlkdAsync,17
0.66,0.50,0.16,LabelProc,17
0.62,0.47,0.14,Serial,17
0.30,0.16,0.14,Sync,18
0.57,0.43,0.14,Async,18
0.64,0.47,0.16,EdgeAsync,18
0.58,0.44,0.14,EtiledAsync,18
0.96,0.83,0.13,BlkdAsync,18
0.68,0.53,0.14,LabelProc,18
0.62,0.47,0.15,Serial,18
0.30,0.15,0.15,Sync,19
0.57,0.42,0.14,Async,19
0.63,0.49,0.14,EdgeAsync,19
0.61,0.45,0.15,EtiledAsync,19
0.96,0.82,0.14,BlkdAsync,19
0.68,0.52,0.15,LabelProc,19
0.62,0.48,0.13,Serial,19
0.29,0.14,0.14,Sync,20
0.56,0.41,0.15,Async,20
0.62,0.47,0.15,EdgeAsync,20
0.58,0.44,0.14,EtiledAsync,20
0.96,0.81,0.15,BlkdAsync,20
0.65,0.51,0.13,LabelProc,20
0.61,0.46,0.15,Serial,20
0.30,0.16,0.14,Sync,21
0.57,0.41,0.15,Async,21
0.63,0.47,0.16,EdgeAsync,21
0.59,0.45,0.13,EtiledAsync,21
0.96,0.82,0.14,BlkdAsync,21
0.67,0.53,0.14,LabelProc,21
0.64,0.50,0.14,Serial,21
