Real,User,Sys,Algorithm,Iteration
1.71,1.05,0.22,Pull-Topo,1
1.53,1.33,0.17,Pull-Residual,1
1.82,1.61,0.18,Push-Async,1
2.10,1.93,0.16,Push-Sync,1
1.21,1.05,0.14,Pull-Topo,2
1.46,1.31,0.13,Pull-Residual,2
1.78,1.60,0.16,Push-Async,2
2.07,1.89,0.16,Push-Sync,2
1.19,1.03,0.14,Pull-Topo,3
1.48,1.31,0.15,Pull-Residual,3
1.82,1.65,0.16,Push-Async,3
2.08,1.92,0.15,Push-Sync,3
1.20,1.02,0.16,Pull-Topo,4
1.45,1.28,0.15,Pull-Residual,4
1.80,1.62,0.16,Push-Async,4
2.10,1.93,0.14,Push-Sync,4
1.18,1.00,0.16,Pull-Topo,5
1.44,1.26,0.16,Pull-Residual,5
1.86,1.66,0.17,Push-Async,5
2.07,1.90,0.14,Push-Sync,5
1.23,1.04,0.16,Pull-Topo,6
1.48,1.29,0.17,Pull-Residual,6
1.82,1.65,0.15,Push-Async,6
2.08,1.90,0.16,Push-Sync,6
1.19,1.03,0.14,Pull-Topo,7
1.48,1.33,0.14,Pull-Residual,7
1.80,1.61,0.18,Push-Async,7
2.07,1.89,0.16,Push-Sync,7
1.19,1.02,0.14,Pull-Topo,8
1.44,1.27,0.15,Pull-Residual,8
1.83,1.67,0.14,Push-Async,8
2.12,1.94,0.16,Push-Sync,8
1.23,1.06,0.15,Pull-Topo,9
1.51,1.35,0.15,Pull-Residual,9
1.81,1.63,0.16,Push-Async,9
2.07,1.90,0.15,Push-Sync,9
1.18,1.00,0.16,Pull-Topo,10
1.43,1.24,0.17,Pull-Residual,10
1.77,1.58,0.16,Push-Async,10
2.08,1.90,0.15,Push-Sync,10
1.18,1.01,0.14,Pull-Topo,11
1.50,1.31,0.17,Pull-Residual,11
1.84,1.67,0.15,Push-Async,11
2.12,1.96,0.14,Push-Sync,11
1.22,1.05,0.14,Pull-Topo,12
1.50,1.32,0.16,Pull-Residual,12
1.84,1.66,0.16,Push-Async,12
2.12,1.92,0.17,Push-Sync,12
1.20,1.02,0.16,Pull-Topo,13
1.45,1.27,0.16,Pull-Residual,13
1.83,1.67,0.14,Push-Async,13
2.11,1.93,0.16,Push-Sync,13
1.19,1.03,0.14,Pull-Topo,14
1.44,1.25,0.16,Pull-Residual,14
1.77,1.58,0.17,Push-Async,14
2.11,1.93,0.15,Push-Sync,14
1.23,1.04,0.16,Pull-Topo,15
1.52,1.33,0.17,Pull-Residual,15
1.81,1.63,0.16,Push-Async,15
2.09,1.91,0.15,Push-Sync,15
1.19,0.99,0.18,Pull-Topo,16
1.50,1.32,0.16,Pull-Residual,16
1.82,1.63,0.16,Push-Async,16
2.10,1.92,0.15,Push-Sync,16
1.17,0.98,0.17,Pull-Topo,17
1.44,1.27,0.15,Pull-Residual,17
1.80,1.63,0.15,Push-Async,17
2.11,1.92,0.16,Push-Sync,17
1.22,1.05,0.14,Pull-Topo,18
1.47,1.31,0.14,Pull-Residual,18
1.80,1.62,0.15,Push-Async,18
2.14,1.97,0.14,Push-Sync,18
1.23,1.06,0.15,Pull-Topo,19
1.53,1.32,0.19,Pull-Residual,19
1.82,1.63,0.17,Push-Async,19
2.10,1.93,0.14,Push-Sync,19
1.17,0.99,0.16,Pull-Topo,20
1.48,1.29,0.18,Pull-Residual,20
1.80,1.63,0.14,Push-Async,20
2.08,1.89,0.17,Push-Sync,20
1.20,1.02,0.16,Pull-Topo,21
1.44,1.25,0.17,Pull-Residual,21
1.81,1.64,0.15,Push-Async,21
2.12,1.91,0.19,Push-Sync,21
1.21,1.05,0.14,Pull-Topo,22
1.47,1.29,0.16,Pull-Residual,22
1.79,1.60,0.16,Push-Async,22
2.09,1.91,0.16,Push-Sync,22
1.20,1.00,0.18,Pull-Topo,23
1.47,1.29,0.17,Pull-Residual,23
1.82,1.63,0.16,Push-Async,23
2.12,1.94,0.16,Push-Sync,23
1.20,1.02,0.16,Pull-Topo,24
1.48,1.27,0.18,Pull-Residual,24
1.84,1.67,0.15,Push-Async,24
2.14,1.95,0.16,Push-Sync,24
1.18,1.01,0.14,Pull-Topo,25
1.46,1.29,0.14,Pull-Residual,25
1.78,1.60,0.16,Push-Async,25
2.08,1.88,0.18,Push-Sync,25
