Ordering,Algo,Refs,Misses,Time
default_nz,Pull-Topo,383131520.0,150140976.0,1.697901758
default_nz,Pull-Topo,380894486.0,152022399.0,1.123103558
default_nz,Pull-Topo,386251085.0,153545391.0,1.138101981
default_nz,Pull-Topo,381687569.0,154997133.0,1.132289956
default_nz,Pull-Topo,381028464.0,152006831.0,1.124934602
default_nz,Pull-Topo,380789355.0,154376375.0,1.131356932
default_nz,Pull-Topo,381332086.0,151976908.0,1.130427418
default_nz,Pull-Topo,382803940.0,154039082.0,1.128015281
default_nz,Pull-Topo,377383275.0,154108600.0,1.134415907
default_nz,Pull-Topo,380153085.0,152587655.0,1.124681296
default_nz,Pull-Topo,376395902.0,159407064.0,1.136288213
default_nz,Pull-Topo,378726786.0,153657805.0,1.126528537
default_nz,Pull-Topo,384299850.0,153136981.0,1.131973047
default_nz,Pull-Topo,378412244.0,152875271.0,1.131322519
default_nz,Pull-Topo,387243498.0,153482028.0,1.168733118
default_nz,Pull-Topo,382599959.0,151792356.0,1.121980685
default_nz,Pull-Topo,378132537.0,156299992.0,1.134809335
default_nz,Pull-Topo,381788909.0,148820411.0,1.117336514
default_nz,Pull-Topo,379613727.0,152927590.0,1.124388493
default_nz,Pull-Topo,378844032.0,155137264.0,1.127799108
default_nz,Pull-Topo,376747177.0,151443131.0,1.126928418
default_nz,Pull-Topo,382912005.0,155336178.0,1.135884977
default_nz,Pull-Topo,380341219.0,154669368.0,1.138602542
default_nz,Pull-Topo,377972371.0,151715213.0,1.127664939
default_nz,Pull-Topo,380613303.0,152358893.0,1.121983251
default_nz,Pull-Residual,439889541.0,146670296.0,1.349348158
default_nz,Pull-Residual,447125459.0,162240454.0,1.389083951
default_nz,Pull-Residual,443210954.0,170499083.0,1.393782984
default_nz,Pull-Residual,453510854.0,147634285.0,1.371181044
default_nz,Pull-Residual,449608302.0,148575061.0,1.356671351
default_nz,Pull-Residual,449781694.0,171384650.0,1.404388137
default_nz,Pull-Residual,435834343.0,147261839.0,1.358341439
default_nz,Pull-Residual,448585673.0,160185651.0,1.372469293
default_nz,Pull-Residual,435862859.0,173987494.0,1.405787823
default_nz,Pull-Residual,450291208.0,162767005.0,1.379155541
default_nz,Pull-Residual,435298899.0,159488859.0,1.381935474
default_nz,Pull-Residual,440561990.0,148511676.0,1.356214518
default_nz,Pull-Residual,438251689.0,150904270.0,1.362282834
default_nz,Pull-Residual,439567416.0,148088712.0,1.348036051
default_nz,Pull-Residual,444701976.0,167504526.0,1.387506761
default_nz,Pull-Residual,435993717.0,155217790.0,1.36160078
default_nz,Pull-Residual,452496680.0,164312775.0,1.391063376
default_nz,Pull-Residual,439399269.0,149141189.0,1.354111333
default_nz,Pull-Residual,441727771.0,148881211.0,1.355834
default_nz,Pull-Residual,455225051.0,164905070.0,1.388413513
default_nz,Pull-Residual,450297864.0,165358624.0,1.392412479
default_nz,Pull-Residual,431463362.0,178823564.0,1.441576218
default_nz,Pull-Residual,443824300.0,163370939.0,1.380835985
default_nz,Pull-Residual,435613349.0,160737434.0,1.39108526
default_nz,Pull-Residual,450617977.0,158202518.0,1.373839205
default_nz,Push-Async,311500345.0,160538290.0,1.677478878
default_nz,Push-Async,311748067.0,160664034.0,1.694672195
default_nz,Push-Async,313829188.0,159826247.0,1.679965512
default_nz,Push-Async,311875196.0,159402602.0,1.678014657
default_nz,Push-Async,312020091.0,159982949.0,1.678284962
default_nz,Push-Async,311681450.0,160753218.0,1.681496667
default_nz,Push-Async,318045138.0,161573819.0,1.77700389
default_nz,Push-Async,315305514.0,160537615.0,1.685396309
default_nz,Push-Async,312209274.0,161529364.0,1.677654169
default_nz,Push-Async,312478370.0,160272007.0,1.672900085
default_nz,Push-Async,308968945.0,161553053.0,1.677262712
default_nz,Push-Async,313383963.0,160907179.0,1.686734345
default_nz,Push-Async,313896549.0,160363485.0,1.67604897
default_nz,Push-Async,313641022.0,160155027.0,1.674318233
default_nz,Push-Async,315975954.0,160786199.0,1.685661671
default_nz,Push-Async,313110229.0,161338460.0,1.679503999
default_nz,Push-Async,312395189.0,161895139.0,1.689596671
