Ordering,Algo,Refs,Misses,Time
default,Sync,1551816870.0,647551896.0,3.384196117
default,Sync,1763166768.0,651699949.0,2.385640751
default,Sync,1771776595.0,653292343.0,2.418224013
default,Sync,1752530604.0,651695571.0,2.415477455
default,Sync,1762660853.0,655682312.0,2.451770373
default,Sync,1765908568.0,652479851.0,2.401663721
default,Sync,1571414166.0,646549137.0,2.187588387
default,Sync,1757941489.0,654825162.0,2.422196895
default,Sync,1560053551.0,647610729.0,2.165543305
default,Sync,1757248129.0,654864535.0,2.437402237
default,Sync,1578337720.0,650817602.0,2.270839901
default,Sync,1773894309.0,659588303.0,2.488871248
default,Sync,1574745988.0,644539183.0,2.164275397
default,Sync,1765980938.0,651874852.0,2.409139117
default,Sync,1711141402.0,651998008.0,2.323977474
default,Sync,1750465086.0,657157061.0,2.428124743
default,Sync,1773803636.0,652666905.0,2.434690089
degree,Sync,1753403594.0,525738941.0,3.483282053
degree,Sync,1461822539.0,521604259.0,1.865757409
degree,Sync,1459673186.0,519867335.0,1.858366584
degree,Sync,1684876236.0,523728691.0,2.255209915
degree,Sync,1460555091.0,521079482.0,1.866613361
degree,Sync,1710089329.0,522744522.0,2.169915127
degree,Sync,1744862221.0,529674753.0,2.354559044
degree,Sync,1446278245.0,520430334.0,1.832482536
degree,Sync,1700448644.0,523406322.0,2.182240821
degree,Sync,1466047976.0,521725652.0,1.861474778
degree,Sync,1701559251.0,527384001.0,2.211460787
degree,Sync,1456826858.0,521034239.0,1.859786277
degree,Sync,1459767643.0,528165512.0,1.938652184
degree,Sync,1452413407.0,520590388.0,1.865919474
degree,Sync,1460229173.0,520611618.0,1.869197098
degree,Sync,1444954214.0,519881026.0,1.845686584
degree,Sync,1475134447.0,523176830.0,1.879318855
degree,Sync,1454737413.0,520278305.0,1.875878367
degree,Sync,1448693214.0,518847116.0,1.861086242
degree,Sync,1450141416.0,522104437.0,1.868365069
degree,Sync,1457248028.0,524272567.0,1.870168844
degree,Sync,1459478353.0,522606776.0,1.932007411
degree,Sync,1673847362.0,529335801.0,2.250708412
degree,Sync,1736977810.0,523635246.0,2.274890246
degree,Sync,1694302662.0,525253735.0,2.20285811
revdegree,Sync,1712438077.0,523392596.0,3.530043801
revdegree,Sync,1713942776.0,524001398.0,2.163717416
revdegree,Sync,1482728704.0,520238383.0,1.871021345
revdegree,Sync,1731847498.0,522720076.0,2.153230914
revdegree,Sync,1480664424.0,519902810.0,1.873948371
revdegree,Sync,1486874748.0,518768367.0,1.862249845
revdegree,Sync,1482790300.0,520853107.0,1.872454625
revdegree,Sync,1472891161.0,519560105.0,1.863102364
revdegree,Sync,1474441652.0,520320215.0,1.878715791
revdegree,Sync,1476206220.0,520034654.0,1.858244468
revdegree,Sync,1738472020.0,531172144.0,2.26215501
revdegree,Sync,1696691076.0,525426513.0,2.206526561
revdegree,Sync,1476535796.0,520010279.0,1.860052928
revdegree,Sync,1493582873.0,520467992.0,1.870624676
revdegree,Sync,1478616917.0,518518345.0,1.864963166
revdegree,Sync,1716697559.0,522780955.0,2.13909549
revdegree,Sync,1688626447.0,523190769.0,2.167667192
revdegree,Sync,1713345253.0,523568540.0,2.239551312
revdegree,Sync,1696638669.0,522371972.0,2.213268684
revdegree,Sync,1758439106.0,526471964.0,2.234432966
revdegree,Sync,1484720655.0,518873508.0,1.869462758
revdegree,Sync,1756958478.0,525446181.0,2.291689556
revdegree,Sync,1708980708.0,523133889.0,2.192284487
revdegree,Sync,1482248677.0,519997010.0,1.880260467
revdegree,Sync,1469850326.0,521470472.0,1.876801787
