Ordering,Algo,Refs,Misses,Time
livejournal,PR-Async\n,11795872983.0,3625117348.0,27.994528234
livejournal,PR-Async\n,11275915968.0,3480223529.0,27.820772037
livejournal,PR-Async\n,12156766278.0,3680121769.0,27.929254517
livejournal,PR-Async\n,11943170711.0,3599599097.0,27.973974978
livejournal,PR-Async\n,11704255138.0,3584574268.0,28.082907223
livejournal,PR-Async\n,11526307602.0,3565713406.0,28.23264297
livejournal,PR-Async\n,11677860472.0,3586475560.0,27.561379893
livejournal,PR-Async\n,11467826421.0,3537643870.0,27.62178921
livejournal,PR-Async\n,11595479437.0,3568703166.0,27.908419386
livejournal,PR-Async\n,11695252767.0,3603756346.0,27.756975573
livejournal,PR-Async\n,12302767174.0,3682186383.0,28.089504352
livejournal,PR-Async\n,11728512124.0,3596241451.0,27.856095189
livejournal,PR-Async\n,11692648740.0,3620628586.0,28.165401893
livejournal,PR-Async\n,11571596425.0,3578851993.0,27.959763206
livejournal,PR-Async\n,11532467683.0,3557450225.0,28.103253083
livejournal,PR-Async\n,11689070677.0,3609723704.0,27.893947715
livejournal,PR-Async\n,11910184055.0,3599995450.0,28.022359873
livejournal,PR-Async\n,11657915317.0,3589584847.0,27.628081491
livejournal,PR-Async\n,12039138845.0,3651480425.0,28.018180881
livejournal,PR-Async\n,11690112755.0,3587732756.0,27.535509553
livejournal,PR-Async\n,11692831244.0,3609111575.0,27.673654619
livejournal,PR-Async\n,12022613688.0,3657070842.0,27.986482407
livejournal,PR-Async\n,11320872581.0,3533797445.0,28.827142929
livejournal,PR-Async\n,11980066461.0,3624040426.0,28.107702718
livejournal,PR-Async\n,11862792804.0,3605553724.0,28.142670664
livejournal,PR-Sync\n,12857826487.0,4673600598.0,32.883260318
livejournal,PR-Sync\n,12885673477.0,4669455832.0,31.155660342
livejournal,PR-Sync\n,12980166137.0,4676945906.0,31.504966442
livejournal,PR-Sync\n,12870220900.0,4707296695.0,31.570595593
livejournal,PR-Sync\n,12998449644.0,4690627022.0,31.293525896
livejournal,PR-Sync\n,12875638018.0,4677512632.0,31.429367879
livejournal,PR-Sync\n,12879696377.0,4683432308.0,31.253652136
livejournal,PR-Sync\n,12820416927.0,4685743244.0,31.143059543
livejournal,PR-Sync\n,12855706880.0,4678759071.0,31.523339182
livejournal,PR-Sync\n,12998323767.0,4696492740.0,31.22089437
livejournal,PR-Sync\n,13023757851.0,4692109407.0,31.570064608
livejournal,PR-Sync\n,13000878052.0,4702453483.0,31.173687848
livejournal,PR-Sync\n,12887885698.0,4694046673.0,31.566488109
livejournal,PR-Sync\n,12867502797.0,4684628861.0,30.926381238
livejournal,PR-Sync\n,12700885202.0,4663468566.0,31.343831428
livejournal,PR-Sync\n,12909137904.0,4683933041.0,31.494731885
livejournal,PR-Sync\n,12916643373.0,4688823097.0,31.026849192
livejournal,PR-Sync\n,12863080682.0,4683162777.0,31.211284464
livejournal,PR-Sync\n,12909231429.0,4678399405.0,31.483923897
livejournal,PR-Sync\n,12889893345.0,4680812815.0,31.517913219
livejournal,PR-Sync\n,12859859220.0,4659880213.0,31.389452925
livejournal,PR-Sync\n,12991429906.0,4705001914.0,31.22440119
livejournal,PR-Sync\n,12991434711.0,4708927917.0,31.637911026
livejournal,PR-Sync\n,12882095650.0,4692062641.0,31.449399866
