Ordering,Algo,Refs,Misses,Time
default,Connected,51866338.0,6541705.0,0.320834407
default,Connected,49010773.0,6375236.0,0.30548234
default,Connected,51066075.0,7035270.0,0.300355117
default,Connected,46497208.0,6548274.0,0.291217103
default,Connected,50054844.0,6984130.0,0.426165801
default,Connected,45424521.0,6788255.0,0.28956829
default,Connected,52293033.0,6438373.0,0.306929325
default,Connected,52996854.0,6995396.0,0.309965918
default,Connected,49899659.0,6714968.0,0.415632192
default,Connected,47626637.0,6411714.0,0.298456443
default,Connected,55755180.0,6540104.0,0.320058406
default,Connected,53528009.0,6767139.0,0.306991766
default,Connected,47128362.0,6402208.0,0.299452352
default,Connected,43684509.0,6554988.0,0.2929951
default,Connected,47341113.0,6401953.0,0.300338672
default,Connected,46479354.0,6604925.0,0.304062472
default,Connected,52360267.0,6900328.0,0.299349785
default,Connected,46686040.0,6326282.0,0.301414414
default,Connected,52553024.0,6475232.0,0.284974795
default,Connected,57076522.0,6752111.0,0.297725125
default,Connected,51546979.0,6502255.0,0.313994267
default,Connected,52547861.0,6886312.0,0.319074824
default,Connected,46318965.0,6920215.0,0.287699279
default,Connected,48398783.0,6495968.0,0.312633495
default,Connected,52021457.0,6708654.0,0.301618431
degree,Connected,49896733.0,6619402.0,0.428608423
degree,Connected,49119260.0,7367741.0,0.43851633
degree,Connected,54770291.0,6704670.0,0.454054898
degree,Connected,55315532.0,7331208.0,0.497017421
degree,Connected,54643841.0,6973134.0,0.435938245
degree,Connected,53270348.0,7415044.0,0.434260709
degree,Connected,49069025.0,7010631.0,0.446912078
degree,Connected,55720272.0,7333578.0,0.446478467
degree,Connected,53379875.0,7166415.0,0.443241552
degree,Connected,48228172.0,7279707.0,0.433675581
degree,Connected,54000519.0,7231887.0,0.450875614
degree,Connected,47597252.0,8837325.0,0.462499081
degree,Connected,47532018.0,11153413.0,0.486171127
degree,Connected,47887240.0,7271786.0,0.454376386
degree,Connected,50459715.0,7001857.0,0.456071816
degree,Connected,49043444.0,7176288.0,0.427710735
degree,Connected,52419254.0,7505586.0,0.454293375
degree,Connected,48410699.0,7258208.0,0.438661908
degree,Connected,54895995.0,6919827.0,0.462299276
degree,Connected,48366120.0,6916733.0,0.435847319
degree,Connected,48807154.0,7312337.0,0.461100309
degree,Connected,54238296.0,6783539.0,0.466922613
degree,Connected,48009198.0,7247200.0,0.466406779
degree,Connected,49453710.0,7202745.0,0.45086989
degree,Connected,54959348.0,7432449.0,0.453739186
revdegree,Connected,47590444.0,6321493.0,0.434434545
revdegree,Connected,46744045.0,6473321.0,0.296605191
revdegree,Connected,40170959.0,6435988.0,0.306236531
revdegree,Connected,45059172.0,6052362.0,0.277764732
revdegree,Connected,44759896.0,6680458.0,0.302648997
revdegree,Connected,46666392.0,6522722.0,0.30708699
revdegree,Connected,39023724.0,6143531.0,0.290395366
revdegree,Connected,40746846.0,6749261.0,0.294167644
revdegree,Connected,39520089.0,6914844.0,0.284304226
revdegree,Connected,39546661.0,6053298.0,0.295336858
revdegree,Connected,40603882.0,6507930.0,0.28544784
revdegree,Connected,41100397.0,6640655.0,0.291401313
revdegree,Connected,40497411.0,6130341.0,0.278353368
revdegree,Connected,44877626.0,6587961.0,0.306506123
revdegree,Connected,39808654.0,6372032.0,0.314502956
revdegree,Connected,39927651.0,6135100.0,0.290323939
revdegree,Connected,40346915.0,6632754.0,0.399915141
revdegree,Connected,45812969.0,6286972.0,0.305861798
revdegree,Connected,46511329.0,6430548.0,0.318401406
revdegree,Connected,39680017.0,6486943.0,0.286464097
revdegree,Connected,43390244.0,6262432.0,0.312912724
revdegree,Connected,43630480.0,6354697.0,0.297878564
revdegree,Connected,40546956.0,6502423.0,0.301914196
revdegree,Connected,39692433.0,6350858.0,0.301633627
revdegree,Connected,39507770.0,6004849.0,0.321022181
