Real,User,Sys,Algorithm,Iteration
0.75,7.08,0.03,Sync,1
0.70,7.03,0.01,Sync,2
0.57,5.64,0.02,Sync,3
0.59,5.82,0.01,Sync,4
0.67,6.69,0.03,Sync,5
0.60,5.90,0.02,Sync,6
0.69,6.95,0.02,Sync,7
0.62,6.20,0.01,Sync,8
0.65,6.51,0.01,Sync,9
0.56,5.59,0.02,Sync,10
0.67,6.73,0.01,Sync,11
0.66,6.65,0.03,Sync,12
0.50,4.99,0.01,Sync,13
0.72,7.22,0.01,Sync,14
0.61,6.06,0.06,Sync,15
0.57,5.64,0.01,Sync,16
0.50,4.93,0.03,Sync,17
0.59,5.85,0.04,Sync,18
0.54,5.39,0.09,Sync,19
0.67,6.68,0.02,Sync,20
0.60,5.96,0.06,Sync,21
0.65,6.63,0.03,Sync,22
0.64,6.46,0.03,Sync,23
0.62,6.11,0.03,Sync,24
0.50,4.89,0.01,Sync,25
