Ordering,Algo,Refs,Misses,Time
default,Sync,51085562.0,5511222.0,0.513323613
default,Sync,51210068.0,5549836.0,0.324304536
default,Sync,50301971.0,5566417.0,0.324617234
default,Sync,51432926.0,5405594.0,0.334410594
default,Sync,51971823.0,5412338.0,0.316940317
default,Sync,50809029.0,5477910.0,0.335868134
default,Sync,50544136.0,5309227.0,0.330507104
default,Sync,51622693.0,5634139.0,0.349987321
default,Sync,50144661.0,5327398.0,0.322002247
default,Sync,51264138.0,5572907.0,0.347163628
default,Sync,51378294.0,5628821.0,0.331426979
default,Sync,49992809.0,5359926.0,0.336788714
default,Sync,50368877.0,5742030.0,0.350500577
default,Sync,50534137.0,5298252.0,0.344202233
default,Sync,48852446.0,5363774.0,0.324623534
default,Sync,50917470.0,6048589.0,0.341599757
default,Sync,51307347.0,7562016.0,0.389697344
default,Sync,51811735.0,7097894.0,0.354709921
default,Sync,51396350.0,5556141.0,0.338509449
default,Sync,54811816.0,6952498.0,0.406848489
default,Sync,52227640.0,5606744.0,0.339486664
default,Sync,50859250.0,5301963.0,0.334641955
default,Sync,52085016.0,5586861.0,0.337994065
default,Sync,51590179.0,5641533.0,0.330900989
default,Sync,51160813.0,5446917.0,0.333595451
degree,Sync,49293740.0,5799337.0,0.513290749
degree,Sync,47450892.0,5264652.0,0.346037961
degree,Sync,46312585.0,5343943.0,0.346056804
degree,Sync,46444859.0,5489184.0,0.349742118
degree,Sync,47653325.0,5307025.0,0.335311916
degree,Sync,47060328.0,5433142.0,0.318447006
degree,Sync,47775432.0,5525556.0,0.329837953
degree,Sync,47529482.0,5249922.0,0.327551431
degree,Sync,47684784.0,5525839.0,0.330015958
degree,Sync,46377400.0,5199102.0,0.348358284
degree,Sync,46897704.0,5420927.0,0.32884781
degree,Sync,46381506.0,5532797.0,0.328278664
degree,Sync,46714542.0,5235623.0,0.328712389
degree,Sync,46076397.0,5503515.0,0.321385048
degree,Sync,46421965.0,5508364.0,0.349464771
degree,Sync,46129594.0,5292412.0,0.342964019
degree,Sync,46892594.0,5326931.0,0.329055406
degree,Sync,48507656.0,5386820.0,0.343414999
degree,Sync,46770939.0,5258380.0,0.325926794
degree,Sync,46092512.0,5537968.0,0.333550762
degree,Sync,47807573.0,5357796.0,0.326416727
degree,Sync,47306526.0,5566615.0,0.347105674
degree,Sync,47492971.0,5565431.0,0.33038769
degree,Sync,45722172.0,5165682.0,0.334212395
degree,Sync,47709604.0,5502014.0,0.350351278
revdegree,Sync,46562481.0,5372955.0,0.428941852
revdegree,Sync,45869473.0,5371357.0,0.333804544
revdegree,Sync,47305922.0,5597417.0,0.331618498
revdegree,Sync,47069767.0,5262620.0,0.322098565
revdegree,Sync,49725139.0,5650772.0,0.365055702
revdegree,Sync,46231000.0,5426096.0,0.329624993
revdegree,Sync,47228710.0,5163824.0,0.326834243
revdegree,Sync,47002117.0,5338512.0,0.322029969
revdegree,Sync,46661733.0,5370360.0,0.326252518
revdegree,Sync,46628928.0,5203537.0,0.317656232
revdegree,Sync,45581598.0,5501445.0,0.337240926
revdegree,Sync,46704181.0,5268950.0,0.32014374
revdegree,Sync,46937730.0,5434850.0,0.329360781
revdegree,Sync,47046748.0,5507869.0,0.336149314
revdegree,Sync,46794406.0,5141314.0,0.349719715
revdegree,Sync,46052364.0,5562866.0,0.342765975
revdegree,Sync,47669798.0,5428775.0,0.34347204
revdegree,Sync,45931171.0,5184764.0,0.330027222
revdegree,Sync,46496892.0,5491787.0,0.3347962
revdegree,Sync,46791756.0,5253027.0,0.330139374
revdegree,Sync,46604677.0,5179805.0,0.330532536
revdegree,Sync,46035923.0,5543330.0,0.33717085
revdegree,Sync,46539585.0,5201872.0,0.335352825
revdegree,Sync,46859277.0,5379536.0,0.346333711
revdegree,Sync,47836341.0,5428349.0,0.32693014
